,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,43
1,gene_1,STM_v1_0.STM0051,197
2,gene_2,STM_v1_0.STM0054,392
3,gene_3,STM_v1_0.STM0055,490
4,gene_4,STM_v1_0.STM0066,337
6,gene_6,STM_v1_0.STM0170,191
7,gene_7,STM_v1_0.STM0202,478
8,gene_8,STM_v1_0.STM0203,198
10,gene_10,STM_v1_0.STM0222,117
11,gene_11,STM_v1_0.STM0247,173
12,gene_12,STM_v1_0.STM0322,369
13,gene_13,STM_v1_0.STM0380,289
14,gene_14,STM_v1_0.STM0386,132
15,gene_15,STM_v1_0.STM0422,460
16,gene_16,STM_v1_0.STM0457,74
18,gene_18,STM_v1_0.STM0488,208
19,gene_19,STM_v1_0.STM0525,290
20,gene_20,STM_v1_0.STM0593,52
21,gene_21,STM_v1_0.STM0598,68
24,gene_24,STM_v1_0.STM0659,279
25,gene_25,STM_v1_0.STM0661,312
27,gene_27,STM_v1_0.STM0705,802
28,gene_28,STM_v1_0.STM0706,480
29,gene_29,STM_v1_0.STM0828,160
30,gene_30,STM_v1_0.STM0956,186
31,gene_31,STM_v1_0.STM0963,250
32,gene_32,STM_v1_0.STM0984,295
33,gene_33,STM_v1_0.STM1125,407
34,gene_34,STM_v1_0.STM1194,163
35,gene_35,STM_v1_0.STM1221,110
36,gene_36,STM_v1_0.STM1226,105
37,gene_37,STM_v1_0.STM1290,400
38,gene_38,STM_v1_0.STM1342,46
39,gene_39,STM_v1_0.STM1449,306
40,gene_40,STM_v1_0.STM1731,113
41,gene_41,STM_v1_0.STM1750,142
42,gene_42,STM_v1_0.STM1954,114
43,gene_43,STM_v1_0.STM1963,414
44,gene_44,STM_v1_0.STM2020,43
45,gene_45,STM_v1_0.STM2025,91
46,gene_46,STM_v1_0.STM2047,171
47,gene_47,STM_v1_0.STM2189,300
50,gene_50,STM_v1_0.STM2298,135
51,gene_51,STM_v1_0.STM2332,194
52,gene_52,STM_v1_0.STM2351,233
53,gene_53,STM_v1_0.STM2415,176
54,gene_54,STM_v1_0.STM2431,60
55,gene_55,STM_v1_0.STM2483,57
56,gene_56,STM_v1_0.STM2502,100
57,gene_57,STM_v1_0.STM2522,357
58,gene_58,STM_v1_0.STM2550,313
59,gene_59,STM_v1_0.STM2662,108
60,gene_60,STM_v1_0.STM2683,152
61,gene_61,STM_v1_0.STM2774,227
62,gene_62,STM_v1_0.STM2820,75
64,gene_64,STM_v1_0.STM2952,420
65,gene_65,STM_v1_0.STM2973,380
66,gene_66,STM_v1_0.STM3040,483
67,gene_67,STM_v1_0.STM3103,172
68,gene_68,STM_v1_0.STM3165,213
69,gene_69,STM_v1_0.STM3190,83
70,gene_70,STM_v1_0.STM3307,261
71,gene_71,STM_v1_0.STM3338,42
72,gene_72,STM_v1_0.STM3351,391
73,gene_73,STM_v1_0.STM3352,489
74,gene_74,STM_v1_0.STM3379,80
75,gene_75,STM_v1_0.STM3409,214
76,gene_76,STM_v1_0.STM3481,375
77,gene_77,STM_v1_0.STM3482,52
79,gene_79,STM_v1_0.STM3493,121
80,gene_80,STM_v1_0.STM3534,661
82,gene_82,STM_v1_0.STM3731,113
83,gene_83,STM_v1_0.STM3733,204
85,gene_85,STM_v1_0.STM3882,305
86,gene_86,STM_v1_0.STM3884,57
87,gene_87,STM_v1_0.STM3885,197
88,gene_88,STM_v1_0.STM3915,100
89,gene_89,STM_v1_0.STM3938,184
