,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0042,234
1,gene_1,STM_v1_0.STM0047,55
2,gene_2,STM_v1_0.STM0051,285
4,gene_4,STM_v1_0.STM0168,231
5,gene_5,STM_v1_0.STM0203,171
9,gene_9,STM_v1_0.STM0380,277
12,gene_12,STM_v1_0.STM0431,352
17,gene_17,STM_v1_0.STM0534,166
21,gene_21,STM_v1_0.STM0659,258
24,gene_24,STM_v1_0.STM0772,281
25,gene_25,STM_v1_0.STM0828,199
26,gene_26,STM_v1_0.STM0830,114
27,gene_27,STM_v1_0.STM0842,145
28,gene_28,STM_v1_0.STM0863,103
33,gene_33,STM_v1_0.STM0984,274
34,gene_34,STM_v1_0.STM1099,169
36,gene_36,STM_v1_0.STM1221,100
37,gene_37,STM_v1_0.STM1226,210
38,gene_38,STM_v1_0.STM1310,349
41,gene_41,STM_v1_0.STM1358,194
42,gene_42,STM_v1_0.STM1469,423
44,gene_44,STM_v1_0.STM1511,110
45,gene_45,STM_v1_0.STM1522,154
46,gene_46,STM_v1_0.STM1830,131
47,gene_47,STM_v1_0.STM2081,594
48,gene_48,STM_v1_0.STM2082,154
49,gene_49,STM_v1_0.STM2200,529
50,gene_50,STM_v1_0.STM2356,185
52,gene_52,STM_v1_0.STM2573,159
57,gene_57,STM_v1_0.STM3002,95
58,gene_58,STM_v1_0.STM3051,500
60,gene_60,STM_v1_0.STM3091,48
62,gene_62,STM_v1_0.STM3165,213
70,gene_70,STM_v1_0.STM3880,268
74,gene_74,STM_v1_0.STM3978,113
77,gene_77,STM_v1_0.STM4349,122
78,gene_78,STM_v1_0.STM4398,52
79,gene_79,STM_v1_0.STM4425,54
80,gene_80,STM_v1_0.STM4453,526
81,gene_81,STM_v1_0.STM4585,68
83,gene_84,iAF692.Mbar_A0171,47
85,gene_86,iAF692.Mbar_A0343,360
86,gene_87,iAF692.Mbar_A0500,639
87,gene_88,iAF692.Mbar_A0762,125
88,gene_89,iAF692.Mbar_A0996,103
89,gene_90,iAF692.Mbar_A1138,47
90,gene_91,iAF692.Mbar_A1195,493
91,gene_92,iAF692.Mbar_A1219,144
93,gene_94,iAF692.Mbar_A1452,57
94,gene_95,iAF692.Mbar_A1587,308
95,gene_96,iAF692.Mbar_A1631,45
97,gene_98,iAF692.Mbar_A1889,486
98,gene_99,iAF692.Mbar_A2042,129
99,gene_100,iAF692.Mbar_A2149,140
101,gene_102,iAF692.Mbar_A2616,80
