,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,61
4,gene_4,STM_v1_0.STM0070,63
6,gene_6,STM_v1_0.STM0124,239
7,gene_7,STM_v1_0.STM0137,40
8,gene_8,STM_v1_0.STM0247,263
11,gene_11,STM_v1_0.STM0399,266
12,gene_12,STM_v1_0.STM0423,184
13,gene_13,STM_v1_0.STM0488,205
14,gene_14,STM_v1_0.STM0523,166
17,gene_17,STM_v1_0.STM0659,284
18,gene_18,STM_v1_0.STM0686,641
20,gene_20,STM_v1_0.STM0848,209
21,gene_21,STM_v1_0.STM0849,188
22,gene_22,STM_v1_0.STM0850,205
23,gene_23,STM_v1_0.STM0851,150
25,gene_25,STM_v1_0.STM0963,229
27,gene_27,STM_v1_0.STM0984,291
28,gene_28,STM_v1_0.STM1221,99
29,gene_29,STM_v1_0.STM1226,101
30,gene_30,STM_v1_0.STM1290,401
31,gene_31,STM_v1_0.STM1299,325
32,gene_32,STM_v1_0.STM1338,347
34,gene_34,STM_v1_0.STM1620,109
35,gene_35,STM_v1_0.STM1686,61
36,gene_36,STM_v1_0.STM1731,125
37,gene_37,STM_v1_0.STM1742,189
38,gene_38,STM_v1_0.STM1743,294
39,gene_39,STM_v1_0.STM1745,149
40,gene_40,STM_v1_0.STM1750,192
41,gene_41,STM_v1_0.STM1884,172
42,gene_42,STM_v1_0.STM1954,58
47,gene_47,STM_v1_0.STM2047,160
48,gene_48,STM_v1_0.STM2062,124
50,gene_50,STM_v1_0.STM2092,51
51,gene_51,STM_v1_0.STM2095,394
53,gene_53,STM_v1_0.STM2189,293
54,gene_54,STM_v1_0.STM2332,192
55,gene_55,STM_v1_0.STM2427,532
56,gene_56,STM_v1_0.STM2431,70
58,gene_58,STM_v1_0.STM2543,236
59,gene_59,STM_v1_0.STM2546,142
62,gene_62,STM_v1_0.STM2662,88
63,gene_63,STM_v1_0.STM2786,66
64,gene_64,STM_v1_0.STM2820,59
65,gene_65,STM_v1_0.STM2840,169
66,gene_66,STM_v1_0.STM2929,153
67,gene_67,STM_v1_0.STM3002,87
