,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,58
2,gene_2,STM_v1_0.STM0168,234
3,gene_3,STM_v1_0.STM0242,396
4,gene_4,STM_v1_0.STM0247,260
6,gene_6,STM_v1_0.STM0402,120
7,gene_7,STM_v1_0.STM0457,57
8,gene_8,STM_v1_0.STM0525,158
9,gene_9,STM_v1_0.STM0537,336
10,gene_10,STM_v1_0.STM0590,304
11,gene_11,STM_v1_0.STM0591,229
12,gene_12,STM_v1_0.STM0592,238
13,gene_13,STM_v1_0.STM0594,223
14,gene_14,STM_v1_0.STM0608,113
15,gene_15,STM_v1_0.STM0627,176
16,gene_16,STM_v1_0.STM0659,300
17,gene_17,STM_v1_0.STM0661,137
18,gene_18,STM_v1_0.STM0684,170
20,gene_20,STM_v1_0.STM0788,152
22,gene_22,STM_v1_0.STM0828,115
23,gene_23,STM_v1_0.STM0830,90
24,gene_24,STM_v1_0.STM0832,135
25,gene_25,STM_v1_0.STM0848,371
26,gene_26,STM_v1_0.STM0849,111
27,gene_27,STM_v1_0.STM0850,174
28,gene_28,STM_v1_0.STM0851,155
29,gene_29,STM_v1_0.STM0878,213
31,gene_31,STM_v1_0.STM0956,84
32,gene_32,STM_v1_0.STM0970,194
33,gene_33,STM_v1_0.STM0973,782
34,gene_34,STM_v1_0.STM0984,290
35,gene_35,STM_v1_0.STM1101,141
36,gene_36,STM_v1_0.STM1125,455
37,gene_37,STM_v1_0.STM1195,144
38,gene_38,STM_v1_0.STM1221,123
39,gene_39,STM_v1_0.STM1226,138
40,gene_40,STM_v1_0.STM1235,44
42,gene_42,STM_v1_0.STM1310,255
43,gene_43,STM_v1_0.STM1337,271
44,gene_44,STM_v1_0.STM1338,338
45,gene_45,STM_v1_0.STM1342,41
46,gene_46,STM_v1_0.STM1511,168
47,gene_47,STM_v1_0.STM1522,112
48,gene_48,STM_v1_0.STM1567,263
50,gene_50,STM_v1_0.STM1570,527
51,gene_51,STM_v1_0.STM1584,464
52,gene_52,STM_v1_0.STM1723,421
53,gene_53,STM_v1_0.STM1724,221
54,gene_54,STM_v1_0.STM1725,357
55,gene_55,STM_v1_0.STM1726,520
56,gene_56,STM_v1_0.STM1727,247
57,gene_57,STM_v1_0.STM1765,212
58,gene_58,STM_v1_0.STM1826,396
59,gene_59,STM_v1_0.STM1883,192
60,gene_60,STM_v1_0.STM1901,496
62,gene_62,STM_v1_0.STM2095,347
63,gene_63,STM_v1_0.STM2146,182
65,gene_65,STM_v1_0.STM2155,283
66,gene_66,STM_v1_0.STM2204,280
67,gene_67,STM_v1_0.STM2232,113
68,gene_68,STM_v1_0.STM2276,38
69,gene_69,STM_v1_0.STM2351,251
70,gene_70,STM_v1_0.STM2427,455
71,gene_71,STM_v1_0.STM2430,330
72,gene_72,STM_v1_0.STM2483,86
73,gene_73,STM_v1_0.STM2522,311
