,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,203
1,gene_1,STM_v1_0.STM0045,124
2,gene_2,STM_v1_0.STM0129,256
3,gene_3,STM_v1_0.STM0137,41
4,gene_4,STM_v1_0.STM0150,408
5,gene_5,STM_v1_0.STM0203,187
7,gene_7,STM_v1_0.STM0242,352
9,gene_9,STM_v1_0.STM0247,278
10,gene_10,STM_v1_0.STM0322,366
11,gene_11,STM_v1_0.STM0353,504
12,gene_12,STM_v1_0.STM0380,270
13,gene_13,STM_v1_0.STM0386,133
14,gene_14,STM_v1_0.STM0464,144
15,gene_15,STM_v1_0.STM0498,490
16,gene_16,STM_v1_0.STM0525,291
17,gene_17,STM_v1_0.STM0537,316
18,gene_18,STM_v1_0.STM0568,388
19,gene_19,STM_v1_0.STM0659,282
20,gene_20,STM_v1_0.STM0661,140
21,gene_21,STM_v1_0.STM0719,41
22,gene_22,STM_v1_0.STM0734,406
23,gene_23,STM_v1_0.STM0760,350
24,gene_24,STM_v1_0.STM0828,251
25,gene_25,STM_v1_0.STM0830,95
26,gene_26,STM_v1_0.STM0842,112
27,gene_27,STM_v1_0.STM0848,426
28,gene_28,STM_v1_0.STM0850,146
29,gene_29,STM_v1_0.STM0851,128
31,gene_31,STM_v1_0.STM0970,190
32,gene_32,STM_v1_0.STM0973,805
33,gene_33,STM_v1_0.STM0984,281
34,gene_34,STM_v1_0.STM1101,117
35,gene_35,STM_v1_0.STM1195,142
36,gene_36,STM_v1_0.STM1209,76
37,gene_37,STM_v1_0.STM1221,89
39,gene_39,STM_v1_0.STM1232,383
40,gene_40,STM_v1_0.STM1288,78
41,gene_41,STM_v1_0.STM1294,224
42,gene_42,STM_v1_0.STM1338,385
43,gene_43,STM_v1_0.STM1449,345
44,gene_44,STM_v1_0.STM1490,93
45,gene_45,STM_v1_0.STM1522,103
46,gene_46,STM_v1_0.STM1742,176
47,gene_47,STM_v1_0.STM1743,167
48,gene_48,STM_v1_0.STM1883,326
49,gene_49,STM_v1_0.STM1901,466
50,gene_50,STM_v1_0.STM1954,97
52,gene_52,STM_v1_0.STM2082,163
53,gene_53,STM_v1_0.STM2095,387
54,gene_54,STM_v1_0.STM2147,118
55,gene_55,STM_v1_0.STM2295,44
56,gene_56,STM_v1_0.STM2351,246
57,gene_57,STM_v1_0.STM2415,135
58,gene_58,STM_v1_0.STM2427,418
59,gene_59,STM_v1_0.STM2431,44
61,gene_61,STM_v1_0.STM2669,48
62,gene_62,STM_v1_0.STM2670,328
63,gene_63,STM_v1_0.STM2774,189
64,gene_64,STM_v1_0.STM2820,72
65,gene_65,STM_v1_0.STM2862,114
66,gene_66,STM_v1_0.STM2959,278
67,gene_67,STM_v1_0.STM2973,385
68,gene_68,STM_v1_0.STM3001,367
