,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,69
2,gene_2,STM_v1_0.STM0247,174
3,gene_3,STM_v1_0.STM0659,260
4,gene_4,STM_v1_0.STM0963,243
5,gene_5,STM_v1_0.STM0984,264
6,gene_6,STM_v1_0.STM1203,49
7,gene_7,STM_v1_0.STM1221,83
8,gene_8,STM_v1_0.STM1378,353
9,gene_9,STM_v1_0.STM1731,119
10,gene_10,STM_v1_0.STM1750,122
12,gene_12,STM_v1_0.STM1909,265
14,gene_14,STM_v1_0.STM2543,216
16,gene_16,STM_v1_0.STM3002,100
18,gene_18,STM_v1_0.STM3314,152
21,gene_21,STM_v1_0.STM3915,83
27,gene_28,iAF692.Mbar_A0171,48
29,gene_30,iAF692.Mbar_A0408,55
31,gene_32,iAF692.Mbar_A1238,92
32,gene_33,iAF692.Mbar_A1452,53
34,gene_35,iAF692.Mbar_A1821,371
35,gene_36,iAF692.Mbar_A3057,117
36,gene_37,iAF987.Gmet_0043,79
38,gene_39,iAF987.Gmet_0069,62
41,gene_42,iAF987.Gmet_0662,43
43,gene_44,iAF987.Gmet_0885,156
46,gene_47,iAF987.Gmet_1671,243
47,gene_48,iAF987.Gmet_1762,107
48,gene_49,iAF987.Gmet_1888,144
49,gene_50,iAF987.Gmet_1899,154
50,gene_51,iAF987.Gmet_1914,53
51,gene_52,iAF987.Gmet_1917,69
52,gene_53,iAF987.Gmet_1919,42
54,gene_55,iAF987.Gmet_2325,358
55,gene_56,iAF987.Gmet_2349,280
57,gene_58,iAF987.Gmet_2372,506
58,gene_59,iAF987.Gmet_2444,51
59,gene_60,iAF987.Gmet_2812,98
61,gene_62,iAF987.Gmet_3012,55
63,gene_64,iAF987.Gmet_3529,83
64,gene_65,iAM_Pb448.PBANKA_122430,40
67,gene_68,iAM_Pv461.PVX_085660,102
68,gene_69,iAT_PLT_636.4905,141
69,gene_70,iCHOv1.100682535,206
72,gene_73,iCHOv1.100754792,361
74,gene_75,iCHOv1.100762480,610
75,gene_76,iCHOv1.100769695,51
77,gene_78,iCN718.ABAYE_RS04335,260
80,gene_81,iCN718.ABAYE_RS12870,55
83,gene_84,iCN900.CD630_00150,107
86,gene_87,iCN900.CD630_00510,238
87,gene_88,iCN900.CD630_00520,318
88,gene_89,iCN900.CD630_00910,194
89,gene_90,iCN900.CD630_01000,102
91,gene_92,iCN900.CD630_01080,794
92,gene_93,iCN900.CD630_01200,474
93,gene_94,iCN900.CD630_03010,90
94,gene_95,iCN900.CD630_03330,381
95,gene_96,iCN900.CD630_04310,94
97,gene_98,iCN900.CD630_07180,568
99,gene_100,iCN900.CD630_07530,219
100,gene_101,iCN900.CD630_07540,265
102,gene_103,iCN900.CD630_10600,113
104,gene_105,iCN900.CD630_11820,154
106,gene_107,iCN900.CD630_12260,135
109,gene_110,iCN900.CD630_14890,74
111,gene_112,iCN900.CD630_15870,82
112,gene_113,iCN900.CD630_16140,156
113,gene_114,iCN900.CD630_16150,50
115,gene_116,iCN900.CD630_16590,504
118,gene_119,iCN900.CD630_19470,179
121,gene_122,iCN900.CD630_20200,802
125,gene_126,iCN900.CD630_22450,516
129,gene_130,iCN900.CD630_24930,74
131,gene_132,iCN900.CD630_25770,146
132,gene_133,iCN900.CD630_25960,230
133,gene_134,iCN900.CD630_26300,179
135,gene_136,iCN900.CD630_26820,1023
