,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0046,49
1,gene_1,STM_v1_0.STM0457,43
2,gene_2,STM_v1_0.STM0659,150
3,gene_3,STM_v1_0.STM0878,108
4,gene_4,STM_v1_0.STM0879,53
5,gene_5,STM_v1_0.STM0956,115
6,gene_6,STM_v1_0.STM0984,216
7,gene_7,STM_v1_0.STM1000,149
8,gene_8,STM_v1_0.STM1203,44
9,gene_9,STM_v1_0.STM1225,50
11,gene_11,STM_v1_0.STM1337,52
12,gene_12,STM_v1_0.STM1378,71
13,gene_13,STM_v1_0.STM1449,114
14,gene_14,STM_v1_0.STM1739,38
15,gene_15,STM_v1_0.STM2189,98
16,gene_16,STM_v1_0.STM2277,91
18,gene_18,STM_v1_0.STM2827,54
19,gene_19,STM_v1_0.STM2952,91
20,gene_20,STM_v1_0.STM3076,158
21,gene_21,STM_v1_0.STM3090,221
23,gene_23,STM_v1_0.STM3481,234
26,gene_26,STM_v1_0.STM3882,115
28,gene_28,STM_v1_0.STM4469,112
29,gene_29,STM_v1_0.STM4475,48
30,gene_30,STM_v1_0.STM4477,89
32,gene_33,iAF692.Mbar_A0157,52
33,gene_34,iAF692.Mbar_A0158,51
34,gene_35,iAF692.Mbar_A0883,171
35,gene_36,iAF692.Mbar_A1223,191
36,gene_37,iAF692.Mbar_A1452,60
37,gene_38,iAF692.Mbar_A1779,83
39,gene_40,iAF692.Mbar_A2222,197
40,gene_41,iAF692.Mbar_A2320,78
41,gene_42,iAF987.Gmet_0122,89
43,gene_44,iAF987.Gmet_0351,49
45,gene_46,iAF987.Gmet_0956,52
47,gene_48,iAF987.Gmet_1290,320
48,gene_49,iAF987.Gmet_1357,270
50,gene_51,iAF987.Gmet_1416,38
51,gene_52,iAF987.Gmet_1903,120
52,gene_53,iAF987.Gmet_1952,53
53,gene_54,iAF987.Gmet_2006,78
54,gene_55,iAF987.Gmet_2321,125
55,gene_56,iAF987.Gmet_2325,125
56,gene_57,iAF987.Gmet_2349,202
57,gene_58,iAF987.Gmet_2372,87
58,gene_59,iAF987.Gmet_2412,89
59,gene_60,iAF987.Gmet_2444,43
60,gene_61,iAF987.Gmet_2704,114
61,gene_62,iAF987.Gmet_2848,236
62,gene_63,iAF987.Gmet_3528,118
63,gene_64,iAM_Pb448.PBANKA_082310,85
64,gene_65,iAM_Pb448.PBANKA_112560,51
65,gene_66,iAM_Pb448.PBANKA_121090,83
67,gene_68,iAM_Pb448.PBANKA_130990,144
71,gene_72,iAM_Pc455.PCYB_072980,87
72,gene_73,iAM_Pc455.PCYB_082230,84
73,gene_74,iAM_Pc455.PCYB_082570,52
74,gene_75,iAM_Pc455.PCYB_113120,51
75,gene_76,iAM_Pc455.PCYB_126890,53
79,gene_80,iAM_Pf480.PF3D7_0922200,89
80,gene_81,iAM_Pf480.PF3D7_1015900,51
81,gene_82,iAM_Pf480.PF3D7_1226100,43
83,gene_84,iAM_Pf480.PF3D7_1446200,52
84,gene_85,iAM_Pf480.PF3D7_1467300,77
85,gene_86,iAM_Pv461.PVX_085660,88
