,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,43
1,gene_1,STM_v1_0.STM0051,197
2,gene_2,STM_v1_0.STM0054,392
3,gene_3,STM_v1_0.STM0055,489
4,gene_4,STM_v1_0.STM0066,337
5,gene_5,STM_v1_0.STM0130,61
6,gene_6,STM_v1_0.STM0170,191
7,gene_7,STM_v1_0.STM0202,481
8,gene_8,STM_v1_0.STM0203,200
9,gene_9,STM_v1_0.STM0207,132
10,gene_10,STM_v1_0.STM0222,117
11,gene_11,STM_v1_0.STM0247,170
12,gene_12,STM_v1_0.STM0261,62
13,gene_13,STM_v1_0.STM0322,373
14,gene_14,STM_v1_0.STM0380,279
15,gene_15,STM_v1_0.STM0386,131
16,gene_16,STM_v1_0.STM0422,460
17,gene_17,STM_v1_0.STM0431,201
18,gene_18,STM_v1_0.STM0457,74
19,gene_19,STM_v1_0.STM0488,207
20,gene_20,STM_v1_0.STM0525,298
22,gene_22,STM_v1_0.STM0598,68
23,gene_23,STM_v1_0.STM0637,131
24,gene_24,STM_v1_0.STM0645,104
25,gene_25,STM_v1_0.STM0659,279
26,gene_26,STM_v1_0.STM0661,312
28,gene_28,STM_v1_0.STM0694,40
29,gene_29,STM_v1_0.STM0705,802
30,gene_30,STM_v1_0.STM0706,481
31,gene_31,STM_v1_0.STM0828,160
32,gene_32,STM_v1_0.STM0963,248
33,gene_33,STM_v1_0.STM0984,295
34,gene_34,STM_v1_0.STM1125,407
35,gene_35,STM_v1_0.STM1194,163
36,gene_36,STM_v1_0.STM1221,104
37,gene_37,STM_v1_0.STM1290,400
38,gene_38,STM_v1_0.STM1342,46
39,gene_39,STM_v1_0.STM1449,303
40,gene_40,STM_v1_0.STM1511,75
41,gene_41,STM_v1_0.STM1731,145
42,gene_42,STM_v1_0.STM1750,140
44,gene_44,STM_v1_0.STM1954,114
45,gene_45,STM_v1_0.STM1963,410
46,gene_46,STM_v1_0.STM2020,43
47,gene_47,STM_v1_0.STM2025,54
48,gene_48,STM_v1_0.STM2047,171
49,gene_49,STM_v1_0.STM2104,41
50,gene_50,STM_v1_0.STM2189,300
51,gene_51,STM_v1_0.STM2276,48
52,gene_52,STM_v1_0.STM2297,213
53,gene_53,STM_v1_0.STM2298,135
54,gene_54,STM_v1_0.STM2332,194
55,gene_55,STM_v1_0.STM2351,236
57,gene_57,STM_v1_0.STM2415,176
58,gene_58,STM_v1_0.STM2483,57
59,gene_59,STM_v1_0.STM2502,98
60,gene_60,STM_v1_0.STM2522,351
61,gene_61,STM_v1_0.STM2550,313
63,gene_63,STM_v1_0.STM2662,108
64,gene_64,STM_v1_0.STM2683,150
65,gene_65,STM_v1_0.STM2774,227
66,gene_66,STM_v1_0.STM2820,52
67,gene_67,STM_v1_0.STM2840,204
68,gene_68,STM_v1_0.STM2952,420
69,gene_69,STM_v1_0.STM2973,380
70,gene_70,STM_v1_0.STM3040,483
71,gene_71,STM_v1_0.STM3103,172
72,gene_72,STM_v1_0.STM3190,83
73,gene_73,STM_v1_0.STM3307,261
74,gene_74,STM_v1_0.STM3338,42
75,gene_75,STM_v1_0.STM3351,391
76,gene_76,STM_v1_0.STM3352,489
77,gene_77,STM_v1_0.STM3379,85
79,gene_79,STM_v1_0.STM3409,214
81,gene_81,STM_v1_0.STM3481,375
82,gene_82,STM_v1_0.STM3482,52
83,gene_83,STM_v1_0.STM3486,209
84,gene_84,STM_v1_0.STM3493,121
