,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,65
2,gene_2,STM_v1_0.STM0088,53
6,gene_6,STM_v1_0.STM0247,196
12,gene_12,STM_v1_0.STM0659,285
13,gene_13,STM_v1_0.STM0774,119
16,gene_16,STM_v1_0.STM0843,776
20,gene_20,STM_v1_0.STM0973,904
21,gene_21,STM_v1_0.STM0984,300
22,gene_22,STM_v1_0.STM1221,43
24,gene_24,STM_v1_0.STM1232,402
25,gene_25,STM_v1_0.STM1299,483
33,gene_33,STM_v1_0.STM2047,171
34,gene_34,STM_v1_0.STM2057,390
36,gene_36,STM_v1_0.STM2082,179
37,gene_37,STM_v1_0.STM2095,407
44,gene_44,STM_v1_0.STM3051,662
45,gene_45,STM_v1_0.STM3090,402
46,gene_46,STM_v1_0.STM3106,248
58,gene_58,STM_v1_0.STM4062,352
61,gene_61,STM_v1_0.STM4451,127
62,gene_62,STM_v1_0.STM4452,414
64,gene_65,iAF692.Mbar_A0086,236
65,gene_66,iAF692.Mbar_A0171,48
67,gene_68,iAF692.Mbar_A0218,561
68,gene_69,iAF692.Mbar_A0219,152
69,gene_70,iAF692.Mbar_A0227,538
71,gene_72,iAF692.Mbar_A0378,38
72,gene_73,iAF692.Mbar_A0384,95
73,gene_74,iAF692.Mbar_A0385,499
74,gene_75,iAF692.Mbar_A0386,575
75,gene_76,iAF692.Mbar_A0390,38
76,gene_77,iAF692.Mbar_A0408,68
81,gene_82,iAF692.Mbar_A0742,84
86,gene_87,iAF692.Mbar_A1150,216
88,gene_89,iAF692.Mbar_A1238,92
89,gene_90,iAF692.Mbar_A1305,107
91,gene_92,iAF692.Mbar_A1452,47
93,gene_94,iAF692.Mbar_A1781,343
101,gene_102,iAF692.Mbar_A3182,80
102,gene_103,iAF692.Mbar_A3463,414
103,gene_104,iAF987.Gmet_0043,87
106,gene_107,iAF987.Gmet_0069,88
109,gene_110,iAF987.Gmet_0211,233
110,gene_111,iAF987.Gmet_0406,300
118,gene_119,iAF987.Gmet_0984,517
121,gene_122,iAF987.Gmet_1162,273
123,gene_124,iAF987.Gmet_1186,479
126,gene_127,iAF987.Gmet_1261,149
128,gene_129,iAF987.Gmet_1290,395
129,gene_130,iAF987.Gmet_1293,240
131,gene_132,iAF987.Gmet_1357,604
134,gene_135,iAF987.Gmet_1629,243
135,gene_136,iAF987.Gmet_1640,285
137,gene_138,iAF987.Gmet_1706,73
139,gene_140,iAF987.Gmet_1762,112
141,gene_142,iAF987.Gmet_1844,340
143,gene_144,iAF987.Gmet_1888,128
144,gene_145,iAF987.Gmet_1903,104
145,gene_146,iAF987.Gmet_1914,67
146,gene_147,iAF987.Gmet_1919,87
149,gene_150,iAF987.Gmet_1991,58
150,gene_151,iAF987.Gmet_2349,317
152,gene_153,iAF987.Gmet_2372,577
154,gene_155,iAF987.Gmet_2391,324
156,gene_157,iAF987.Gmet_2444,58
161,gene_162,iAF987.Gmet_2634,189
164,gene_165,iAF987.Gmet_2731,90
165,gene_166,iAF987.Gmet_2853,409
166,gene_167,iAF987.Gmet_2992,244
167,gene_168,iAF987.Gmet_2999,84
171,gene_172,iAF987.Gmet_3241,48
173,gene_174,iAF987.Gmet_3360,57
175,gene_176,iAF987.Gmet_3408,581
178,gene_179,iAF987.Gmet_3529,139
179,gene_180,iAM_Pb448.PBANKA_083310,202
181,gene_182,iAM_Pb448.PBANKA_100380,498
182,gene_183,iAM_Pb448.PBANKA_101400,467
183,gene_184,iAM_Pb448.PBANKA_112620,85
184,gene_185,iAM_Pb448.PBANKA_131810,245
185,gene_186,iAM_Pb448.PBANKA_145350,102
187,gene_188,iAM_Pc455.PCYB_031390,496
190,gene_191,iAM_Pc455.PCYB_113330,102
191,gene_192,iAM_Pc455.PCYB_126090,259
192,gene_193,iAM_Pc455.PCYB_132800,461
195,gene_196,iAM_Pf480.PF3D7_0406100,497
199,gene_200,iAM_Pf480.PF3D7_1239000,98
200,gene_201,iAM_Pf480.PF3D7_1430700,468
201,gene_202,iAM_Pf480.PF3D7_1454400,248
202,gene_203,iAM_Pv461.PVX_000935,496
207,gene_208,iAM_Pv461.PVX_100900,103
209,gene_210,iAM_Pv461.PVX_114480,84
210,gene_211,iAM_Pv461.PVX_117760,265
212,gene_213,iAT_PLT_636.4905,134
215,gene_216,iCHOv1.100682535,221
216,gene_217,iCHOv1.100751791,176
218,gene_219,iCHOv1.100753544,90
219,gene_220,iCHOv1.100754017,139
220,gene_221,iCHOv1.100754792,390
222,gene_223,iCHOv1.100756094,503
225,gene_226,iCHOv1.100761226,140
232,gene_233,iCHOv1.100774665,513
234,gene_235,iCN718.ABAYE_RS00870,108
236,gene_237,iCN718.ABAYE_RS03670,79
237,gene_238,iCN718.ABAYE_RS04335,252
240,gene_241,iCN718.ABAYE_RS04960,332
242,gene_243,iCN718.ABAYE_RS05650,400
247,gene_248,iCN718.ABAYE_RS13810,486
248,gene_249,iCN718.ABAYE_RS13845,80
249,gene_250,iCN718.ABAYE_RS14110,216
256,gene_257,iCN718.ABAYE_RS17565,244
260,gene_261,iCN900.CD630_00480,205
261,gene_262,iCN900.CD630_00500,575
262,gene_263,iCN900.CD630_00520,365
263,gene_264,iCN900.CD630_00910,243
264,gene_265,iCN900.CD630_01000,234
265,gene_266,iCN900.CD630_01010,263
266,gene_267,iCN900.CD630_01020,191
268,gene_269,iCN900.CD630_01190,384
269,gene_270,iCN900.CD630_01200,563
270,gene_271,iCN900.CD630_01300,416
271,gene_272,iCN900.CD630_01360,79
273,gene_274,iCN900.CD630_01980,671
274,gene_275,iCN900.CD630_02180,163
275,gene_276,iCN900.CD630_02190,327
276,gene_277,iCN900.CD630_02200,181
277,gene_278,iCN900.CD630_02210,349
278,gene_279,iCN900.CD630_02220,197
279,gene_280,iCN900.CD630_02230,603
280,gene_281,iCN900.CD630_02240,450
281,gene_282,iCN900.CD630_02250,1303
283,gene_284,iCN900.CD630_03130,653
286,gene_287,iCN900.CD630_03960,121
287,gene_288,iCN900.CD630_04050,239
288,gene_289,iCN900.CD630_04310,89
294,gene_295,iCN900.CD630_06960,301
295,gene_296,iCN900.CD630_06970,164
298,gene_299,iCN900.CD630_07180,699
300,gene_301,iCN900.CD630_07510,173
301,gene_302,iCN900.CD630_07520,283
302,gene_303,iCN900.CD630_07540,291
303,gene_304,iCN900.CD630_07590,955
305,gene_306,iCN900.CD630_08330,702
309,gene_310,iCN900.CD630_08820,370
310,gene_311,iCN900.CD630_08840,446
312,gene_313,iCN900.CD630_09000,102
313,gene_314,iCN900.CD630_09890,620
314,gene_315,iCN900.CD630_09900,546
315,gene_316,iCN900.CD630_09910,213
316,gene_317,iCN900.CD630_09920,414
320,gene_321,iCN900.CD630_10100,333
321,gene_322,iCN900.CD630_10110,222
322,gene_323,iCN900.CD630_10240,444
323,gene_324,iCN900.CD630_10250,257
324,gene_325,iCN900.CD630_10260,224
325,gene_326,iCN900.CD630_10270,236
326,gene_327,iCN900.CD630_10600,172
327,gene_328,iCN900.CD630_10620,78
331,gene_332,iCN900.CD630_10870,79
334,gene_335,iCN900.CD630_11800,335
335,gene_336,iCN900.CD630_11820,270
343,gene_344,iCN900.CD630_12260,144
345,gene_346,iCN900.CD630_13270,127
349,gene_350,iCN900.CD630_14770,74
350,gene_351,iCN900.CD630_14780,102
351,gene_352,iCN900.CD630_14790,707
352,gene_353,iCN900.CD630_14890,172
354,gene_355,iCN900.CD630_14950,192
356,gene_357,iCN900.CD630_15360,285
357,gene_358,iCN900.CD630_15370,546
359,gene_360,iCN900.CD630_16140,140
363,gene_364,iCN900.CD630_16590,550
365,gene_366,iCN900.CD630_17290,355
366,gene_367,iCN900.CD630_17760,123
368,gene_369,iCN900.CD630_18140,92
371,gene_372,iCN900.CD630_18330,343
372,gene_373,iCN900.CD630_18340,481
373,gene_374,iCN900.CD630_18350,400
374,gene_375,iCN900.CD630_18380,145
375,gene_376,iCN900.CD630_18390,267
376,gene_377,iCN900.CD630_19360,293
378,gene_379,iCN900.CD630_19470,213
379,gene_380,iCN900.CD630_20140,667
380,gene_381,iCN900.CD630_20200,871
386,gene_387,iCN900.CD630_21150,697
387,gene_388,iCN900.CD630_21180,457
388,gene_389,iCN900.CD630_21190,241
389,gene_390,iCN900.CD630_21240,176
395,gene_396,iCN900.CD630_22170,187
397,gene_398,iCN900.CD630_22360,140
399,gene_400,iCN900.CD630_22450,546
402,gene_403,iCN900.CD630_22700,324
404,gene_405,iCN900.CD630_23300,199
405,gene_406,iCN900.CD630_23350,803
409,gene_410,iCN900.CD630_24100,1127
411,gene_412,iCN900.CD630_24910,320
414,gene_415,iCN900.CD630_25030,679
417,gene_418,iCN900.CD630_25870,345
418,gene_419,iCN900.CD630_25960,308
420,gene_421,iCN900.CD630_26230,162
421,gene_422,iCN900.CD630_26270,79
424,gene_425,iCN900.CD630_26550,302
426,gene_427,iCN900.CD630_26820,1215
427,gene_428,iCN900.CD630_26950,375
428,gene_429,iCN900.CD630_26960,350
429,gene_430,iCN900.CD630_27140,392
432,gene_433,iCN900.CD630_27330,332
433,gene_434,iCN900.CD630_27390,650
434,gene_435,iCN900.CD630_27420,125
435,gene_436,iCN900.CD630_27440,580
436,gene_437,iCN900.CD630_27450,204
437,gene_438,iCN900.CD630_28320,318
443,gene_444,iCN900.CD630_28840,96
444,gene_445,iCN900.CD630_29550,509
445,gene_446,iCN900.CD630_29560,563
456,gene_457,iCN900.CD630_30960,652
457,gene_458,iCN900.CD630_31100,335
458,gene_459,iCN900.CD630_31240,681
459,gene_460,iCN900.CD630_31360,639
460,gene_461,iCN900.CD630_31700,575
461,gene_462,iCN900.CD630_31720,258
462,gene_463,iCN900.CD630_31740,416
464,gene_465,iCN900.CD630_31950,477
466,gene_467,iCN900.CD630_32220,333
469,gene_470,iCN900.CD630_32260,207
470,gene_471,iCN900.CD630_32290,197
471,gene_472,iCN900.CD630_32610,355
472,gene_473,iCN900.CD630_32620,221
473,gene_474,iCN900.CD630_32630,229
474,gene_475,iCN900.CD630_32680,181
475,gene_476,iCN900.CD630_32740,58
478,gene_479,iCN900.CD630_32810,188
479,gene_480,iCN900.CD630_32850,489
480,gene_481,iCN900.CD630_32860,329
481,gene_482,iCN900.CD630_33940,470
488,gene_489,iCN900.CD630_34400,159
491,gene_492,iCN900.CD630_34680,672
492,gene_493,iCN900.CD630_34690,174
493,gene_494,iCN900.CD630_34700,625
495,gene_496,iCN900.CD630_34740,92
496,gene_497,iCN900.CD630_34790,236
499,gene_500,iCN900.CD630_35140,350
500,gene_501,iCN900.CD630_35150,416
501,gene_502,iCN900.CD630_35270,104
502,gene_503,iCN900.CD630_35300,105
504,gene_505,iCN900.CD630_35550,258
507,gene_508,iCN900.CD630_35880,1241
508,gene_509,iCN900.CD630_35890,331
509,gene_510,iCN900.CD630_35900,1204
510,gene_511,iCN900.CD630_35960,785
511,gene_512,iCN900.CD630_36480,99
513,gene_514,iCN900.CD630_36640,317
515,gene_516,iEK1008.Rv0073,162
516,gene_517,iEK1008.Rv0125,99
518,gene_519,iEK1008.Rv0684,803
524,gene_525,iEK1008.Rv2334,349
527,gene_528,iEK1008.Rv2936,145
531,gene_532,iHN637.CLJU_RS00085,246
532,gene_533,iHN637.CLJU_RS00340,192
534,gene_535,iHN637.CLJU_RS00840,744
537,gene_538,iHN637.CLJU_RS01075,679
539,gene_540,iHN637.CLJU_RS01135,252
541,gene_542,iHN637.CLJU_RS01165,59
542,gene_543,iHN637.CLJU_RS01180,622
543,gene_544,iHN637.CLJU_RS01185,160
544,gene_545,iHN637.CLJU_RS01190,645
545,gene_546,iHN637.CLJU_RS01260,419
546,gene_547,iHN637.CLJU_RS01300,488
548,gene_549,iHN637.CLJU_RS01590,324
549,gene_550,iHN637.CLJU_RS01595,458
552,gene_553,iHN637.CLJU_RS02150,353
553,gene_554,iHN637.CLJU_RS02155,1181
555,gene_556,iHN637.CLJU_RS02400,49
564,gene_565,iHN637.CLJU_RS03245,99
565,gene_566,iHN637.CLJU_RS03255,713
566,gene_567,iHN637.CLJU_RS03260,342
567,gene_568,iHN637.CLJU_RS03265,478
568,gene_569,iHN637.CLJU_RS03270,752
571,gene_572,iHN637.CLJU_RS03400,581
573,gene_574,iHN637.CLJU_RS03910,228
574,gene_575,iHN637.CLJU_RS04010,1196
576,gene_577,iHN637.CLJU_RS04220,353
577,gene_578,iHN637.CLJU_RS04385,406
578,gene_579,iHN637.CLJU_RS04465,564
579,gene_580,iHN637.CLJU_RS04470,226
580,gene_581,iHN637.CLJU_RS04475,397
582,gene_583,iHN637.CLJU_RS04605,1206
583,gene_584,iHN637.CLJU_RS04615,121
585,gene_586,iHN637.CLJU_RS05135,511
586,gene_587,iHN637.CLJU_RS05190,321
588,gene_589,iHN637.CLJU_RS05465,207
589,gene_590,iHN637.CLJU_RS05470,471
598,gene_599,iHN637.CLJU_RS05660,1236
599,gene_600,iHN637.CLJU_RS05810,207
600,gene_601,iHN637.CLJU_RS06095,353
601,gene_602,iHN637.CLJU_RS06155,360
602,gene_603,iHN637.CLJU_RS06205,179
604,gene_605,iHN637.CLJU_RS06265,386
605,gene_606,iHN637.CLJU_RS06285,75
606,gene_607,iHN637.CLJU_RS06465,108
608,gene_609,iHN637.CLJU_RS06550,112
609,gene_610,iHN637.CLJU_RS06575,540
610,gene_611,iHN637.CLJU_RS06595,504
612,gene_613,iHN637.CLJU_RS07045,160
616,gene_617,iHN637.CLJU_RS07395,473
625,gene_626,iHN637.CLJU_RS08905,124
626,gene_627,iHN637.CLJU_RS08910,246
627,gene_628,iHN637.CLJU_RS08920,466
628,gene_629,iHN637.CLJU_RS08925,464
629,gene_630,iHN637.CLJU_RS10005,427
630,gene_631,iHN637.CLJU_RS10010,427
631,gene_632,iHN637.CLJU_RS10015,692
632,gene_633,iHN637.CLJU_RS10025,149
634,gene_635,iHN637.CLJU_RS10220,172
635,gene_636,iHN637.CLJU_RS10465,65
641,gene_642,iHN637.CLJU_RS11515,588
644,gene_645,iHN637.CLJU_RS11970,359
645,gene_646,iHN637.CLJU_RS12040,116
648,gene_649,iHN637.CLJU_RS12420,1109
660,gene_661,iHN637.CLJU_RS14185,231
662,gene_663,iHN637.CLJU_RS14360,150
663,gene_664,iHN637.CLJU_RS14370,318
664,gene_665,iHN637.CLJU_RS14375,397
668,gene_669,iHN637.CLJU_RS14475,1129
672,gene_673,iHN637.CLJU_RS16210,323
673,gene_674,iHN637.CLJU_RS16355,428
674,gene_675,iHN637.CLJU_RS16620,201
676,gene_677,iHN637.CLJU_RS17035,202
682,gene_683,iHN637.CLJU_RS18285,464
683,gene_684,iHN637.CLJU_RS18300,680
684,gene_685,iHN637.CLJU_RS18335,568
686,gene_687,iHN637.CLJU_RS18540,709
687,gene_688,iHN637.CLJU_RS18870,352
690,gene_691,iHN637.CLJU_RS19255,577
691,gene_692,iHN637.CLJU_RS19265,249
696,gene_697,iHN637.CLJU_RS19905,617
697,gene_698,iHN637.CLJU_RS19990,221
698,gene_699,iHN637.CLJU_RS19995,352
699,gene_700,iHN637.CLJU_RS20455,250
700,gene_701,iHN637.CLJU_RS20465,166
701,gene_702,iHN637.CLJU_RS20580,365
702,gene_703,iHN637.CLJU_RS20735,296
703,gene_704,iHN637.CLJU_RS20740,274
704,gene_705,iHN637.CLJU_RS20745,551
705,gene_706,iHN637.CLJU_RS20750,159
707,gene_708,iHN637.CLJU_RS20760,466
708,gene_709,iHN637.CLJU_RS20765,276
709,gene_710,iHN637.CLJU_RS20770,275
710,gene_711,iHN637.CLJU_RS20775,326
711,gene_712,iHN637.CLJU_RS20780,277
712,gene_713,iIT341.HP0096,228
716,gene_717,iIT341.HP0381,116
726,gene_727,iIT341.HP1576,179
727,gene_728,iJN1463.PP_0114,163
731,gene_732,iJN1463.PP_0416,102
732,gene_733,iJN1463.PP_0675,506
744,gene_745,iJN1463.PP_1336,204
745,gene_746,iJN1463.PP_1470,241
751,gene_752,iJN1463.PP_1877,149
752,gene_753,iJN1463.PP_1924,149
753,gene_754,iJN1463.PP_1988,391
754,gene_755,iJN1463.PP_2008,265
763,gene_764,iJN1463.PP_3598,82
766,gene_767,iJN1463.PP_4016,404
768,gene_769,iJN1463.PP_4210,169
769,gene_770,iJN1463.PP_4213,63
775,gene_776,iJN1463.PP_4893,47
776,gene_777,iJN1463.PP_4935,278
787,gene_788,iLJ478.TM0239,150
788,gene_789,iLJ478.TM0269,52
790,gene_791,iLJ478.TM0282,234
794,gene_795,iLJ478.TM0550,437
798,gene_799,iLJ478.TM0741,145
799,gene_800,iLJ478.TM0881,337
813,gene_814,iLJ478.TM1379,249
817,gene_818,iLJ478.TM1521,214
820,gene_821,iLJ478.TM1612,580
822,gene_823,iLJ478.TM1658,396
826,gene_827,iLJ478.TM1845,340
828,gene_829,iML1515.b0049,53
829,gene_830,iML1515.b0089,166
832,gene_833,iML1515.b0199,189
840,gene_841,iML1515.b0650,265
841,gene_842,iML1515.b0652,268
842,gene_843,iML1515.b0757,120
843,gene_844,iML1515.b0766,85
845,gene_846,iML1515.b0822,154
846,gene_847,iML1515.b0844,146
850,gene_851,iML1515.b0903,906
851,gene_852,iML1515.b0914,305
853,gene_854,iML1515.b1010,51
854,gene_855,iML1515.b1103,63
856,gene_857,iML1515.b1131,394
861,gene_862,iML1515.b1655,87
866,gene_867,iML1515.b1761,481
868,gene_869,iML1515.b1821,120
872,gene_873,iML1515.b1985,184
880,gene_881,iML1515.b2173,90
881,gene_882,iML1515.b2175,62
885,gene_886,iML1515.b2480,124
886,gene_887,iML1515.b2499,332
889,gene_890,iML1515.b2901,665
897,gene_898,iML1515.b3248,102
904,gene_905,iML1515.b3590,80
906,gene_907,iML1515.b3697,146
913,gene_914,iML1515.b3826,86
914,gene_915,iML1515.b3916,353
916,gene_917,iML1515.b4167,150
917,gene_918,iML1515.b4173,204
918,gene_919,iML1515.b4237,137
919,gene_920,iML1515.b4238,411
920,gene_921,iML1515.b4352,89
922,gene_923,iMM1415.110935,503
923,gene_924,iMM1415.11303,139
926,gene_927,iMM1415.11966,513
929,gene_930,iMM1415.18195,130
930,gene_931,iMM1415.18670,221
933,gene_934,iMM1415.319945,50
934,gene_935,iMM1415.320685,176
937,gene_938,iMM904.YBR127C,509
940,gene_941,iMM904.YER026C,70
946,gene_947,iMM904.YML059C,45
947,gene_948,iNF517.LLMG_RS00090,169
948,gene_949,iNF517.LLMG_RS00415,120
950,gene_951,iNF517.LLMG_RS00670,87
951,gene_952,iNF517.LLMG_RS00675,652
954,gene_955,iNF517.LLMG_RS01010,101
958,gene_959,iNF517.LLMG_RS01325,444
960,gene_961,iNF517.LLMG_RS01465,422
961,gene_962,iNF517.LLMG_RS01625,155
