,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,215
1,gene_1,STM_v1_0.STM0047,59
3,gene_3,STM_v1_0.STM0203,192
4,gene_4,STM_v1_0.STM0247,154
5,gene_5,STM_v1_0.STM0457,57
6,gene_6,STM_v1_0.STM0472,129
8,gene_8,STM_v1_0.STM0659,272
9,gene_9,STM_v1_0.STM0837,59
10,gene_10,STM_v1_0.STM0842,123
11,gene_11,STM_v1_0.STM0850,201
13,gene_13,STM_v1_0.STM0970,275
14,gene_14,STM_v1_0.STM0984,297
16,gene_16,STM_v1_0.STM1125,419
17,gene_17,STM_v1_0.STM1215,57
18,gene_18,STM_v1_0.STM1221,96
19,gene_19,STM_v1_0.STM1255,311
20,gene_20,STM_v1_0.STM1256,238
21,gene_21,STM_v1_0.STM1257,190
22,gene_22,STM_v1_0.STM1259,157
23,gene_23,STM_v1_0.STM1340,187
24,gene_24,STM_v1_0.STM1449,322
25,gene_25,STM_v1_0.STM1502,39
26,gene_26,STM_v1_0.STM1731,135
27,gene_27,STM_v1_0.STM1742,224
28,gene_28,STM_v1_0.STM1743,213
29,gene_29,STM_v1_0.STM1750,136
30,gene_30,STM_v1_0.STM1954,125
32,gene_32,STM_v1_0.STM2041,228
35,gene_35,STM_v1_0.STM2047,174
36,gene_36,STM_v1_0.STM2050,199
37,gene_37,STM_v1_0.STM2051,411
38,gene_38,STM_v1_0.STM2058,132
39,gene_39,STM_v1_0.STM2082,174
40,gene_40,STM_v1_0.STM2108,51
41,gene_41,STM_v1_0.STM2189,298
42,gene_42,STM_v1_0.STM2351,258
44,gene_44,STM_v1_0.STM2431,69
46,gene_46,STM_v1_0.STM2463,380
48,gene_48,STM_v1_0.STM2556,130
50,gene_50,STM_v1_0.STM2840,219
51,gene_51,STM_v1_0.STM2916,97
52,gene_52,STM_v1_0.STM3002,90
54,gene_54,STM_v1_0.STM3137,514
55,gene_55,STM_v1_0.STM3190,43
56,gene_56,STM_v1_0.STM3225,369
57,gene_57,STM_v1_0.STM3248,317
58,gene_58,STM_v1_0.STM3314,184
59,gene_59,STM_v1_0.STM3409,230
60,gene_60,STM_v1_0.STM3474,39
61,gene_61,STM_v1_0.STM3482,39
62,gene_62,STM_v1_0.STM3486,220
63,gene_63,STM_v1_0.STM3493,134
64,gene_64,STM_v1_0.STM3538,536
65,gene_65,STM_v1_0.STM3551,206
66,gene_66,STM_v1_0.STM3626,209
67,gene_67,STM_v1_0.STM3627,219
69,gene_69,STM_v1_0.STM3884,50
70,gene_70,STM_v1_0.STM3915,55
72,gene_72,STM_v1_0.STM4086,652
73,gene_73,STM_v1_0.STM4283,243
74,gene_74,STM_v1_0.STM4425,73
75,gene_75,STM_v1_0.STM4451,126
76,gene_76,STM_v1_0.STM4452,467
77,gene_77,STM_v1_0.STM4483,112
78,gene_79,iAF692.Mbar_A0035,61
79,gene_80,iAF692.Mbar_A0057,117
81,gene_82,iAF692.Mbar_A0171,236
82,gene_83,iAF692.Mbar_A0218,356
83,gene_84,iAF692.Mbar_A0227,298
85,gene_86,iAF692.Mbar_A0309,93
86,gene_87,iAF692.Mbar_A0343,377
87,gene_88,iAF692.Mbar_A0408,122
88,gene_89,iAF692.Mbar_A0429,57
89,gene_90,iAF692.Mbar_A0469,217
90,gene_91,iAF692.Mbar_A0470,200
91,gene_92,iAF692.Mbar_A0471,188
92,gene_93,iAF692.Mbar_A0489,55
93,gene_94,iAF692.Mbar_A0666,358
94,gene_95,iAF692.Mbar_A0741,249
96,gene_97,iAF692.Mbar_A0762,149
97,gene_98,iAF692.Mbar_A0842,135
98,gene_99,iAF692.Mbar_A0934,130
99,gene_100,iAF692.Mbar_A0995,146
100,gene_101,iAF692.Mbar_A1064,270
102,gene_103,iAF692.Mbar_A1195,517
103,gene_104,iAF692.Mbar_A1202,231
104,gene_105,iAF692.Mbar_A1238,97
106,gene_107,iAF692.Mbar_A1452,47
107,gene_108,iAF692.Mbar_A1501,150
108,gene_109,iAF692.Mbar_A1503,147
109,gene_110,iAF692.Mbar_A1561,485
110,gene_111,iAF692.Mbar_A1597,190
111,gene_112,iAF692.Mbar_A1602,45
112,gene_113,iAF692.Mbar_A1731,71
113,gene_114,iAF692.Mbar_A1898,164
114,gene_115,iAF692.Mbar_A2125,181
115,gene_116,iAF692.Mbar_A2173,41
116,gene_117,iAF692.Mbar_A2179,233
117,gene_118,iAF692.Mbar_A2261,281
118,gene_119,iAF692.Mbar_A2262,189
119,gene_120,iAF692.Mbar_A2263,105
120,gene_121,iAF692.Mbar_A2394,166
121,gene_122,iAF692.Mbar_A2397,167
122,gene_123,iAF692.Mbar_A2398,183
123,gene_124,iAF692.Mbar_A2422,360
124,gene_125,iAF692.Mbar_A2626,51
125,gene_126,iAF692.Mbar_A2726,155
126,gene_127,iAF692.Mbar_A3023,423
127,gene_128,iAF692.Mbar_A3173,295
128,gene_129,iAF692.Mbar_A3423,324
129,gene_130,iAF692.Mbar_A3429,348
130,gene_131,iAF692.Mbar_A3503,491
131,gene_132,iAF692.Mbar_A3604,152
132,gene_133,iAF692.Mbar_A3635,54
133,gene_134,iAF692.Mbar_A3638,248
134,gene_135,iAF987.Gmet_0043,93
135,gene_136,iAF987.Gmet_0068,87
136,gene_137,iAF987.Gmet_0069,84
137,gene_138,iAF987.Gmet_0073,442
138,gene_139,iAF987.Gmet_0300,86
139,gene_140,iAF987.Gmet_0301,238
140,gene_141,iAF987.Gmet_0302,164
141,gene_142,iAF987.Gmet_0336,44
142,gene_143,iAF987.Gmet_0337,130
143,gene_144,iAF987.Gmet_0354,132
144,gene_145,iAF987.Gmet_0406,318
145,gene_146,iAF987.Gmet_0491,156
146,gene_147,iAF987.Gmet_0493,180
147,gene_148,iAF987.Gmet_0497,265
148,gene_149,iAF987.Gmet_0520,97
149,gene_150,iAF987.Gmet_0549,148
150,gene_151,iAF987.Gmet_0684,258
151,gene_152,iAF987.Gmet_0864,375
152,gene_153,iAF987.Gmet_0928,120
153,gene_154,iAF987.Gmet_0940,523
154,gene_155,iAF987.Gmet_0976,375
155,gene_156,iAF987.Gmet_0977,107
156,gene_157,iAF987.Gmet_0978,222
157,gene_158,iAF987.Gmet_0991,141
158,gene_159,iAF987.Gmet_1033,42
159,gene_160,iAF987.Gmet_1036,143
160,gene_161,iAF987.Gmet_1038,202
161,gene_162,iAF987.Gmet_1043,71
162,gene_163,iAF987.Gmet_1148,305
163,gene_164,iAF987.Gmet_1186,585
164,gene_165,iAF987.Gmet_1216,280
165,gene_166,iAF987.Gmet_1242,132
166,gene_167,iAF987.Gmet_1260,326
167,gene_168,iAF987.Gmet_1261,102
168,gene_169,iAF987.Gmet_1293,238
169,gene_170,iAF987.Gmet_1308,281
170,gene_171,iAF987.Gmet_1377,86
171,gene_172,iAF987.Gmet_1392,175
172,gene_173,iAF987.Gmet_1416,557
173,gene_174,iAF987.Gmet_1425,81
174,gene_175,iAF987.Gmet_1558,388
175,gene_176,iAF987.Gmet_1570,103
176,gene_177,iAF987.Gmet_1601,149
177,gene_178,iAF987.Gmet_1657,52
178,gene_179,iAF987.Gmet_1706,76
179,gene_180,iAF987.Gmet_1790,90
180,gene_181,iAF987.Gmet_1826,127
181,gene_182,iAF987.Gmet_1827,527
182,gene_183,iAF987.Gmet_1888,157
184,gene_185,iAF987.Gmet_1913,394
185,gene_186,iAF987.Gmet_1914,75
186,gene_187,iAF987.Gmet_1919,81
187,gene_188,iAF987.Gmet_1991,79
188,gene_189,iAF987.Gmet_2066,256
189,gene_190,iAF987.Gmet_2080,622
190,gene_191,iAF987.Gmet_2094,166
191,gene_192,iAF987.Gmet_2095,243
192,gene_193,iAF987.Gmet_2257,253
193,gene_194,iAF987.Gmet_2258,174
194,gene_195,iAF987.Gmet_2349,311
195,gene_196,iAF987.Gmet_2391,461
197,gene_198,iAF987.Gmet_2444,50
200,gene_201,iAF987.Gmet_2634,212
201,gene_202,iAF987.Gmet_2731,79
202,gene_203,iAF987.Gmet_2732,71
203,gene_204,iAF987.Gmet_2763,202
204,gene_205,iAF987.Gmet_2766,50
205,gene_206,iAF987.Gmet_2823,49
206,gene_207,iAF987.Gmet_2834,555
207,gene_208,iAF987.Gmet_2999,71
208,gene_209,iAF987.Gmet_3020,106
209,gene_210,iAF987.Gmet_3022,268
210,gene_211,iAF987.Gmet_3023,287
211,gene_212,iAF987.Gmet_3233,208
212,gene_213,iAF987.Gmet_3241,59
213,gene_214,iAF987.Gmet_3243,218
214,gene_215,iAF987.Gmet_3244,275
215,gene_216,iAF987.Gmet_3347,38
216,gene_217,iAF987.Gmet_3349,268
217,gene_218,iAF987.Gmet_3350,645
218,gene_219,iAF987.Gmet_3509,214
219,gene_220,iAF987.Gmet_3529,150
220,gene_221,iAM_Pb448.PBANKA_031530,42
221,gene_222,iAM_Pb448.PBANKA_050460,55
222,gene_223,iAM_Pb448.PBANKA_083310,207
223,gene_224,iAM_Pb448.PBANKA_083440,157
224,gene_225,iAM_Pb448.PBANKA_091170,116
225,gene_226,iAM_Pb448.PBANKA_110710,82
226,gene_227,iAM_Pb448.PBANKA_112620,100
227,gene_228,iAM_Pb448.PBANKA_131810,227
228,gene_229,iAM_Pb448.PBANKA_132090,96
229,gene_230,iAM_Pb448.PBANKA_136190,47
230,gene_231,iAM_Pb448.PBANKA_146280,101
231,gene_232,iAM_Pc455.PCYB_061470,55
232,gene_233,iAM_Pc455.PCYB_073980,195
233,gene_234,iAM_Pc455.PCYB_074100,162
234,gene_235,iAM_Pc455.PCYB_094280,110
235,gene_236,iAM_Pc455.PCYB_094710,50
236,gene_237,iAM_Pc455.PCYB_103410,99
237,gene_238,iAM_Pc455.PCYB_113330,107
238,gene_239,iAM_Pc455.PCYB_125790,61
239,gene_240,iAM_Pc455.PCYB_126090,224
240,gene_241,iAM_Pf480.PF3D7_0109500,37
241,gene_242,iAM_Pf480.PF3D7_0507500,89
