,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,278
3,gene_3,STM_v1_0.STM0054,397
5,gene_5,STM_v1_0.STM0125,248
6,gene_6,STM_v1_0.STM0129,217
9,gene_9,STM_v1_0.STM0213,154
10,gene_10,STM_v1_0.STM0218,240
11,gene_11,STM_v1_0.STM0221,216
13,gene_13,STM_v1_0.STM0247,124
14,gene_14,STM_v1_0.STM0316,424
17,gene_17,STM_v1_0.STM0417,119
19,gene_19,STM_v1_0.STM0537,348
21,gene_21,STM_v1_0.STM0659,280
23,gene_23,STM_v1_0.STM0686,647
26,gene_26,STM_v1_0.STM0740,396
33,gene_33,STM_v1_0.STM0958,315
35,gene_35,STM_v1_0.STM1000,537
37,gene_37,STM_v1_0.STM1196,80
38,gene_38,STM_v1_0.STM1197,382
39,gene_39,STM_v1_0.STM1221,144
40,gene_40,STM_v1_0.STM1290,429
41,gene_41,STM_v1_0.STM1294,254
42,gene_42,STM_v1_0.STM1299,476
43,gene_43,STM_v1_0.STM1338,449
45,gene_45,STM_v1_0.STM1431,202
46,gene_46,STM_v1_0.STM1449,358
47,gene_47,STM_v1_0.STM1468,658
48,gene_48,STM_v1_0.STM1511,199
52,gene_52,STM_v1_0.STM1780,280
53,gene_53,STM_v1_0.STM1792,402
55,gene_55,STM_v1_0.STM2050,99
61,gene_61,STM_v1_0.STM2094,201
62,gene_62,STM_v1_0.STM2095,370
63,gene_63,STM_v1_0.STM2097,395
64,gene_64,STM_v1_0.STM2199,90
67,gene_67,STM_v1_0.STM2298,155
69,gene_69,STM_v1_0.STM2370,225
71,gene_71,STM_v1_0.STM2421,410
72,gene_72,STM_v1_0.STM2427,513
73,gene_73,STM_v1_0.STM2472,478
74,gene_74,STM_v1_0.STM2510,540
75,gene_75,STM_v1_0.STM2555,454
76,gene_76,STM_v1_0.STM2578,145
81,gene_81,STM_v1_0.STM2827,639
83,gene_83,STM_v1_0.STM2929,174
85,gene_85,STM_v1_0.STM3001,345
86,gene_86,STM_v1_0.STM3002,129
87,gene_87,STM_v1_0.STM3040,454
88,gene_88,STM_v1_0.STM3053,866
90,gene_90,STM_v1_0.STM3090,351
93,gene_93,STM_v1_0.STM3159,45
95,gene_95,STM_v1_0.STM3205,139
96,gene_96,STM_v1_0.STM3218,238
98,gene_98,STM_v1_0.STM3307,223
99,gene_99,STM_v1_0.STM3316,109
100,gene_100,STM_v1_0.STM3351,395
102,gene_102,STM_v1_0.STM3390,182
103,gene_103,STM_v1_0.STM3391,721
104,gene_104,STM_v1_0.STM3409,224
105,gene_105,STM_v1_0.STM3486,206
106,gene_106,STM_v1_0.STM3500,759
107,gene_107,STM_v1_0.STM3506,49
108,gene_108,STM_v1_0.STM3635,119
109,gene_109,STM_v1_0.STM3709,459
110,gene_110,STM_v1_0.STM3724,123
111,gene_111,STM_v1_0.STM3742,404
112,gene_112,STM_v1_0.STM3915,107
113,gene_113,STM_v1_0.STM3922,387
114,gene_114,STM_v1_0.STM3968,82
118,gene_118,STM_v1_0.STM4220,163
119,gene_119,STM_v1_0.STM4300,662
122,gene_122,STM_v1_0.STM4349,159
128,gene_129,iAF692.Mbar_A0086,157
129,gene_130,iAF692.Mbar_A0171,46
132,gene_133,iAF692.Mbar_A0230,203
134,gene_135,iAF692.Mbar_A0385,253
135,gene_136,iAF692.Mbar_A0386,405
136,gene_137,iAF692.Mbar_A0391,100
138,gene_139,iAF692.Mbar_A0489,68
139,gene_140,iAF692.Mbar_A0543,421
140,gene_141,iAF692.Mbar_A0639,98
141,gene_142,iAF692.Mbar_A0640,63
142,gene_143,iAF692.Mbar_A0694,99
143,gene_144,iAF692.Mbar_A0721,265
144,gene_145,iAF692.Mbar_A0853,100
145,gene_146,iAF692.Mbar_A0871,247
147,gene_148,iAF692.Mbar_A0993,159
148,gene_149,iAF692.Mbar_A0995,201
149,gene_150,iAF692.Mbar_A0996,197
152,gene_153,iAF692.Mbar_A1223,467
153,gene_154,iAF692.Mbar_A1238,80
154,gene_155,iAF692.Mbar_A1369,300
155,gene_156,iAF692.Mbar_A1417,191
156,gene_157,iAF692.Mbar_A1438,247
157,gene_158,iAF692.Mbar_A1452,510
158,gene_159,iAF692.Mbar_A1586,252
159,gene_160,iAF692.Mbar_A1731,100
