,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,86
1,gene_1,STM_v1_0.STM0247,176
3,gene_3,STM_v1_0.STM0380,179
4,gene_4,STM_v1_0.STM0659,276
6,gene_6,STM_v1_0.STM0963,209
7,gene_7,STM_v1_0.STM0984,270
8,gene_8,STM_v1_0.STM1203,49
9,gene_9,STM_v1_0.STM1731,122
10,gene_10,STM_v1_0.STM1750,133
11,gene_11,STM_v1_0.STM1901,517
12,gene_12,STM_v1_0.STM2047,99
14,gene_14,STM_v1_0.STM2952,437
16,gene_16,STM_v1_0.STM3314,149
17,gene_17,STM_v1_0.STM3481,267
19,gene_19,STM_v1_0.STM3714,79
20,gene_20,STM_v1_0.STM3731,63
21,gene_21,STM_v1_0.STM3865,333
23,gene_23,STM_v1_0.STM4283,102
25,gene_25,STM_v1_0.STM4465,371
26,gene_26,STM_v1_0.STM4469,366
27,gene_27,STM_v1_0.STM4570,144
28,gene_29,iAF692.Mbar_A0171,43
29,gene_30,iAF692.Mbar_A0211,46
31,gene_32,iAF692.Mbar_A0408,89
32,gene_33,iAF692.Mbar_A0500,377
33,gene_34,iAF692.Mbar_A0541,244
34,gene_35,iAF692.Mbar_A0543,57
35,gene_36,iAF692.Mbar_A0589,44
37,gene_38,iAF692.Mbar_A0883,271
39,gene_40,iAF692.Mbar_A1238,90
41,gene_42,iAF692.Mbar_A1452,67
43,gene_44,iAF692.Mbar_A2149,52
44,gene_45,iAF692.Mbar_A2315,235
45,gene_46,iAF692.Mbar_A2316,462
46,gene_47,iAF692.Mbar_A3627,43
47,gene_48,iAF987.Gmet_0043,41
49,gene_50,iAF987.Gmet_0069,58
50,gene_51,iAF987.Gmet_0406,134
52,gene_53,iAF987.Gmet_0662,40
53,gene_54,iAF987.Gmet_0885,160
54,gene_55,iAF987.Gmet_0997,97
56,gene_57,iAF987.Gmet_1357,555
58,gene_59,iAF987.Gmet_1593,68
59,gene_60,iAF987.Gmet_1605,475
60,gene_61,iAF987.Gmet_1671,300
