,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,44
1,gene_1,STM_v1_0.STM0154,249
2,gene_2,STM_v1_0.STM0163,186
3,gene_3,STM_v1_0.STM0228,139
4,gene_4,STM_v1_0.STM0232,296
5,gene_5,STM_v1_0.STM0247,145
8,gene_8,STM_v1_0.STM0483,159
9,gene_9,STM_v1_0.STM0537,388
11,gene_11,STM_v1_0.STM0659,283
12,gene_12,STM_v1_0.STM0705,751
13,gene_13,STM_v1_0.STM0738,347
14,gene_14,STM_v1_0.STM0850,172
15,gene_15,STM_v1_0.STM0984,343
16,gene_16,STM_v1_0.STM0988,157
18,gene_18,STM_v1_0.STM1196,89
19,gene_19,STM_v1_0.STM1197,376
20,gene_20,STM_v1_0.STM1209,115
21,gene_21,STM_v1_0.STM1338,415
24,gene_24,STM_v1_0.STM1680,86
25,gene_25,STM_v1_0.STM1742,281
26,gene_26,STM_v1_0.STM1743,285
27,gene_27,STM_v1_0.STM1749,1027
29,gene_29,STM_v1_0.STM1780,231
31,gene_31,STM_v1_0.STM2084,303
32,gene_32,STM_v1_0.STM2090,149
33,gene_33,STM_v1_0.STM2094,178
34,gene_34,STM_v1_0.STM2095,386
35,gene_35,STM_v1_0.STM2109,302
38,gene_38,STM_v1_0.STM2322,202
39,gene_39,STM_v1_0.STM2327,171
40,gene_40,STM_v1_0.STM2351,77
41,gene_41,STM_v1_0.STM2427,493
42,gene_42,STM_v1_0.STM2546,150
43,gene_43,STM_v1_0.STM2555,466
44,gene_44,STM_v1_0.STM2578,265
46,gene_46,STM_v1_0.STM2827,678
49,gene_49,STM_v1_0.STM3002,75
51,gene_51,STM_v1_0.STM3158,60
52,gene_52,STM_v1_0.STM3159,62
53,gene_53,STM_v1_0.STM3200,92
54,gene_54,STM_v1_0.STM3300,99
55,gene_55,STM_v1_0.STM3307,356
56,gene_56,STM_v1_0.STM3316,97
60,gene_60,STM_v1_0.STM3390,189
61,gene_61,STM_v1_0.STM3391,653
62,gene_62,STM_v1_0.STM3407,119
63,gene_63,STM_v1_0.STM3409,213
65,gene_65,STM_v1_0.STM3486,250
66,gene_66,STM_v1_0.STM3506,57
69,gene_69,STM_v1_0.STM3630,120
70,gene_70,STM_v1_0.STM3717,81
72,gene_72,STM_v1_0.STM3724,219
73,gene_73,STM_v1_0.STM3725,155
75,gene_75,STM_v1_0.STM3865,604
76,gene_76,STM_v1_0.STM3915,98
77,gene_77,STM_v1_0.STM3920,407
78,gene_78,STM_v1_0.STM3929,125
80,gene_80,STM_v1_0.STM4126,41
81,gene_81,STM_v1_0.STM4166,133
82,gene_82,STM_v1_0.STM4283,308
83,gene_83,STM_v1_0.STM4299,48
85,gene_85,STM_v1_0.STM4451,118
89,gene_90,iAF692.Mbar_A0034,513
90,gene_91,iAF692.Mbar_A0086,195
91,gene_92,iAF692.Mbar_A0187,1066
92,gene_93,iAF692.Mbar_A0218,599
93,gene_94,iAF692.Mbar_A0219,162
94,gene_95,iAF692.Mbar_A0227,441
95,gene_96,iAF692.Mbar_A0229,292
96,gene_97,iAF692.Mbar_A0231,394
97,gene_98,iAF692.Mbar_A0232,233
98,gene_99,iAF692.Mbar_A0352,49
99,gene_100,iAF692.Mbar_A0480,188
100,gene_101,iAF692.Mbar_A0481,278
101,gene_102,iAF692.Mbar_A0482,441
102,gene_103,iAF692.Mbar_A0511,84
103,gene_104,iAF692.Mbar_A0541,433
104,gene_105,iAF692.Mbar_A0664,194
105,gene_106,iAF692.Mbar_A0666,494
107,gene_108,iAF692.Mbar_A0923,135
108,gene_109,iAF692.Mbar_A1037,228
109,gene_110,iAF692.Mbar_A1098,69
110,gene_111,iAF692.Mbar_A1138,129
111,gene_112,iAF692.Mbar_A1223,534
112,gene_113,iAF692.Mbar_A1238,172
113,gene_114,iAF692.Mbar_A1312,217
114,gene_115,iAF692.Mbar_A1414,50
116,gene_117,iAF692.Mbar_A1431,435
117,gene_118,iAF692.Mbar_A1452,57
119,gene_120,iAF692.Mbar_A1776,50
120,gene_121,iAF692.Mbar_A1865,293
121,gene_122,iAF692.Mbar_A2022,523
122,gene_123,iAF692.Mbar_A2173,43
123,gene_124,iAF692.Mbar_A2174,302
124,gene_125,iAF692.Mbar_A2179,310
125,gene_126,iAF692.Mbar_A2214,301
126,gene_127,iAF692.Mbar_A2215,230
