,query_gene,BiGG_gene,score
1,gene_1,STM_v1_0.STM0047,57
2,gene_2,STM_v1_0.STM0054,341
3,gene_3,STM_v1_0.STM0055,431
4,gene_4,STM_v1_0.STM0137,40
5,gene_5,STM_v1_0.STM0170,169
6,gene_6,STM_v1_0.STM0221,214
8,gene_8,STM_v1_0.STM0247,276
9,gene_9,STM_v1_0.STM0386,258
11,gene_11,STM_v1_0.STM0590,278
13,gene_13,STM_v1_0.STM0618,131
14,gene_14,STM_v1_0.STM0644,107
15,gene_15,STM_v1_0.STM0659,276
17,gene_17,STM_v1_0.STM0828,226
19,gene_19,STM_v1_0.STM0842,108
21,gene_21,STM_v1_0.STM0973,905
22,gene_22,STM_v1_0.STM0977,317
24,gene_24,STM_v1_0.STM0984,268
25,gene_25,STM_v1_0.STM1076,135
26,gene_26,STM_v1_0.STM1125,337
27,gene_27,STM_v1_0.STM1196,50
28,gene_28,STM_v1_0.STM1221,94
29,gene_29,STM_v1_0.STM1303,300
31,gene_31,STM_v1_0.STM1449,321
32,gene_32,STM_v1_0.STM1647,286
33,gene_33,STM_v1_0.STM1718,58
36,gene_36,STM_v1_0.STM1780,101
37,gene_37,STM_v1_0.STM1884,166
38,gene_38,STM_v1_0.STM1901,365
39,gene_39,STM_v1_0.STM1909,318
40,gene_40,STM_v1_0.STM1954,124
41,gene_41,STM_v1_0.STM2019,444
42,gene_42,STM_v1_0.STM2029,253
43,gene_43,STM_v1_0.STM2032,219
44,gene_44,STM_v1_0.STM2034,241
47,gene_47,STM_v1_0.STM2082,115
49,gene_49,STM_v1_0.STM2091,328
51,gene_51,STM_v1_0.STM2097,75
52,gene_52,STM_v1_0.STM2189,294
53,gene_53,STM_v1_0.STM2190,123
54,gene_54,STM_v1_0.STM2384,330
55,gene_55,STM_v1_0.STM2427,379
56,gene_56,STM_v1_0.STM2431,68
57,gene_57,STM_v1_0.STM2543,270
58,gene_58,STM_v1_0.STM2555,486
60,gene_60,STM_v1_0.STM2774,109
63,gene_63,STM_v1_0.STM2973,401
64,gene_64,STM_v1_0.STM3051,649
65,gene_65,STM_v1_0.STM3137,462
66,gene_66,STM_v1_0.STM3190,63
68,gene_68,STM_v1_0.STM3314,152
70,gene_70,STM_v1_0.STM3339,157
71,gene_71,STM_v1_0.STM3351,338
72,gene_72,STM_v1_0.STM3352,436
73,gene_73,STM_v1_0.STM3354,273
74,gene_74,STM_v1_0.STM3355,473
75,gene_75,STM_v1_0.STM3407,258
76,gene_76,STM_v1_0.STM3409,194
77,gene_77,STM_v1_0.STM3486,231
78,gene_78,STM_v1_0.STM3500,700
80,gene_80,STM_v1_0.STM3514,497
82,gene_82,STM_v1_0.STM3538,603
83,gene_83,STM_v1_0.STM3560,100
84,gene_84,STM_v1_0.STM3704,551
86,gene_86,STM_v1_0.STM3733,180
88,gene_88,STM_v1_0.STM3796,244
90,gene_90,STM_v1_0.STM3865,600
91,gene_91,STM_v1_0.STM3882,300
95,gene_95,STM_v1_0.STM3915,103
96,gene_96,STM_v1_0.STM3961,92
98,gene_98,STM_v1_0.STM3970,44
99,gene_99,STM_v1_0.STM4045,238
100,gene_100,STM_v1_0.STM4086,637
101,gene_101,STM_v1_0.STM4166,127
102,gene_102,STM_v1_0.STM4175,380
103,gene_103,STM_v1_0.STM4221,276
104,gene_104,STM_v1_0.STM4299,213
105,gene_105,STM_v1_0.STM4388,275
106,gene_106,STM_v1_0.STM4451,127
107,gene_107,STM_v1_0.STM4452,398
108,gene_108,STM_v1_0.STM4465,366
111,gene_112,iAF692.Mbar_A0086,254
112,gene_113,iAF692.Mbar_A0186,531
113,gene_114,iAF692.Mbar_A0218,545
115,gene_116,iAF692.Mbar_A0309,43
116,gene_117,iAF692.Mbar_A0408,71
117,gene_118,iAF692.Mbar_A0482,377
118,gene_119,iAF692.Mbar_A0541,232
120,gene_121,iAF692.Mbar_A0742,81
121,gene_122,iAF692.Mbar_A0760,245
123,gene_124,iAF692.Mbar_A0995,144
124,gene_125,iAF692.Mbar_A1138,56
127,gene_128,iAF692.Mbar_A1238,70
130,gene_131,iAF692.Mbar_A1438,353
131,gene_132,iAF692.Mbar_A1452,45
132,gene_133,iAF692.Mbar_A1586,465
134,gene_135,iAF692.Mbar_A1731,81
135,gene_136,iAF692.Mbar_A1820,418
136,gene_137,iAF692.Mbar_A1823,101
138,gene_139,iAF692.Mbar_A1865,264
139,gene_140,iAF692.Mbar_A1871,161
140,gene_141,iAF692.Mbar_A2020,72
141,gene_142,iAF692.Mbar_A2092,92
142,gene_143,iAF692.Mbar_A2125,107
143,gene_144,iAF692.Mbar_A2179,148
144,gene_145,iAF692.Mbar_A2221,100
146,gene_147,iAF692.Mbar_A2398,192
149,gene_150,iAF692.Mbar_A2894,58
150,gene_151,iAF692.Mbar_A3182,75
151,gene_152,iAF692.Mbar_A3183,103
152,gene_153,iAF692.Mbar_A3251,409
154,gene_155,iAF692.Mbar_A3423,307
155,gene_156,iAF692.Mbar_A3429,318
156,gene_157,iAF692.Mbar_A3453,48
157,gene_158,iAF692.Mbar_A3463,428
158,gene_159,iAF692.Mbar_A3476,168
159,gene_160,iAF987.Gmet_0018,156
160,gene_161,iAF987.Gmet_0043,84
161,gene_162,iAF987.Gmet_0059,198
162,gene_163,iAF987.Gmet_0067,250
163,gene_164,iAF987.Gmet_0069,76
164,gene_165,iAF987.Gmet_0072,288
165,gene_166,iAF987.Gmet_0120,204
166,gene_167,iAF987.Gmet_0203,255
168,gene_169,iAF987.Gmet_0209,492
169,gene_170,iAF987.Gmet_0211,286
171,gene_172,iAF987.Gmet_0337,45
172,gene_173,iAF987.Gmet_0363,105
173,gene_174,iAF987.Gmet_0383,206
174,gene_175,iAF987.Gmet_0386,218
175,gene_176,iAF987.Gmet_0387,169
176,gene_177,iAF987.Gmet_0389,312
177,gene_178,iAF987.Gmet_0406,221
178,gene_179,iAF987.Gmet_0415,193
179,gene_180,iAF987.Gmet_0468,71
180,gene_181,iAF987.Gmet_0470,247
181,gene_182,iAF987.Gmet_0477,169
182,gene_183,iAF987.Gmet_0481,117
184,gene_185,iAF987.Gmet_0485,217
185,gene_186,iAF987.Gmet_0486,229
187,gene_188,iAF987.Gmet_0491,159
189,gene_190,iAF987.Gmet_0497,252
190,gene_191,iAF987.Gmet_0504,236
192,gene_193,iAF987.Gmet_0662,44
193,gene_194,iAF987.Gmet_0684,330
194,gene_195,iAF987.Gmet_0700,173
196,gene_197,iAF987.Gmet_0816,60
197,gene_198,iAF987.Gmet_0819,471
199,gene_200,iAF987.Gmet_0849,141
200,gene_201,iAF987.Gmet_0864,412
201,gene_202,iAF987.Gmet_0885,110
202,gene_203,iAF987.Gmet_0916,305
203,gene_204,iAF987.Gmet_0928,144
204,gene_205,iAF987.Gmet_0940,514
205,gene_206,iAF987.Gmet_0941,149
206,gene_207,iAF987.Gmet_0952,310
208,gene_209,iAF987.Gmet_0977,110
210,gene_211,iAF987.Gmet_1043,72
211,gene_212,iAF987.Gmet_1106,38
212,gene_213,iAF987.Gmet_1162,293
214,gene_215,iAF987.Gmet_1168,153
215,gene_216,iAF987.Gmet_1179,70
216,gene_217,iAF987.Gmet_1186,531
218,gene_219,iAF987.Gmet_1216,276
219,gene_220,iAF987.Gmet_1256,366
220,gene_221,iAF987.Gmet_1260,531
221,gene_222,iAF987.Gmet_1261,89
222,gene_223,iAF987.Gmet_1262,380
225,gene_226,iAF987.Gmet_1353,401
226,gene_227,iAF987.Gmet_1357,369
228,gene_229,iAF987.Gmet_1416,488
230,gene_231,iAF987.Gmet_1558,368
232,gene_233,iAF987.Gmet_1573,63
233,gene_234,iAF987.Gmet_1593,110
235,gene_236,iAF987.Gmet_1603,398
236,gene_237,iAF987.Gmet_1605,514
237,gene_238,iAF987.Gmet_1629,281
238,gene_239,iAF987.Gmet_1676,603
239,gene_240,iAF987.Gmet_1706,70
240,gene_241,iAF987.Gmet_1716,226
241,gene_242,iAF987.Gmet_1759,165
242,gene_243,iAF987.Gmet_1762,223
243,gene_244,iAF987.Gmet_1790,87
244,gene_245,iAF987.Gmet_1841,323
245,gene_246,iAF987.Gmet_1844,331
246,gene_247,iAF987.Gmet_1875,146
247,gene_248,iAF987.Gmet_1888,152
248,gene_249,iAF987.Gmet_1903,110
249,gene_250,iAF987.Gmet_1914,82
250,gene_251,iAF987.Gmet_1919,75
251,gene_252,iAF987.Gmet_1934,559
252,gene_253,iAF987.Gmet_1939,449
253,gene_254,iAF987.Gmet_1948,97
254,gene_255,iAF987.Gmet_1986,220
255,gene_256,iAF987.Gmet_2066,316
256,gene_257,iAF987.Gmet_2095,41
257,gene_258,iAF987.Gmet_2257,314
259,gene_260,iAF987.Gmet_2349,257
261,gene_262,iAF987.Gmet_2372,478
262,gene_263,iAF987.Gmet_2391,437
263,gene_264,iAF987.Gmet_2439,206
264,gene_265,iAF987.Gmet_2441,275
265,gene_266,iAF987.Gmet_2444,49
266,gene_267,iAF987.Gmet_2472,210
267,gene_268,iAF987.Gmet_2475,133
268,gene_269,iAF987.Gmet_2482,510
269,gene_270,iAF987.Gmet_2493,473
271,gene_272,iAF987.Gmet_2673,359
272,gene_273,iAF987.Gmet_2721,80
274,gene_275,iAF987.Gmet_2731,63
275,gene_276,iAF987.Gmet_2741,62
276,gene_277,iAF987.Gmet_2763,212
277,gene_278,iAF987.Gmet_2822,572
280,gene_281,iAF987.Gmet_2904,431
282,gene_283,iAF987.Gmet_2947,85
283,gene_284,iAF987.Gmet_2988,332
284,gene_285,iAF987.Gmet_2999,92
285,gene_286,iAF987.Gmet_3023,228
286,gene_287,iAF987.Gmet_3026,95
