,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,43
1,gene_1,STM_v1_0.STM0054,369
2,gene_2,STM_v1_0.STM0055,39
3,gene_3,STM_v1_0.STM0059,93
4,gene_4,STM_v1_0.STM0061,187
5,gene_5,STM_v1_0.STM0190,118
6,gene_6,STM_v1_0.STM0203,166
7,gene_7,STM_v1_0.STM0245,202
8,gene_8,STM_v1_0.STM0247,298
9,gene_9,STM_v1_0.STM0261,181
10,gene_10,STM_v1_0.STM0399,242
12,gene_12,STM_v1_0.STM0659,283
13,gene_13,STM_v1_0.STM0793,275
14,gene_14,STM_v1_0.STM0848,177
15,gene_15,STM_v1_0.STM0849,113
16,gene_16,STM_v1_0.STM0850,238
17,gene_17,STM_v1_0.STM0851,212
18,gene_18,STM_v1_0.STM0963,228
19,gene_19,STM_v1_0.STM0984,283
20,gene_20,STM_v1_0.STM1076,141
21,gene_21,STM_v1_0.STM1101,125
22,gene_22,STM_v1_0.STM1221,76
23,gene_23,STM_v1_0.STM1222,59
24,gene_24,STM_v1_0.STM1349,380
25,gene_25,STM_v1_0.STM1449,196
26,gene_26,STM_v1_0.STM1502,55
27,gene_27,STM_v1_0.STM1525,196
28,gene_28,STM_v1_0.STM1556,117
29,gene_29,STM_v1_0.STM1742,230
30,gene_30,STM_v1_0.STM1743,288
31,gene_31,STM_v1_0.STM2020,44
32,gene_32,STM_v1_0.STM2427,360
33,gene_33,STM_v1_0.STM2430,269
34,gene_34,STM_v1_0.STM2510,40
35,gene_35,STM_v1_0.STM2546,135
36,gene_36,STM_v1_0.STM2840,173
37,gene_37,STM_v1_0.STM2927,121
38,gene_38,STM_v1_0.STM3244,216
39,gene_39,STM_v1_0.STM3351,367
40,gene_40,STM_v1_0.STM3352,39
41,gene_41,STM_v1_0.STM3409,182
42,gene_42,STM_v1_0.STM3626,181
43,gene_43,STM_v1_0.STM3628,200
44,gene_44,STM_v1_0.STM3629,232
45,gene_45,STM_v1_0.STM3630,160
46,gene_46,STM_v1_0.STM3702,47
47,gene_47,STM_v1_0.STM3746,263
48,gene_48,STM_v1_0.STM3882,272
49,gene_49,STM_v1_0.STM3986,287
51,gene_51,STM_v1_0.STM4085,307
52,gene_52,STM_v1_0.STM4086,580
53,gene_53,STM_v1_0.STM4451,106
54,gene_54,STM_v1_0.STM4452,450
55,gene_55,STM_v1_0.STM4482,180
56,gene_57,iAF692.Mbar_A0186,634
57,gene_58,iAF692.Mbar_A0309,62
58,gene_59,iAF692.Mbar_A0378,37
59,gene_60,iAF692.Mbar_A0384,83
60,gene_61,iAF692.Mbar_A0385,473
61,gene_62,iAF692.Mbar_A0386,560
62,gene_63,iAF692.Mbar_A0390,37
63,gene_64,iAF692.Mbar_A0408,61
64,gene_65,iAF692.Mbar_A0472,175
66,gene_67,iAF692.Mbar_A0500,537
67,gene_68,iAF692.Mbar_A0541,223
68,gene_69,iAF692.Mbar_A0589,45
69,gene_70,iAF692.Mbar_A0742,61
70,gene_71,iAF692.Mbar_A0883,365
71,gene_72,iAF692.Mbar_A0995,140
72,gene_73,iAF692.Mbar_A1195,356
73,gene_74,iAF692.Mbar_A1231,275
74,gene_75,iAF692.Mbar_A1238,81
75,gene_76,iAF692.Mbar_A1452,47
76,gene_77,iAF692.Mbar_A1586,474
77,gene_78,iAF692.Mbar_A1602,41
78,gene_79,iAF692.Mbar_A1631,40
