,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,56
1,gene_1,STM_v1_0.STM0051,358
2,gene_2,STM_v1_0.STM0057,300
3,gene_3,STM_v1_0.STM0247,312
5,gene_5,STM_v1_0.STM0619,142
6,gene_6,STM_v1_0.STM0627,205
7,gene_7,STM_v1_0.STM0659,274
8,gene_8,STM_v1_0.STM0685,446
9,gene_9,STM_v1_0.STM0828,167
10,gene_10,STM_v1_0.STM0837,48
13,gene_13,STM_v1_0.STM0849,111
14,gene_14,STM_v1_0.STM0850,273
15,gene_15,STM_v1_0.STM0851,178
17,gene_17,STM_v1_0.STM0878,130
18,gene_18,STM_v1_0.STM0956,80
19,gene_19,STM_v1_0.STM0970,231
21,gene_21,STM_v1_0.STM0984,308
22,gene_22,STM_v1_0.STM1221,94
24,gene_24,STM_v1_0.STM1299,489
28,gene_28,STM_v1_0.STM1517,69
29,gene_29,STM_v1_0.STM1731,124
30,gene_30,STM_v1_0.STM1742,236
31,gene_31,STM_v1_0.STM1743,105
32,gene_32,STM_v1_0.STM1745,275
33,gene_33,STM_v1_0.STM1750,130
34,gene_34,STM_v1_0.STM1830,201
36,gene_36,STM_v1_0.STM1832,380
37,gene_37,STM_v1_0.STM2047,154
39,gene_39,STM_v1_0.STM2082,137
41,gene_41,STM_v1_0.STM2189,324
42,gene_42,STM_v1_0.STM2427,440
43,gene_43,STM_v1_0.STM2433,149
45,gene_45,STM_v1_0.STM2840,240
47,gene_47,STM_v1_0.STM3002,77
48,gene_48,STM_v1_0.STM3190,80
50,gene_50,STM_v1_0.STM3334,225
52,gene_52,STM_v1_0.STM3486,189
55,gene_55,STM_v1_0.STM3629,214
56,gene_56,STM_v1_0.STM3630,139
57,gene_57,STM_v1_0.STM3702,54
58,gene_58,STM_v1_0.STM3746,295
59,gene_59,STM_v1_0.STM3763,860
60,gene_60,STM_v1_0.STM3883,41
61,gene_61,STM_v1_0.STM3884,63
62,gene_62,STM_v1_0.STM3885,186
63,gene_63,STM_v1_0.STM3915,54
