,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0002,383
1,gene_1,STM_v1_0.STM0039,270
2,gene_2,STM_v1_0.STM0045,142
3,gene_3,STM_v1_0.STM0087,126
6,gene_6,STM_v1_0.STM0129,219
8,gene_8,STM_v1_0.STM0192,123
9,gene_9,STM_v1_0.STM0222,112
11,gene_11,STM_v1_0.STM0247,146
12,gene_12,STM_v1_0.STM0316,407
13,gene_13,STM_v1_0.STM0388,94
15,gene_15,STM_v1_0.STM0422,507
17,gene_17,STM_v1_0.STM0498,389
18,gene_18,STM_v1_0.STM0537,344
19,gene_19,STM_v1_0.STM0585,47
20,gene_20,STM_v1_0.STM0590,117
21,gene_21,STM_v1_0.STM0644,75
22,gene_22,STM_v1_0.STM0659,272
23,gene_23,STM_v1_0.STM0684,352
24,gene_24,STM_v1_0.STM0686,577
25,gene_25,STM_v1_0.STM0694,134
26,gene_26,STM_v1_0.STM0740,359
27,gene_27,STM_v1_0.STM0741,110
28,gene_28,STM_v1_0.STM0757,73
29,gene_29,STM_v1_0.STM0772,310
30,gene_30,STM_v1_0.STM0793,466
31,gene_31,STM_v1_0.STM0828,123
34,gene_34,STM_v1_0.STM1000,535
36,gene_36,STM_v1_0.STM1197,384
37,gene_37,STM_v1_0.STM1221,131
38,gene_38,STM_v1_0.STM1290,460
39,gene_39,STM_v1_0.STM1294,268
40,gene_40,STM_v1_0.STM1299,507
41,gene_41,STM_v1_0.STM1338,422
42,gene_42,STM_v1_0.STM1340,149
43,gene_43,STM_v1_0.STM1378,311
44,gene_44,STM_v1_0.STM1431,194
45,gene_45,STM_v1_0.STM1448,179
46,gene_46,STM_v1_0.STM1449,372
48,gene_48,STM_v1_0.STM1479,256
49,gene_49,STM_v1_0.STM1777,128
50,gene_50,STM_v1_0.STM1792,354
52,gene_52,STM_v1_0.STM2017,85
56,gene_56,STM_v1_0.STM2029,201
61,gene_61,STM_v1_0.STM2087,59
62,gene_62,STM_v1_0.STM2095,363
63,gene_63,STM_v1_0.STM2097,375
66,gene_66,STM_v1_0.STM2252,43
68,gene_68,STM_v1_0.STM2298,142
69,gene_69,STM_v1_0.STM2351,90
70,gene_70,STM_v1_0.STM2362,102
71,gene_71,STM_v1_0.STM2370,219
72,gene_72,STM_v1_0.STM2384,309
73,gene_73,STM_v1_0.STM2421,361
74,gene_74,STM_v1_0.STM2427,446
75,gene_75,STM_v1_0.STM2501,395
76,gene_76,STM_v1_0.STM2510,543
77,gene_77,STM_v1_0.STM2555,458
78,gene_78,STM_v1_0.STM2565,670
79,gene_79,STM_v1_0.STM2578,154
80,gene_80,STM_v1_0.STM2649,52
81,gene_81,STM_v1_0.STM2662,211
83,gene_83,STM_v1_0.STM2777,56
84,gene_84,STM_v1_0.STM2827,615
85,gene_85,STM_v1_0.STM2840,193
86,gene_86,STM_v1_0.STM2953,536
88,gene_88,STM_v1_0.STM3002,125
89,gene_89,STM_v1_0.STM3040,459
90,gene_90,STM_v1_0.STM3053,838
91,gene_91,STM_v1_0.STM3090,371
92,gene_92,STM_v1_0.STM3113,365
93,gene_93,STM_v1_0.STM3159,46
94,gene_94,STM_v1_0.STM3186,90
95,gene_95,STM_v1_0.STM3247,43
96,gene_96,STM_v1_0.STM3295,188
99,gene_99,STM_v1_0.STM3316,118
101,gene_101,STM_v1_0.STM3391,335
102,gene_102,STM_v1_0.STM3481,202
103,gene_103,STM_v1_0.STM3486,156
104,gene_104,STM_v1_0.STM3487,89
105,gene_105,STM_v1_0.STM3493,209
106,gene_106,STM_v1_0.STM3500,731
107,gene_107,STM_v1_0.STM3506,57
108,gene_108,STM_v1_0.STM3709,467
109,gene_109,STM_v1_0.STM3915,109
111,gene_111,STM_v1_0.STM3968,73
112,gene_112,STM_v1_0.STM3970,61
113,gene_113,STM_v1_0.STM3986,258
114,gene_114,STM_v1_0.STM4004,255
115,gene_115,STM_v1_0.STM4062,273
116,gene_116,STM_v1_0.STM4090,100
117,gene_117,STM_v1_0.STM4139,291
118,gene_118,STM_v1_0.STM4162,82
119,gene_119,STM_v1_0.STM4166,46
120,gene_120,STM_v1_0.STM4175,347
121,gene_121,STM_v1_0.STM4176,417
122,gene_122,STM_v1_0.STM4220,213
125,gene_125,STM_v1_0.STM4300,796
126,gene_126,STM_v1_0.STM4323,114
127,gene_127,STM_v1_0.STM4326,445
128,gene_128,STM_v1_0.STM4349,154
129,gene_129,STM_v1_0.STM4366,358
130,gene_130,STM_v1_0.STM4433,48
132,gene_132,STM_v1_0.STM4459,113
133,gene_133,STM_v1_0.STM4460,286
134,gene_135,iAF692.Mbar_A0083,39
135,gene_136,iAF692.Mbar_A0086,151
136,gene_137,iAF692.Mbar_A0171,40
137,gene_138,iAF692.Mbar_A0227,473
138,gene_139,iAF692.Mbar_A0230,201
139,gene_140,iAF692.Mbar_A0232,132
140,gene_141,iAF692.Mbar_A0385,246
141,gene_142,iAF692.Mbar_A0386,405
142,gene_143,iAF692.Mbar_A0466,135
143,gene_144,iAF692.Mbar_A0541,324
144,gene_145,iAF692.Mbar_A0543,428
146,gene_147,iAF692.Mbar_A0721,206
147,gene_148,iAF692.Mbar_A0742,99
