,query_gene,BiGG_gene,score
1,gene_1,STM_v1_0.STM0047,49
2,gene_2,STM_v1_0.STM0054,360
4,gene_4,STM_v1_0.STM0088,67
5,gene_5,STM_v1_0.STM0101,278
6,gene_6,STM_v1_0.STM0106,102
7,gene_7,STM_v1_0.STM0165,323
8,gene_8,STM_v1_0.STM0170,166
9,gene_9,STM_v1_0.STM0202,430
10,gene_10,STM_v1_0.STM0245,174
11,gene_11,STM_v1_0.STM0247,284
12,gene_12,STM_v1_0.STM0380,237
13,gene_13,STM_v1_0.STM0472,180
14,gene_14,STM_v1_0.STM0542,58
15,gene_15,STM_v1_0.STM0608,253
16,gene_16,STM_v1_0.STM0659,278
17,gene_17,STM_v1_0.STM0828,274
18,gene_18,STM_v1_0.STM0848,193
19,gene_19,STM_v1_0.STM0849,153
20,gene_20,STM_v1_0.STM0850,218
22,gene_22,STM_v1_0.STM0863,102
23,gene_23,STM_v1_0.STM0878,105
24,gene_24,STM_v1_0.STM0970,248
25,gene_25,STM_v1_0.STM0973,68
26,gene_26,STM_v1_0.STM0984,317
27,gene_27,STM_v1_0.STM1076,165
28,gene_28,STM_v1_0.STM1101,119
29,gene_29,STM_v1_0.STM1125,395
30,gene_30,STM_v1_0.STM1196,65
31,gene_31,STM_v1_0.STM1221,96
32,gene_32,STM_v1_0.STM1226,253
33,gene_33,STM_v1_0.STM1449,305
34,gene_34,STM_v1_0.STM1511,86
35,gene_35,STM_v1_0.STM1679,320
36,gene_36,STM_v1_0.STM1686,64
37,gene_37,STM_v1_0.STM1742,334
38,gene_38,STM_v1_0.STM1743,323
39,gene_39,STM_v1_0.STM1745,257
40,gene_40,STM_v1_0.STM1884,192
41,gene_41,STM_v1_0.STM1933,218
42,gene_42,STM_v1_0.STM1954,125
45,gene_45,STM_v1_0.STM2095,365
46,gene_46,STM_v1_0.STM2188,49
47,gene_47,STM_v1_0.STM2189,677
48,gene_48,STM_v1_0.STM2276,49
49,gene_49,STM_v1_0.STM2427,190
50,gene_50,STM_v1_0.STM2431,62
51,gene_51,STM_v1_0.STM2774,125
53,gene_53,STM_v1_0.STM3013,229
54,gene_54,STM_v1_0.STM3103,137
56,gene_56,STM_v1_0.STM3190,51
57,gene_57,STM_v1_0.STM3314,179
58,gene_58,STM_v1_0.STM3351,394
59,gene_59,STM_v1_0.STM3352,462
61,gene_61,STM_v1_0.STM3481,397
62,gene_62,STM_v1_0.STM3493,122
63,gene_63,STM_v1_0.STM3500,45
64,gene_64,STM_v1_0.STM3506,45
65,gene_65,STM_v1_0.STM3538,638
67,gene_67,STM_v1_0.STM3626,293
68,gene_68,STM_v1_0.STM3627,192
69,gene_69,STM_v1_0.STM3629,276
70,gene_70,STM_v1_0.STM3630,150
71,gene_71,STM_v1_0.STM3733,203
72,gene_72,STM_v1_0.STM3746,249
73,gene_73,STM_v1_0.STM3882,284
75,gene_75,STM_v1_0.STM3885,137
76,gene_76,STM_v1_0.STM3915,108
77,gene_77,STM_v1_0.STM3929,135
78,gene_78,STM_v1_0.STM4004,42
79,gene_79,STM_v1_0.STM4063,85
80,gene_80,STM_v1_0.STM4086,707
82,gene_82,STM_v1_0.STM4229,157
83,gene_83,STM_v1_0.STM4283,241
84,gene_84,STM_v1_0.STM4294,211
