,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0046,762
1,gene_1,STM_v1_0.STM0047,72
3,gene_3,STM_v1_0.STM0086,306
4,gene_4,STM_v1_0.STM0106,84
5,gene_5,STM_v1_0.STM0123,247
6,gene_6,STM_v1_0.STM0125,360
7,gene_7,STM_v1_0.STM0134,218
9,gene_9,STM_v1_0.STM0213,242
10,gene_10,STM_v1_0.STM0222,93
11,gene_11,STM_v1_0.STM0226,94
12,gene_12,STM_v1_0.STM0227,128
13,gene_13,STM_v1_0.STM0232,302
14,gene_14,STM_v1_0.STM0242,363
16,gene_16,STM_v1_0.STM0317,148
17,gene_17,STM_v1_0.STM0444,214
18,gene_18,STM_v1_0.STM0537,417
19,gene_19,STM_v1_0.STM0637,123
20,gene_20,STM_v1_0.STM0659,277
22,gene_22,STM_v1_0.STM0666,190
24,gene_24,STM_v1_0.STM0706,533
25,gene_25,STM_v1_0.STM0730,526
26,gene_26,STM_v1_0.STM0736,684
27,gene_27,STM_v1_0.STM0737,64
28,gene_28,STM_v1_0.STM0739,388
29,gene_29,STM_v1_0.STM0828,142
30,gene_30,STM_v1_0.STM0863,141
31,gene_31,STM_v1_0.STM0877,253
32,gene_32,STM_v1_0.STM0878,400
33,gene_33,STM_v1_0.STM0879,306
34,gene_34,STM_v1_0.STM0880,297
35,gene_35,STM_v1_0.STM0958,306
36,gene_36,STM_v1_0.STM0963,378
37,gene_37,STM_v1_0.STM0980,144
38,gene_38,STM_v1_0.STM0984,347
40,gene_40,STM_v1_0.STM0988,143
41,gene_41,STM_v1_0.STM1102,304
42,gene_42,STM_v1_0.STM1193,275
44,gene_44,STM_v1_0.STM1195,240
45,gene_45,STM_v1_0.STM1196,94
46,gene_46,STM_v1_0.STM1197,462
48,gene_48,STM_v1_0.STM1337,325
49,gene_49,STM_v1_0.STM1338,469
50,gene_50,STM_v1_0.STM1431,226
51,gene_51,STM_v1_0.STM1433,106
53,gene_53,STM_v1_0.STM1449,290
54,gene_54,STM_v1_0.STM1479,301
55,gene_55,STM_v1_0.STM1599,226
56,gene_56,STM_v1_0.STM1700,253
57,gene_57,STM_v1_0.STM1712,936
58,gene_58,STM_v1_0.STM1750,230
59,gene_59,STM_v1_0.STM1780,110
60,gene_60,STM_v1_0.STM1901,442
62,gene_62,STM_v1_0.STM2062,122
63,gene_63,STM_v1_0.STM2141,134
66,gene_66,STM_v1_0.STM2283,297
67,gene_67,STM_v1_0.STM2366,261
69,gene_69,STM_v1_0.STM2415,359
70,gene_70,STM_v1_0.STM2427,477
71,gene_71,STM_v1_0.STM2431,57
72,gene_72,STM_v1_0.STM2432,271
73,gene_73,STM_v1_0.STM2472,595
74,gene_74,STM_v1_0.STM2474,603
75,gene_75,STM_v1_0.STM2483,262
76,gene_76,STM_v1_0.STM2522,325
77,gene_77,STM_v1_0.STM2543,505
78,gene_78,STM_v1_0.STM2546,188
79,gene_79,STM_v1_0.STM2555,470
80,gene_80,STM_v1_0.STM2577,82
81,gene_81,STM_v1_0.STM2662,204
82,gene_82,STM_v1_0.STM2827,766
83,gene_83,STM_v1_0.STM2861,146
84,gene_84,STM_v1_0.STM2952,474
85,gene_85,STM_v1_0.STM2953,600
86,gene_86,STM_v1_0.STM2962,72
87,gene_87,STM_v1_0.STM3002,164
88,gene_88,STM_v1_0.STM3010,561
91,gene_91,STM_v1_0.STM3069,245
92,gene_92,STM_v1_0.STM3076,499
93,gene_93,STM_v1_0.STM3158,87
94,gene_94,STM_v1_0.STM3159,133
95,gene_95,STM_v1_0.STM3186,92
97,gene_97,STM_v1_0.STM3305,248
98,gene_98,STM_v1_0.STM3307,387
99,gene_99,STM_v1_0.STM3379,106
100,gene_100,STM_v1_0.STM3380,545
102,gene_102,STM_v1_0.STM3391,436
103,gene_103,STM_v1_0.STM3407,261
105,gene_105,STM_v1_0.STM3457,326
106,gene_106,STM_v1_0.STM3487,106
107,gene_107,STM_v1_0.STM3655,363
108,gene_108,STM_v1_0.STM3656,335
109,gene_109,STM_v1_0.STM3704,461
110,gene_110,STM_v1_0.STM3724,205
111,gene_111,STM_v1_0.STM3725,145
112,gene_112,STM_v1_0.STM3740,166
114,gene_114,STM_v1_0.STM3862,280
115,gene_115,STM_v1_0.STM3865,617
116,gene_116,STM_v1_0.STM3885,144
117,gene_117,STM_v1_0.STM3915,126
118,gene_118,STM_v1_0.STM3938,233
119,gene_119,STM_v1_0.STM3959,98
120,gene_120,STM_v1_0.STM3970,147
121,gene_121,STM_v1_0.STM4007,573
122,gene_122,STM_v1_0.STM4061,228
123,gene_123,STM_v1_0.STM4130,106
124,gene_124,STM_v1_0.STM4167,228
125,gene_125,STM_v1_0.STM4290,236
126,gene_126,STM_v1_0.STM4323,80
127,gene_127,STM_v1_0.STM4475,798
128,gene_128,STM_v1_0.STM4477,304
129,gene_130,iAF692.Mbar_A0086,184
131,gene_132,iAF692.Mbar_A0231,125
132,gene_133,iAF692.Mbar_A0343,233
133,gene_134,iAF692.Mbar_A0363,120
134,gene_135,iAF692.Mbar_A0500,570
135,gene_136,iAF692.Mbar_A0503,318
137,gene_138,iAF692.Mbar_A0669,149
138,gene_139,iAF692.Mbar_A0818,755
139,gene_140,iAF692.Mbar_A1138,55
141,gene_142,iAF692.Mbar_A1219,82
142,gene_143,iAF692.Mbar_A1223,497
143,gene_144,iAF692.Mbar_A1294,330
144,gene_145,iAF692.Mbar_A1507,134
145,gene_146,iAF692.Mbar_A1587,466
146,gene_147,iAF692.Mbar_A1651,149
147,gene_148,iAF692.Mbar_A1781,324
148,gene_149,iAF692.Mbar_A1937,60
149,gene_150,iAF692.Mbar_A2222,468
150,gene_151,iAF692.Mbar_A2311,98
151,gene_152,iAF692.Mbar_A2316,429
152,gene_153,iAF692.Mbar_A2428,55
153,gene_154,iAF692.Mbar_A2656,177
154,gene_155,iAF692.Mbar_A3188,288
