,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0002,446
3,gene_3,STM_v1_0.STM0064,108
5,gene_5,STM_v1_0.STM0110,154
6,gene_6,STM_v1_0.STM0125,245
7,gene_7,STM_v1_0.STM0129,225
8,gene_8,STM_v1_0.STM0154,219
11,gene_11,STM_v1_0.STM0213,150
12,gene_12,STM_v1_0.STM0218,224
13,gene_13,STM_v1_0.STM0228,145
14,gene_14,STM_v1_0.STM0316,417
15,gene_15,STM_v1_0.STM0380,174
16,gene_16,STM_v1_0.STM0422,506
17,gene_17,STM_v1_0.STM0472,124
18,gene_18,STM_v1_0.STM0494,68
19,gene_19,STM_v1_0.STM0537,315
20,gene_20,STM_v1_0.STM0585,50
21,gene_21,STM_v1_0.STM0645,73
22,gene_22,STM_v1_0.STM0659,268
24,gene_24,STM_v1_0.STM0684,340
25,gene_25,STM_v1_0.STM0686,613
26,gene_26,STM_v1_0.STM0740,367
27,gene_27,STM_v1_0.STM0757,73
28,gene_28,STM_v1_0.STM0776,298
29,gene_29,STM_v1_0.STM0958,300
30,gene_30,STM_v1_0.STM0963,319
31,gene_31,STM_v1_0.STM1000,527
32,gene_32,STM_v1_0.STM1058,229
34,gene_34,STM_v1_0.STM1195,176
35,gene_35,STM_v1_0.STM1221,141
37,gene_37,STM_v1_0.STM1290,417
38,gene_38,STM_v1_0.STM1294,264
39,gene_39,STM_v1_0.STM1299,536
40,gene_40,STM_v1_0.STM1338,460
43,gene_43,STM_v1_0.STM1468,835
44,gene_44,STM_v1_0.STM1517,50
45,gene_45,STM_v1_0.STM1780,270
46,gene_46,STM_v1_0.STM1792,384
48,gene_48,STM_v1_0.STM2080,481
49,gene_49,STM_v1_0.STM2084,187
50,gene_50,STM_v1_0.STM2095,383
51,gene_51,STM_v1_0.STM2097,387
52,gene_52,STM_v1_0.STM2104,249
53,gene_53,STM_v1_0.STM2109,466
54,gene_54,STM_v1_0.STM2122,209
55,gene_55,STM_v1_0.STM2155,377
57,gene_57,STM_v1_0.STM2297,157
58,gene_58,STM_v1_0.STM2298,159
59,gene_59,STM_v1_0.STM2370,224
60,gene_60,STM_v1_0.STM2378,305
61,gene_61,STM_v1_0.STM2384,202
62,gene_62,STM_v1_0.STM2421,327
63,gene_63,STM_v1_0.STM2427,476
64,gene_64,STM_v1_0.STM2510,544
65,gene_65,STM_v1_0.STM2511,346
66,gene_66,STM_v1_0.STM2531,300
67,gene_67,STM_v1_0.STM2555,450
68,gene_68,STM_v1_0.STM2578,136
70,gene_70,STM_v1_0.STM2777,43
71,gene_71,STM_v1_0.STM2827,610
72,gene_72,STM_v1_0.STM2929,176
74,gene_74,STM_v1_0.STM3001,404
75,gene_75,STM_v1_0.STM3002,108
76,gene_76,STM_v1_0.STM3040,466
77,gene_77,STM_v1_0.STM3090,357
78,gene_78,STM_v1_0.STM3103,140
79,gene_79,STM_v1_0.STM3113,320
80,gene_80,STM_v1_0.STM3134,157
81,gene_81,STM_v1_0.STM3186,72
82,gene_82,STM_v1_0.STM3205,130
84,gene_84,STM_v1_0.STM3305,167
85,gene_85,STM_v1_0.STM3307,227
87,gene_87,STM_v1_0.STM3316,97
89,gene_89,STM_v1_0.STM3391,706
90,gene_90,STM_v1_0.STM3409,215
91,gene_91,STM_v1_0.STM3486,169
93,gene_93,STM_v1_0.STM3500,733
94,gene_94,STM_v1_0.STM3506,58
96,gene_96,STM_v1_0.STM3704,441
97,gene_97,STM_v1_0.STM3709,224
98,gene_98,STM_v1_0.STM3724,106
99,gene_99,STM_v1_0.STM3725,115
100,gene_100,STM_v1_0.STM3740,122
101,gene_101,STM_v1_0.STM3877,306
102,gene_102,STM_v1_0.STM3885,201
103,gene_103,STM_v1_0.STM3915,112
104,gene_104,STM_v1_0.STM3922,369
105,gene_105,STM_v1_0.STM3925,379
107,gene_107,STM_v1_0.STM3986,226
108,gene_108,STM_v1_0.STM4047,319
109,gene_109,STM_v1_0.STM4090,178
110,gene_110,STM_v1_0.STM4120,67
111,gene_111,STM_v1_0.STM4162,67
112,gene_112,STM_v1_0.STM4220,257
113,gene_113,STM_v1_0.STM4300,822
114,gene_114,STM_v1_0.STM4323,109
115,gene_115,STM_v1_0.STM4349,154
117,gene_117,STM_v1_0.STM4475,653
120,gene_121,iAF692.Mbar_A0034,503
121,gene_122,iAF692.Mbar_A0035,343
122,gene_123,iAF692.Mbar_A0052,179
123,gene_124,iAF692.Mbar_A0086,158
124,gene_125,iAF692.Mbar_A0171,47
125,gene_126,iAF692.Mbar_A0211,205
126,gene_127,iAF692.Mbar_A0218,447
127,gene_128,iAF692.Mbar_A0219,64
129,gene_130,iAF692.Mbar_A0230,199
130,gene_131,iAF692.Mbar_A0291,96
131,gene_132,iAF692.Mbar_A0385,248
132,gene_133,iAF692.Mbar_A0386,417
133,gene_134,iAF692.Mbar_A0541,337
134,gene_135,iAF692.Mbar_A0543,419
136,gene_137,iAF692.Mbar_A0721,217
138,gene_139,iAF692.Mbar_A0853,108
140,gene_141,iAF692.Mbar_A0871,220
141,gene_142,iAF692.Mbar_A0875,112
143,gene_144,iAF692.Mbar_A1181,128
144,gene_145,iAF692.Mbar_A1223,473
145,gene_146,iAF692.Mbar_A1369,238
146,gene_147,iAF692.Mbar_A1396,833
147,gene_148,iAF692.Mbar_A1417,166
148,gene_149,iAF692.Mbar_A1431,103
150,gene_151,iAF692.Mbar_A1452,364
151,gene_152,iAF692.Mbar_A1586,167
154,gene_155,iAF692.Mbar_A1731,53
155,gene_156,iAF692.Mbar_A1748,106
156,gene_157,iAF692.Mbar_A1820,421
157,gene_158,iAF692.Mbar_A1823,202
159,gene_160,iAF692.Mbar_A1952,143
160,gene_161,iAF692.Mbar_A2001,191
161,gene_162,iAF692.Mbar_A2093,154
162,gene_163,iAF692.Mbar_A2149,92
164,gene_165,iAF692.Mbar_A2221,198
165,gene_166,iAF692.Mbar_A2222,463
166,gene_167,iAF692.Mbar_A2225,204
168,gene_169,iAF692.Mbar_A2316,410
170,gene_171,iAF692.Mbar_A2427,239
171,gene_172,iAF692.Mbar_A2838,150
172,gene_173,iAF692.Mbar_A2894,46
173,gene_174,iAF692.Mbar_A2903,85
174,gene_175,iAF692.Mbar_A3039,313
175,gene_176,iAF692.Mbar_A3252,256
176,gene_177,iAF692.Mbar_A3353,169
177,gene_178,iAF692.Mbar_A3423,211
178,gene_179,iAF692.Mbar_A3429,219
179,gene_180,iAF692.Mbar_A3503,467
180,gene_181,iAF692.Mbar_A3512,85
181,gene_182,iAF692.Mbar_A3653,239
182,gene_183,iAF987.Gmet_0024,129
183,gene_184,iAF987.Gmet_0043,116
184,gene_185,iAF987.Gmet_0057,322
185,gene_186,iAF987.Gmet_0058,648
186,gene_187,iAF987.Gmet_0059,183
187,gene_188,iAF987.Gmet_0060,111
188,gene_189,iAF987.Gmet_0067,168
190,gene_191,iAF987.Gmet_0134,204
191,gene_192,iAF987.Gmet_0201,630
192,gene_193,iAF987.Gmet_0205,95
193,gene_194,iAF987.Gmet_0354,318
194,gene_195,iAF987.Gmet_0363,65
195,gene_196,iAF987.Gmet_0406,139
196,gene_197,iAF987.Gmet_0408,186
197,gene_198,iAF987.Gmet_0409,265
198,gene_199,iAF987.Gmet_0410,251
200,gene_201,iAF987.Gmet_0551,240
201,gene_202,iAF987.Gmet_0604,331
202,gene_203,iAF987.Gmet_0662,42
203,gene_204,iAF987.Gmet_0685,134
204,gene_205,iAF987.Gmet_0710,401
205,gene_206,iAF987.Gmet_0711,338
207,gene_208,iAF987.Gmet_0866,135
208,gene_209,iAF987.Gmet_0885,152
209,gene_210,iAF987.Gmet_0916,179
210,gene_211,iAF987.Gmet_0928,246
211,gene_212,iAF987.Gmet_0941,147
212,gene_213,iAF987.Gmet_0956,722
213,gene_214,iAF987.Gmet_0977,79
215,gene_216,iAF987.Gmet_0988,40
216,gene_217,iAF987.Gmet_1033,42
217,gene_218,iAF987.Gmet_1043,69
218,gene_219,iAF987.Gmet_1104,205
220,gene_221,iAF987.Gmet_1167,205
221,gene_222,iAF987.Gmet_1168,127
222,gene_223,iAF987.Gmet_1186,522
223,gene_224,iAF987.Gmet_1248,114
224,gene_225,iAF987.Gmet_1252,240
225,gene_226,iAF987.Gmet_1254,197
226,gene_227,iAF987.Gmet_1260,458
228,gene_229,iAF987.Gmet_1263,114
229,gene_230,iAF987.Gmet_1264,85
230,gene_231,iAF987.Gmet_1265,437
231,gene_232,iAF987.Gmet_1276,580
232,gene_233,iAF987.Gmet_1279,108
233,gene_234,iAF987.Gmet_1282,255
234,gene_235,iAF987.Gmet_1290,365
235,gene_236,iAF987.Gmet_1311,413
236,gene_237,iAF987.Gmet_1312,357
238,gene_239,iAF987.Gmet_1357,555
239,gene_240,iAF987.Gmet_1360,102
240,gene_241,iAF987.Gmet_1388,190
241,gene_242,iAF987.Gmet_1411,544
242,gene_243,iAF987.Gmet_1415,287
243,gene_244,iAF987.Gmet_1416,470
244,gene_245,iAF987.Gmet_1419,113
245,gene_246,iAF987.Gmet_1425,104
246,gene_247,iAF987.Gmet_1430,499
247,gene_248,iAF987.Gmet_1469,224
248,gene_249,iAF987.Gmet_1505,128
249,gene_250,iAF987.Gmet_1568,77
251,gene_252,iAF987.Gmet_1593,166
252,gene_253,iAF987.Gmet_1600,210
253,gene_254,iAF987.Gmet_1601,226
254,gene_255,iAF987.Gmet_1603,386
256,gene_257,iAF987.Gmet_1605,457
257,gene_258,iAF987.Gmet_1613,202
258,gene_259,iAF987.Gmet_1622,99
261,gene_262,iAF987.Gmet_1695,192
262,gene_263,iAF987.Gmet_1706,74
263,gene_264,iAF987.Gmet_1750,126
264,gene_265,iAF987.Gmet_1790,99
265,gene_266,iAF987.Gmet_1829,182
267,gene_268,iAF987.Gmet_1885,150
268,gene_269,iAF987.Gmet_1888,105
269,gene_270,iAF987.Gmet_1914,52
270,gene_271,iAF987.Gmet_1919,82
271,gene_272,iAF987.Gmet_1934,527
274,gene_275,iAF987.Gmet_2098,179
276,gene_277,iAF987.Gmet_2142,353
277,gene_278,iAF987.Gmet_2161,76
279,gene_280,iAF987.Gmet_2292,523
280,gene_281,iAF987.Gmet_2293,352
281,gene_282,iAF987.Gmet_2325,311
282,gene_283,iAF987.Gmet_2327,121
283,gene_284,iAF987.Gmet_2345,84
284,gene_285,iAF987.Gmet_2347,117
285,gene_286,iAF987.Gmet_2349,365
286,gene_287,iAF987.Gmet_2350,220
287,gene_288,iAF987.Gmet_2351,154
288,gene_289,iAF987.Gmet_2353,156
289,gene_290,iAF987.Gmet_2360,450
290,gene_291,iAF987.Gmet_2378,55
292,gene_293,iAF987.Gmet_2391,153
293,gene_294,iAF987.Gmet_2395,311
294,gene_295,iAF987.Gmet_2396,862
295,gene_296,iAF987.Gmet_2397,72
296,gene_297,iAF987.Gmet_2399,199
297,gene_298,iAF987.Gmet_2412,524
298,gene_299,iAF987.Gmet_2444,58
299,gene_300,iAF987.Gmet_2455,161
300,gene_301,iAF987.Gmet_2473,389
301,gene_302,iAF987.Gmet_2475,169
302,gene_303,iAF987.Gmet_2493,478
303,gene_304,iAF987.Gmet_2530,204
304,gene_305,iAF987.Gmet_2556,157
305,gene_306,iAF987.Gmet_2570,779
306,gene_307,iAF987.Gmet_2731,94
308,gene_309,iAF987.Gmet_2776,95
309,gene_310,iAF987.Gmet_2822,540
310,gene_311,iAF987.Gmet_2848,287
311,gene_312,iAF987.Gmet_2849,123
312,gene_313,iAF987.Gmet_2855,78
313,gene_314,iAF987.Gmet_2904,394
314,gene_315,iAF987.Gmet_2940,922
315,gene_316,iAF987.Gmet_2992,107
316,gene_317,iAF987.Gmet_2999,69
317,gene_318,iAF987.Gmet_3012,96
318,gene_319,iAF987.Gmet_3070,297
319,gene_320,iAF987.Gmet_3156,65
320,gene_321,iAF987.Gmet_3159,648
322,gene_323,iAF987.Gmet_3203,470
323,gene_324,iAF987.Gmet_3213,107
325,gene_326,iAF987.Gmet_3241,47
326,gene_327,iAF987.Gmet_3292,47
329,gene_330,iAF987.Gmet_3467,112
330,gene_331,iAF987.Gmet_3470,183
331,gene_332,iAF987.Gmet_3476,58
332,gene_333,iAF987.Gmet_3508,107
333,gene_334,iAF987.Gmet_3509,281
334,gene_335,iAF987.Gmet_3524,129
335,gene_336,iAF987.Gmet_3528,350
336,gene_337,iAF987.Gmet_3529,80
337,gene_338,iAF987.Gmet_3535,181
