,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,65
1,gene_1,STM_v1_0.STM0247,176
3,gene_3,STM_v1_0.STM0984,239
6,gene_6,STM_v1_0.STM1731,119
7,gene_7,STM_v1_0.STM1750,138
8,gene_8,STM_v1_0.STM1818,98
10,gene_10,STM_v1_0.STM2047,114
11,gene_11,STM_v1_0.STM2543,229
12,gene_12,STM_v1_0.STM2774,72
13,gene_13,STM_v1_0.STM2827,389
14,gene_14,STM_v1_0.STM2952,408
15,gene_15,STM_v1_0.STM3002,104
16,gene_16,STM_v1_0.STM3314,142
18,gene_18,STM_v1_0.STM4451,120
20,gene_20,STM_v1_0.STM4570,164
21,gene_22,iAF692.Mbar_A0036,256
22,gene_23,iAF692.Mbar_A0086,148
23,gene_24,iAF692.Mbar_A0171,55
24,gene_25,iAF692.Mbar_A0278,111
25,gene_26,iAF692.Mbar_A0406,649
26,gene_27,iAF692.Mbar_A0408,83
29,gene_30,iAF692.Mbar_A0541,242
30,gene_31,iAF692.Mbar_A0543,56
34,gene_35,iAF692.Mbar_A0874,61
35,gene_36,iAF692.Mbar_A0883,255
36,gene_37,iAF692.Mbar_A1122,257
38,gene_39,iAF692.Mbar_A1238,85
39,gene_40,iAF692.Mbar_A1305,90
44,gene_45,iAF987.Gmet_0043,106
45,gene_46,iAF987.Gmet_0069,57
46,gene_47,iAF987.Gmet_0073,346
47,gene_48,iAF987.Gmet_0075,237
49,gene_50,iAF987.Gmet_0354,230
50,gene_51,iAF987.Gmet_0406,320
52,gene_53,iAF987.Gmet_1043,80
53,gene_54,iAF987.Gmet_1162,216
54,gene_55,iAF987.Gmet_1357,363
55,gene_56,iAF987.Gmet_1415,256
56,gene_57,iAF987.Gmet_1568,81
57,gene_58,iAF987.Gmet_1605,462
59,gene_60,iAF987.Gmet_1653,269
60,gene_61,iAF987.Gmet_1671,250
61,gene_62,iAF987.Gmet_1706,57
64,gene_65,iAF987.Gmet_1888,148
66,gene_67,iAF987.Gmet_1914,47
67,gene_68,iAF987.Gmet_1917,58
