,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,75
1,gene_1,STM_v1_0.STM0054,382
2,gene_2,STM_v1_0.STM0055,479
3,gene_3,STM_v1_0.STM0101,282
4,gene_4,STM_v1_0.STM0165,293
7,gene_7,STM_v1_0.STM0247,112
9,gene_9,STM_v1_0.STM0380,285
10,gene_10,STM_v1_0.STM0386,220
11,gene_11,STM_v1_0.STM0637,152
12,gene_12,STM_v1_0.STM0659,285
13,gene_13,STM_v1_0.STM0694,40
14,gene_14,STM_v1_0.STM0863,90
16,gene_16,STM_v1_0.STM0970,223
17,gene_17,STM_v1_0.STM0973,901
18,gene_18,STM_v1_0.STM0977,342
19,gene_19,STM_v1_0.STM0984,311
20,gene_20,STM_v1_0.STM1101,155
21,gene_21,STM_v1_0.STM1125,376
22,gene_22,STM_v1_0.STM1196,87
23,gene_23,STM_v1_0.STM1221,103
24,gene_24,STM_v1_0.STM1435,37
25,gene_25,STM_v1_0.STM1449,330
26,gene_26,STM_v1_0.STM1502,40
27,gene_27,STM_v1_0.STM1686,56
28,gene_28,STM_v1_0.STM1731,139
29,gene_29,STM_v1_0.STM1780,92
30,gene_30,STM_v1_0.STM1933,211
31,gene_31,STM_v1_0.STM1954,135
34,gene_34,STM_v1_0.STM2082,174
35,gene_35,STM_v1_0.STM2155,104
36,gene_36,STM_v1_0.STM2206,44
37,gene_37,STM_v1_0.STM2431,70
41,gene_41,STM_v1_0.STM2774,221
43,gene_43,STM_v1_0.STM3002,82
44,gene_44,STM_v1_0.STM3103,144
45,gene_45,STM_v1_0.STM3137,499
46,gene_46,STM_v1_0.STM3190,75
47,gene_47,STM_v1_0.STM3241,848
48,gene_48,STM_v1_0.STM3253,249
49,gene_49,STM_v1_0.STM3351,372
50,gene_50,STM_v1_0.STM3352,483
52,gene_52,STM_v1_0.STM3506,56
53,gene_53,STM_v1_0.STM3583,52
54,gene_54,STM_v1_0.STM3864,72
55,gene_55,STM_v1_0.STM3865,615
56,gene_56,STM_v1_0.STM3868,40
57,gene_57,STM_v1_0.STM3883,242
58,gene_58,STM_v1_0.STM3915,95
59,gene_59,STM_v1_0.STM4050,95
61,gene_61,STM_v1_0.STM4388,303
62,gene_62,STM_v1_0.STM4451,137
63,gene_63,STM_v1_0.STM4452,273
64,gene_64,STM_v1_0.STM4483,232
66,gene_67,iAF692.Mbar_A0057,128
