,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
1,gene_1,STM_v1_0.STM0054,403
2,gene_2,STM_v1_0.STM0055,489
4,gene_4,STM_v1_0.STM0247,243
5,gene_5,STM_v1_0.STM0380,296
7,gene_7,STM_v1_0.STM0423,207
9,gene_9,STM_v1_0.STM0488,213
13,gene_13,STM_v1_0.STM0659,353
20,gene_20,STM_v1_0.STM0984,293
23,gene_23,STM_v1_0.STM1221,102
25,gene_25,STM_v1_0.STM1290,436
30,gene_30,STM_v1_0.STM1743,288
33,gene_33,STM_v1_0.STM1954,116
35,gene_35,STM_v1_0.STM2019,467
40,gene_40,STM_v1_0.STM2032,259
42,gene_42,STM_v1_0.STM2035,295
43,gene_43,STM_v1_0.STM2047,161
45,gene_45,STM_v1_0.STM2188,268
46,gene_46,STM_v1_0.STM2189,293
48,gene_48,STM_v1_0.STM2332,157
50,gene_50,STM_v1_0.STM2431,67
56,gene_56,STM_v1_0.STM2840,192
58,gene_58,STM_v1_0.STM3002,87
60,gene_60,STM_v1_0.STM3103,156
67,gene_67,STM_v1_0.STM3351,401
68,gene_68,STM_v1_0.STM3352,489
69,gene_69,STM_v1_0.STM3409,233
70,gene_70,STM_v1_0.STM3481,399
71,gene_71,STM_v1_0.STM3506,52
73,gene_73,STM_v1_0.STM3534,677
74,gene_74,STM_v1_0.STM3538,613
77,gene_77,STM_v1_0.STM3562,156
88,gene_88,STM_v1_0.STM3731,124
93,gene_93,STM_v1_0.STM3915,104
94,gene_94,STM_v1_0.STM4086,650
99,gene_99,STM_v1_0.STM4451,84
100,gene_101,iAF692.Mbar_A0086,221
101,gene_102,iAF692.Mbar_A0171,45
103,gene_104,iAF692.Mbar_A0210,114
105,gene_106,iAF692.Mbar_A0218,446
106,gene_107,iAF692.Mbar_A0219,156
107,gene_108,iAF692.Mbar_A0227,541
108,gene_109,iAF692.Mbar_A0352,43
110,gene_111,iAF692.Mbar_A0384,97
111,gene_112,iAF692.Mbar_A0385,501
113,gene_114,iAF692.Mbar_A0390,37
120,gene_121,iAF692.Mbar_A0760,255
129,gene_130,iAF692.Mbar_A1223,566
134,gene_135,iAF692.Mbar_A1452,45
136,gene_137,iAF692.Mbar_A1501,147
139,gene_140,iAF692.Mbar_A1776,46
140,gene_141,iAF692.Mbar_A1781,343
141,gene_142,iAF692.Mbar_A1820,409
144,gene_145,iAF692.Mbar_A2172,640
145,gene_146,iAF692.Mbar_A2179,209
147,gene_148,iAF692.Mbar_A2421,192
150,gene_151,iAF692.Mbar_A3182,73
151,gene_152,iAF692.Mbar_A3252,276
153,gene_154,iAF692.Mbar_A3423,332
154,gene_155,iAF692.Mbar_A3429,336
155,gene_156,iAF692.Mbar_A3463,409
157,gene_158,iAF692.Mbar_A3604,151
161,gene_162,iAF987.Gmet_0043,102
163,gene_164,iAF987.Gmet_0059,207
164,gene_165,iAF987.Gmet_0060,147
166,gene_167,iAF987.Gmet_0067,221
167,gene_168,iAF987.Gmet_0069,79
174,gene_175,iAF987.Gmet_0205,320
175,gene_176,iAF987.Gmet_0209,506
176,gene_177,iAF987.Gmet_0213,431
178,gene_179,iAF987.Gmet_0351,900
182,gene_183,iAF987.Gmet_0406,272
186,gene_187,iAF987.Gmet_0477,167
187,gene_188,iAF987.Gmet_0481,205
189,gene_190,iAF987.Gmet_0485,227
190,gene_191,iAF987.Gmet_0486,256
192,gene_193,iAF987.Gmet_0492,135
194,gene_195,iAF987.Gmet_0504,281
195,gene_196,iAF987.Gmet_0547,226
198,gene_199,iAF987.Gmet_0552,357
199,gene_200,iAF987.Gmet_0647,211
202,gene_203,iAF987.Gmet_0816,60
205,gene_206,iAF987.Gmet_0865,174
206,gene_207,iAF987.Gmet_0870,219
208,gene_209,iAF987.Gmet_0885,142
