,query_gene,BiGG_gene,score
1,gene_1,STM_v1_0.STM0060,43
2,gene_2,STM_v1_0.STM0154,204
4,gene_4,STM_v1_0.STM0221,45
5,gene_5,STM_v1_0.STM0247,145
6,gene_6,STM_v1_0.STM0422,162
7,gene_7,STM_v1_0.STM0457,42
8,gene_8,STM_v1_0.STM0523,42
10,gene_10,STM_v1_0.STM0659,149
11,gene_11,STM_v1_0.STM0685,145
13,gene_13,STM_v1_0.STM0840,38
14,gene_14,STM_v1_0.STM0842,62
15,gene_15,STM_v1_0.STM0850,92
16,gene_16,STM_v1_0.STM0878,116
17,gene_17,STM_v1_0.STM0879,63
18,gene_18,STM_v1_0.STM0963,178
19,gene_19,STM_v1_0.STM0984,229
20,gene_20,STM_v1_0.STM1000,50
21,gene_21,STM_v1_0.STM1203,94
22,gene_22,STM_v1_0.STM1225,65
23,gene_23,STM_v1_0.STM1226,119
25,gene_25,STM_v1_0.STM1337,58
28,gene_28,STM_v1_0.STM1449,167
30,gene_30,STM_v1_0.STM1695,65
31,gene_31,STM_v1_0.STM1745,82
34,gene_34,STM_v1_0.STM2188,43
35,gene_35,STM_v1_0.STM2189,80
36,gene_36,STM_v1_0.STM2277,57
38,gene_38,STM_v1_0.STM2337,125
39,gene_39,STM_v1_0.STM2338,53
40,gene_40,STM_v1_0.STM2427,45
41,gene_41,STM_v1_0.STM2441,94
42,gene_42,STM_v1_0.STM2510,193
44,gene_44,STM_v1_0.STM2774,154
45,gene_45,STM_v1_0.STM2807,590
46,gene_46,STM_v1_0.STM2952,272
47,gene_47,STM_v1_0.STM2953,252
48,gene_48,STM_v1_0.STM2984,65
49,gene_49,STM_v1_0.STM3001,63
50,gene_50,STM_v1_0.STM3076,80
51,gene_51,STM_v1_0.STM3090,250
52,gene_52,STM_v1_0.STM3165,39
53,gene_53,STM_v1_0.STM3255,70
54,gene_54,STM_v1_0.STM3481,258
56,gene_56,STM_v1_0.STM3704,183
57,gene_57,STM_v1_0.STM3708,59
58,gene_58,STM_v1_0.STM3742,207
59,gene_59,STM_v1_0.STM3865,576
61,gene_61,STM_v1_0.STM3867,239
63,gene_63,STM_v1_0.STM4062,45
65,gene_65,STM_v1_0.STM4086,96
66,gene_66,STM_v1_0.STM4119,40
68,gene_68,STM_v1_0.STM4385,72
69,gene_69,STM_v1_0.STM4386,105
70,gene_70,STM_v1_0.STM4452,68
71,gene_71,STM_v1_0.STM4465,155
72,gene_72,STM_v1_0.STM4469,76
73,gene_73,STM_v1_0.STM4475,45
74,gene_74,STM_v1_0.STM4477,48
75,gene_76,iAF692.Mbar_A0086,108
76,gene_77,iAF692.Mbar_A0278,42
77,gene_78,iAF692.Mbar_A0480,87
78,gene_79,iAF692.Mbar_A0500,117
80,gene_81,iAF692.Mbar_A0818,61
81,gene_82,iAF692.Mbar_A0995,72
83,gene_84,iAF692.Mbar_A1219,71
84,gene_85,iAF692.Mbar_A1223,198
85,gene_86,iAF692.Mbar_A1481,52
86,gene_87,iAF692.Mbar_A1602,37
87,gene_88,iAF692.Mbar_A1779,99
88,gene_89,iAF692.Mbar_A1780,49
89,gene_90,iAF692.Mbar_A1781,136
90,gene_91,iAF692.Mbar_A1783,46
92,gene_93,iAF692.Mbar_A1872,43
93,gene_94,iAF692.Mbar_A1889,92
94,gene_95,iAF692.Mbar_A2344,142
95,gene_96,iAF692.Mbar_A2397,84
96,gene_97,iAF692.Mbar_A3518,137
97,gene_98,iAF987.Gmet_0008,80
98,gene_99,iAF987.Gmet_0201,57
99,gene_100,iAF987.Gmet_0247,53
100,gene_101,iAF987.Gmet_0268,87
101,gene_102,iAF987.Gmet_0351,36
102,gene_103,iAF987.Gmet_0956,139
103,gene_104,iAF987.Gmet_0997,66
104,gene_105,iAF987.Gmet_1252,144
105,gene_106,iAF987.Gmet_1255,44
106,gene_107,iAF987.Gmet_1276,133
107,gene_108,iAF987.Gmet_1290,263
108,gene_109,iAF987.Gmet_1357,219
109,gene_110,iAF987.Gmet_1605,365
110,gene_111,iAF987.Gmet_1614,206
112,gene_113,iAF987.Gmet_1875,90
113,gene_114,iAF987.Gmet_1888,97
114,gene_115,iAF987.Gmet_1903,114
115,gene_116,iAF987.Gmet_1943,82
116,gene_117,iAF987.Gmet_1946,129
118,gene_119,iAF987.Gmet_2006,57
120,gene_121,iAF987.Gmet_2325,198
121,gene_122,iAF987.Gmet_2349,219
122,gene_123,iAF987.Gmet_2372,268
123,gene_124,iAF987.Gmet_2412,50
125,gene_126,iAF987.Gmet_2444,42
126,gene_127,iAF987.Gmet_2509,58
127,gene_128,iAF987.Gmet_2510,250
128,gene_129,iAF987.Gmet_2511,61
129,gene_130,iAF987.Gmet_2704,124
131,gene_132,iAF987.Gmet_3020,51
133,gene_134,iAF987.Gmet_3406,571
134,gene_135,iAF987.Gmet_3407,112
135,gene_136,iAF987.Gmet_3408,268
136,gene_137,iAF987.Gmet_3528,173
137,gene_138,iAM_Pb448.PBANKA_020700,94
139,gene_140,iAM_Pb448.PBANKA_051820,36
141,gene_142,iAM_Pb448.PBANKA_061430,48
142,gene_143,iAM_Pb448.PBANKA_102340,42
143,gene_144,iAM_Pb448.PBANKA_110280,61
144,gene_145,iAM_Pb448.PBANKA_114050,36
145,gene_146,iAM_Pb448.PBANKA_121090,45
146,gene_147,iAM_Pb448.PBANKA_121100,191
148,gene_149,iAM_Pb448.PBANKA_130990,102
149,gene_150,iAM_Pb448.PBANKA_141110,73
150,gene_151,iAM_Pb448.PBANKA_141310,88
152,gene_153,iAM_Pb448.PBANKA_143510,108
154,gene_155,iAM_Pb448.PBANKA_145350,36
155,gene_156,iAM_Pc455.PCYB_021770,94
156,gene_157,iAM_Pc455.PCYB_072980,86
158,gene_159,iAM_Pc455.PCYB_111520,42
159,gene_160,iAM_Pc455.PCYB_111600,36
160,gene_161,iAM_Pc455.PCYB_113050,37
161,gene_162,iAM_Pc455.PCYB_113330,48
162,gene_163,iAM_Pc455.PCYB_122955,42
163,gene_164,iAM_Pc455.PCYB_126890,102
164,gene_165,iAM_Pc455.PCYB_127520,45
165,gene_166,iAM_Pc455.PCYB_133740,42
166,gene_167,iAM_Pc455.PCYB_145180,37
167,gene_168,iAM_Pc455.PCYB_146470,60
170,gene_171,iAM_Pf480.PF3D7_0627500,37
171,gene_172,iAM_Pf480.PF3D7_1034400,36
172,gene_173,iAM_Pf480.PF3D7_1219900,100
173,gene_174,iAM_Pf480.PF3D7_1226100,36
174,gene_175,iAM_Pf480.PF3D7_1239000,63
175,gene_176,iAM_Pf480.PF3D7_1357900,91
176,gene_177,iAM_Pf480.PF3D7_1364600,36
177,gene_178,iAM_Pf480.PF3D7_1446200,101
178,gene_179,iAM_Pv461.PVX_002685,234
179,gene_180,iAM_Pv461.PVX_081455,95
183,gene_184,iAM_Pv461.PVX_094850,187
184,gene_185,iAM_Pv461.PVX_099525,85
185,gene_186,iAM_Pv461.PVX_100735,574
186,gene_187,iAM_Pv461.PVX_100900,64
189,gene_190,iAM_Pv461.PVX_118180,102
190,gene_191,iAM_Pv461.PVX_118305,71
191,gene_192,iAM_Pv461.PVX_118495,46
193,gene_194,iAM_Pv461.PVX_123935,42
194,gene_195,iAT_PLT_636.10057,43
195,gene_196,iAT_PLT_636.10797,51
197,gene_198,iAT_PLT_636.2023,41
198,gene_199,iAT_PLT_636.218,97
199,gene_200,iAT_PLT_636.2582,51
201,gene_202,iAT_PLT_636.477,90
204,gene_205,iAT_PLT_636.4905,135
205,gene_206,iAT_PLT_636.493,97
206,gene_207,iAT_PLT_636.498,256
207,gene_208,iAT_PLT_636.506,567
209,gene_210,iCHOv1.100682535,204
211,gene_212,iCHOv1.100751272,48
212,gene_213,iCHOv1.100751427,61
213,gene_214,iCHOv1.100752327,82
214,gene_215,iCHOv1.100753233,97
215,gene_216,iCHOv1.100754276,160
217,gene_218,iCHOv1.100755596,102
218,gene_219,iCHOv1.100756356,72
219,gene_220,iCHOv1.100757371,53
220,gene_221,iCHOv1.100757658,104
222,gene_223,iCHOv1.100759612,36
223,gene_224,iCHOv1.100761029,42
224,gene_225,iCHOv1.100762480,196
225,gene_226,iCHOv1.100763024,564
226,gene_227,iCHOv1.100763191,92
228,gene_229,iCHOv1.100764066,97
230,gene_231,iCHOv1.100765522,72
233,gene_234,iCHOv1.100770086,60
234,gene_235,iCHOv1.100770431,257
235,gene_236,iCHOv1.100773599,44
237,gene_238,iCN718.ABAYE_RS04250,50
238,gene_239,iCN718.ABAYE_RS04335,179
239,gene_240,iCN718.ABAYE_RS04620,52
240,gene_241,iCN718.ABAYE_RS05140,128
241,gene_242,iCN718.ABAYE_RS05605,64
243,gene_244,iCN718.ABAYE_RS08190,93
244,gene_245,iCN718.ABAYE_RS08240,48
245,gene_246,iCN718.ABAYE_RS08660,134
248,gene_249,iCN718.ABAYE_RS09970,84
252,gene_253,iCN718.ABAYE_RS12525,64
253,gene_254,iCN718.ABAYE_RS13945,75
255,gene_256,iCN718.ABAYE_RS15755,89
256,gene_257,iCN718.ABAYE_RS15760,60
257,gene_258,iCN718.ABAYE_RS16400,93
258,gene_259,iCN718.ABAYE_RS16485,164
259,gene_260,iCN718.ABAYE_RS17615,95
260,gene_261,iCN718.ABAYE_RS18530,155
261,gene_262,iCN718.ABAYE_RS18570,78
262,gene_263,iCN718.ABAYE_RS19095,35
263,gene_264,iCN900.CD630_00140,169
265,gene_266,iCN900.CD630_00480,87
266,gene_267,iCN900.CD630_00500,163
267,gene_268,iCN900.CD630_00520,162
268,gene_269,iCN900.CD630_01000,194
269,gene_270,iCN900.CD630_01010,159
271,gene_272,iCN900.CD630_01030,85
272,gene_273,iCN900.CD630_01300,202
273,gene_274,iCN900.CD630_01920,61
274,gene_275,iCN900.CD630_01980,77
275,gene_276,iCN900.CD630_03010,178
276,gene_277,iCN900.CD630_03270,46
278,gene_279,iCN900.CD630_03940,206
279,gene_280,iCN900.CD630_05800,274
280,gene_281,iCN900.CD630_06960,45
281,gene_282,iCN900.CD630_06970,64
283,gene_284,iCN900.CD630_07180,198
284,gene_285,iCN900.CD630_07230,211
285,gene_286,iCN900.CD630_07520,78
286,gene_287,iCN900.CD630_07540,212
287,gene_288,iCN900.CD630_07940,173
288,gene_289,iCN900.CD630_08180,47
289,gene_290,iCN900.CD630_09000,90
290,gene_291,iCN900.CD630_09270,36
291,gene_292,iCN900.CD630_10010,42
