,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0002,478
1,gene_1,STM_v1_0.STM0045,176
2,gene_2,STM_v1_0.STM0087,52
3,gene_3,STM_v1_0.STM0124,192
4,gene_4,STM_v1_0.STM0125,197
5,gene_5,STM_v1_0.STM0134,161
6,gene_6,STM_v1_0.STM0170,95
8,gene_8,STM_v1_0.STM0191,60
9,gene_9,STM_v1_0.STM0207,134
10,gene_10,STM_v1_0.STM0221,218
11,gene_11,STM_v1_0.STM0227,40
12,gene_12,STM_v1_0.STM0228,96
13,gene_13,STM_v1_0.STM0316,381
14,gene_14,STM_v1_0.STM0353,377
15,gene_15,STM_v1_0.STM0380,167
16,gene_16,STM_v1_0.STM0422,359
17,gene_17,STM_v1_0.STM0444,75
18,gene_18,STM_v1_0.STM0472,45
19,gene_19,STM_v1_0.STM0537,325
20,gene_20,STM_v1_0.STM0542,254
21,gene_21,STM_v1_0.STM0585,52
22,gene_22,STM_v1_0.STM0590,137
23,gene_23,STM_v1_0.STM0608,147
24,gene_24,STM_v1_0.STM0659,268
25,gene_25,STM_v1_0.STM0684,337
26,gene_26,STM_v1_0.STM0686,580
27,gene_27,STM_v1_0.STM0694,114
28,gene_28,STM_v1_0.STM0740,377
29,gene_29,STM_v1_0.STM0741,93
30,gene_30,STM_v1_0.STM0757,48
31,gene_31,STM_v1_0.STM0772,295
32,gene_32,STM_v1_0.STM0774,215
33,gene_33,STM_v1_0.STM0958,201
34,gene_34,STM_v1_0.STM0963,304
35,gene_35,STM_v1_0.STM0978,203
36,gene_36,STM_v1_0.STM0984,321
37,gene_37,STM_v1_0.STM0985,102
38,gene_38,STM_v1_0.STM1000,469
39,gene_39,STM_v1_0.STM1195,196
40,gene_40,STM_v1_0.STM1196,77
41,gene_41,STM_v1_0.STM1197,385
42,gene_42,STM_v1_0.STM1221,147
43,gene_43,STM_v1_0.STM1294,260
44,gene_44,STM_v1_0.STM1340,145
45,gene_45,STM_v1_0.STM1378,305
46,gene_46,STM_v1_0.STM1431,206
47,gene_47,STM_v1_0.STM1449,330
48,gene_48,STM_v1_0.STM1468,776
49,gene_49,STM_v1_0.STM1502,71
50,gene_50,STM_v1_0.STM1792,369
51,gene_51,STM_v1_0.STM2018,96
52,gene_52,STM_v1_0.STM2050,80
53,gene_53,STM_v1_0.STM2080,314
54,gene_54,STM_v1_0.STM2082,120
55,gene_55,STM_v1_0.STM2086,94
56,gene_56,STM_v1_0.STM2087,59
57,gene_57,STM_v1_0.STM2095,389
59,gene_59,STM_v1_0.STM2108,315
60,gene_60,STM_v1_0.STM2109,407
61,gene_61,STM_v1_0.STM2199,93
62,gene_62,STM_v1_0.STM2283,447
63,gene_63,STM_v1_0.STM2284,659
64,gene_64,STM_v1_0.STM2286,462
66,gene_66,STM_v1_0.STM2298,152
67,gene_67,STM_v1_0.STM2306,55
68,gene_68,STM_v1_0.STM2307,331
70,gene_70,STM_v1_0.STM2327,166
71,gene_71,STM_v1_0.STM2362,107
72,gene_72,STM_v1_0.STM2378,276
74,gene_74,STM_v1_0.STM2421,370
75,gene_75,STM_v1_0.STM2427,183
77,gene_77,STM_v1_0.STM2450,72
78,gene_78,STM_v1_0.STM2472,655
79,gene_79,STM_v1_0.STM2510,509
80,gene_80,STM_v1_0.STM2555,432
81,gene_81,STM_v1_0.STM2649,53
83,gene_83,STM_v1_0.STM2774,155
85,gene_85,STM_v1_0.STM2827,271
86,gene_86,STM_v1_0.STM2840,429
87,gene_87,STM_v1_0.STM2927,125
88,gene_88,STM_v1_0.STM2954,174
89,gene_89,STM_v1_0.STM3001,54
90,gene_90,STM_v1_0.STM3002,99
91,gene_91,STM_v1_0.STM3040,427
92,gene_92,STM_v1_0.STM3076,397
93,gene_93,STM_v1_0.STM3086,500
94,gene_94,STM_v1_0.STM3106,375
95,gene_95,STM_v1_0.STM3113,373
96,gene_96,STM_v1_0.STM3159,41
97,gene_97,STM_v1_0.STM3186,55
98,gene_98,STM_v1_0.STM3205,98
99,gene_99,STM_v1_0.STM3225,74
100,gene_100,STM_v1_0.STM3295,159
101,gene_101,STM_v1_0.STM3307,223
102,gene_102,STM_v1_0.STM3315,241
103,gene_103,STM_v1_0.STM3316,103
105,gene_105,STM_v1_0.STM3391,637
106,gene_106,STM_v1_0.STM3409,182
107,gene_107,STM_v1_0.STM3487,87
108,gene_108,STM_v1_0.STM3493,250
109,gene_109,STM_v1_0.STM3500,702
110,gene_110,STM_v1_0.STM3506,60
111,gene_111,STM_v1_0.STM3599,365
112,gene_112,STM_v1_0.STM3704,437
113,gene_113,STM_v1_0.STM3724,111
114,gene_114,STM_v1_0.STM3740,145
115,gene_115,STM_v1_0.STM3742,395
116,gene_116,STM_v1_0.STM3865,560
117,gene_117,STM_v1_0.STM3867,506
118,gene_118,STM_v1_0.STM3880,287
119,gene_119,STM_v1_0.STM3915,100
120,gene_120,STM_v1_0.STM3986,317
121,gene_121,STM_v1_0.STM4004,277
123,gene_123,STM_v1_0.STM4090,122
124,gene_124,STM_v1_0.STM4130,68
125,gene_125,STM_v1_0.STM4175,382
126,gene_126,STM_v1_0.STM4176,150
127,gene_127,STM_v1_0.STM4220,219
128,gene_128,STM_v1_0.STM4277,420
129,gene_129,STM_v1_0.STM4300,776
130,gene_130,STM_v1_0.STM4323,54
131,gene_131,STM_v1_0.STM4326,499
132,gene_132,STM_v1_0.STM4349,160
133,gene_133,STM_v1_0.STM4358,74
134,gene_134,STM_v1_0.STM4366,368
136,gene_136,STM_v1_0.STM4425,66
137,gene_137,STM_v1_0.STM4433,47
138,gene_138,STM_v1_0.STM4459,114
139,gene_139,STM_v1_0.STM4460,289
140,gene_141,iAF692.Mbar_A0034,430
141,gene_142,iAF692.Mbar_A0035,339
142,gene_143,iAF692.Mbar_A0086,157
143,gene_144,iAF692.Mbar_A0171,39
144,gene_145,iAF692.Mbar_A0186,506
146,gene_147,iAF692.Mbar_A0227,326
147,gene_148,iAF692.Mbar_A0230,202
148,gene_149,iAF692.Mbar_A0466,139
149,gene_150,iAF692.Mbar_A0541,293
150,gene_151,iAF692.Mbar_A0543,428
152,gene_153,iAF692.Mbar_A0721,234
153,gene_154,iAF692.Mbar_A0742,94
154,gene_155,iAF692.Mbar_A0853,103
155,gene_156,iAF692.Mbar_A0862,75
156,gene_157,iAF692.Mbar_A0993,134
157,gene_158,iAF692.Mbar_A0995,177
158,gene_159,iAF692.Mbar_A0996,111
159,gene_160,iAF692.Mbar_A1138,60
160,gene_161,iAF692.Mbar_A1223,468
161,gene_162,iAF692.Mbar_A1369,253
162,gene_163,iAF692.Mbar_A1417,188
163,gene_164,iAF692.Mbar_A1438,330
164,gene_165,iAF692.Mbar_A1452,505
165,gene_166,iAF692.Mbar_A1586,177
166,gene_167,iAF692.Mbar_A1667,405
167,gene_168,iAF692.Mbar_A1731,86
168,gene_169,iAF692.Mbar_A1748,114
169,gene_170,iAF692.Mbar_A1776,52
170,gene_171,iAF692.Mbar_A1778,73
171,gene_172,iAF692.Mbar_A1783,178
172,gene_173,iAF692.Mbar_A1820,434
173,gene_174,iAF692.Mbar_A1823,204
174,gene_175,iAF692.Mbar_A1871,142
175,gene_176,iAF692.Mbar_A1889,381
176,gene_177,iAF692.Mbar_A1937,72
177,gene_178,iAF692.Mbar_A2173,41
178,gene_179,iAF692.Mbar_A2174,311
179,gene_180,iAF692.Mbar_A2175,246
180,gene_181,iAF692.Mbar_A2191,141
181,gene_182,iAF692.Mbar_A2221,185
182,gene_183,iAF692.Mbar_A2222,445
183,gene_184,iAF692.Mbar_A2225,223
184,gene_185,iAF692.Mbar_A2310,79
185,gene_186,iAF692.Mbar_A2421,42
186,gene_187,iAF692.Mbar_A2422,352
187,gene_188,iAF692.Mbar_A2427,215
188,gene_189,iAF692.Mbar_A2838,157
189,gene_190,iAF692.Mbar_A2894,56
190,gene_191,iAF692.Mbar_A3022,232
191,gene_192,iAF692.Mbar_A3401,190
192,gene_193,iAF692.Mbar_A3409,252
193,gene_194,iAF692.Mbar_A3411,176
194,gene_195,iAF692.Mbar_A3423,308
195,gene_196,iAF692.Mbar_A3429,323
196,gene_197,iAF692.Mbar_A3635,41
197,gene_198,iAF692.Mbar_A3653,260
198,gene_199,iAF987.Gmet_0024,130
199,gene_200,iAF987.Gmet_0043,95
200,gene_201,iAF987.Gmet_0057,320
201,gene_202,iAF987.Gmet_0058,585
202,gene_203,iAF987.Gmet_0059,181
203,gene_204,iAF987.Gmet_0060,140
204,gene_205,iAF987.Gmet_0067,205
205,gene_206,iAF987.Gmet_0091,53
206,gene_207,iAF987.Gmet_0153,279
207,gene_208,iAF987.Gmet_0161,260
208,gene_209,iAF987.Gmet_0178,427
209,gene_210,iAF987.Gmet_0201,639
210,gene_211,iAF987.Gmet_0211,248
211,gene_212,iAF987.Gmet_0213,479
212,gene_213,iAF987.Gmet_0222,88
213,gene_214,iAF987.Gmet_0247,266
214,gene_215,iAF987.Gmet_0295,53
215,gene_216,iAF987.Gmet_0346,126
216,gene_217,iAF987.Gmet_0354,254
217,gene_218,iAF987.Gmet_0363,122
218,gene_219,iAF987.Gmet_0382,223
219,gene_220,iAF987.Gmet_0406,168
220,gene_221,iAF987.Gmet_0407,346
221,gene_222,iAF987.Gmet_0408,206
222,gene_223,iAF987.Gmet_0409,196
223,gene_224,iAF987.Gmet_0410,239
224,gene_225,iAF987.Gmet_0415,179
225,gene_226,iAF987.Gmet_0466,99
226,gene_227,iAF987.Gmet_0467,225
227,gene_228,iAF987.Gmet_0468,60
228,gene_229,iAF987.Gmet_0485,41
230,gene_231,iAF987.Gmet_0547,164
231,gene_232,iAF987.Gmet_0604,290
232,gene_233,iAF987.Gmet_0684,243
233,gene_234,iAF987.Gmet_0710,408
234,gene_235,iAF987.Gmet_0711,339
235,gene_236,iAF987.Gmet_0816,42
237,gene_238,iAF987.Gmet_0865,59
238,gene_239,iAF987.Gmet_0866,158
239,gene_240,iAF987.Gmet_0885,150
241,gene_242,iAF987.Gmet_0903,238
242,gene_243,iAF987.Gmet_0904,505
243,gene_244,iAF987.Gmet_0916,167
244,gene_245,iAF987.Gmet_0928,297
245,gene_246,iAF987.Gmet_0941,150
246,gene_247,iAF987.Gmet_0956,696
247,gene_248,iAF987.Gmet_0981,127
248,gene_249,iAF987.Gmet_1033,41
249,gene_250,iAF987.Gmet_1035,309
250,gene_251,iAF987.Gmet_1043,77
251,gene_252,iAF987.Gmet_1104,208
252,gene_253,iAF987.Gmet_1162,259
253,gene_254,iAF987.Gmet_1167,168
254,gene_255,iAF987.Gmet_1168,134
255,gene_256,iAF987.Gmet_1179,94
256,gene_257,iAF987.Gmet_1238,75
257,gene_258,iAF987.Gmet_1248,79
258,gene_259,iAF987.Gmet_1249,58
259,gene_260,iAF987.Gmet_1252,177
260,gene_261,iAF987.Gmet_1254,141
261,gene_262,iAF987.Gmet_1256,312
262,gene_263,iAF987.Gmet_1263,126
263,gene_264,iAF987.Gmet_1264,95
264,gene_265,iAF987.Gmet_1275,200
265,gene_266,iAF987.Gmet_1276,548
266,gene_267,iAF987.Gmet_1277,250
267,gene_268,iAF987.Gmet_1278,249
268,gene_269,iAF987.Gmet_1279,112
269,gene_270,iAF987.Gmet_1282,261
270,gene_271,iAF987.Gmet_1290,350
271,gene_272,iAF987.Gmet_1307,312
272,gene_273,iAF987.Gmet_1308,260
273,gene_274,iAF987.Gmet_1311,405
274,gene_275,iAF987.Gmet_1312,344
275,gene_276,iAF987.Gmet_1350,76
276,gene_277,iAF987.Gmet_1357,568
277,gene_278,iAF987.Gmet_1360,106
279,gene_280,iAF987.Gmet_1415,292
280,gene_281,iAF987.Gmet_1416,488
281,gene_282,iAF987.Gmet_1419,136
282,gene_283,iAF987.Gmet_1422,143
283,gene_284,iAF987.Gmet_1425,76
284,gene_285,iAF987.Gmet_1469,178
285,gene_286,iAF987.Gmet_1504,213
286,gene_287,iAF987.Gmet_1547,713
287,gene_288,iAF987.Gmet_1548,196
288,gene_289,iAF987.Gmet_1558,343
289,gene_290,iAF987.Gmet_1566,236
290,gene_291,iAF987.Gmet_1593,153
291,gene_292,iAF987.Gmet_1599,268
292,gene_293,iAF987.Gmet_1600,233
293,gene_294,iAF987.Gmet_1601,232
294,gene_295,iAF987.Gmet_1603,398
295,gene_296,iAF987.Gmet_1605,453
296,gene_297,iAF987.Gmet_1613,184
297,gene_298,iAF987.Gmet_1622,103
298,gene_299,iAF987.Gmet_1624,207
299,gene_300,iAF987.Gmet_1626,444
300,gene_301,iAF987.Gmet_1627,127
301,gene_302,iAF987.Gmet_1637,698
302,gene_303,iAF987.Gmet_1642,249
303,gene_304,iAF987.Gmet_1643,182
304,gene_305,iAF987.Gmet_1695,79
305,gene_306,iAF987.Gmet_1706,75
306,gene_307,iAF987.Gmet_1715,179
308,gene_309,iAF987.Gmet_1750,124
309,gene_310,iAF987.Gmet_1759,94
310,gene_311,iAF987.Gmet_1770,166
311,gene_312,iAF987.Gmet_1829,187
312,gene_313,iAF987.Gmet_1841,182
313,gene_314,iAF987.Gmet_1842,150
314,gene_315,iAF987.Gmet_1888,139
315,gene_316,iAF987.Gmet_1903,95
316,gene_317,iAF987.Gmet_1934,352
317,gene_318,iAF987.Gmet_1987,103
318,gene_319,iAF987.Gmet_2020,169
319,gene_320,iAF987.Gmet_2066,257
320,gene_321,iAF987.Gmet_2161,132
321,gene_322,iAF987.Gmet_2211,165
322,gene_323,iAF987.Gmet_2246,104
323,gene_324,iAF987.Gmet_2257,256
324,gene_325,iAF987.Gmet_2292,501
325,gene_326,iAF987.Gmet_2293,533
326,gene_327,iAF987.Gmet_2325,422
327,gene_328,iAF987.Gmet_2344,93
328,gene_329,iAF987.Gmet_2347,101
329,gene_330,iAF987.Gmet_2348,106
330,gene_331,iAF987.Gmet_2349,353
331,gene_332,iAF987.Gmet_2350,192
332,gene_333,iAF987.Gmet_2351,214
333,gene_334,iAF987.Gmet_2353,145
