,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,61
1,gene_1,STM_v1_0.STM0054,379
2,gene_2,STM_v1_0.STM0055,476
5,gene_5,STM_v1_0.STM0247,293
6,gene_6,STM_v1_0.STM0322,337
7,gene_7,STM_v1_0.STM0380,266
8,gene_8,STM_v1_0.STM0386,186
9,gene_9,STM_v1_0.STM0488,205
10,gene_10,STM_v1_0.STM0644,231
11,gene_11,STM_v1_0.STM0659,271
12,gene_12,STM_v1_0.STM0686,586
13,gene_13,STM_v1_0.STM0774,128
15,gene_15,STM_v1_0.STM0878,112
16,gene_16,STM_v1_0.STM0890,119
17,gene_17,STM_v1_0.STM0963,236
19,gene_19,STM_v1_0.STM0984,289
24,gene_24,STM_v1_0.STM1221,109
26,gene_26,STM_v1_0.STM1340,147
27,gene_27,STM_v1_0.STM1358,213
31,gene_31,STM_v1_0.STM1750,141
34,gene_34,STM_v1_0.STM1884,152
38,gene_38,STM_v1_0.STM2019,463
39,gene_39,STM_v1_0.STM2026,100
43,gene_43,STM_v1_0.STM2032,208
44,gene_44,STM_v1_0.STM2035,251
47,gene_47,STM_v1_0.STM2082,156
48,gene_48,STM_v1_0.STM2095,394
49,gene_49,STM_v1_0.STM2188,237
50,gene_50,STM_v1_0.STM2189,488
51,gene_51,STM_v1_0.STM2190,183
54,gene_54,STM_v1_0.STM2427,511
55,gene_55,STM_v1_0.STM2431,68
61,gene_61,STM_v1_0.STM2649,94
62,gene_62,STM_v1_0.STM2662,102
65,gene_65,STM_v1_0.STM2954,154
66,gene_66,STM_v1_0.STM2973,404
69,gene_69,STM_v1_0.STM3103,160
70,gene_70,STM_v1_0.STM3137,478
71,gene_71,STM_v1_0.STM3190,64
74,gene_74,STM_v1_0.STM3351,375
75,gene_75,STM_v1_0.STM3352,476
78,gene_78,STM_v1_0.STM3409,220
79,gene_79,STM_v1_0.STM3500,731
80,gene_80,STM_v1_0.STM3506,47
81,gene_81,STM_v1_0.STM3514,638
82,gene_82,STM_v1_0.STM3534,629
83,gene_83,STM_v1_0.STM3538,635
84,gene_84,STM_v1_0.STM3560,245
86,gene_86,STM_v1_0.STM3562,171
87,gene_87,STM_v1_0.STM3576,41
88,gene_88,STM_v1_0.STM3704,528
90,gene_90,STM_v1_0.STM3731,129
93,gene_93,STM_v1_0.STM3882,305
94,gene_94,STM_v1_0.STM3884,58
95,gene_95,STM_v1_0.STM3915,99
96,gene_96,STM_v1_0.STM4086,635
98,gene_98,STM_v1_0.STM4451,124
100,gene_100,STM_v1_0.STM4465,425
101,gene_101,STM_v1_0.STM4469,392
103,gene_103,STM_v1_0.STM4570,187
105,gene_106,iAF692.Mbar_A0086,209
106,gene_107,iAF692.Mbar_A0171,40
107,gene_108,iAF692.Mbar_A0218,498
108,gene_109,iAF692.Mbar_A0219,125
109,gene_110,iAF692.Mbar_A0227,548
111,gene_112,iAF692.Mbar_A0408,50
112,gene_113,iAF692.Mbar_A0541,237
114,gene_115,iAF692.Mbar_A0666,351
116,gene_117,iAF692.Mbar_A0760,276
118,gene_119,iAF692.Mbar_A1195,387
119,gene_120,iAF692.Mbar_A1223,513
121,gene_122,iAF692.Mbar_A1305,99
124,gene_125,iAF692.Mbar_A1452,47
