,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,52
1,gene_1,STM_v1_0.STM0054,423
2,gene_2,STM_v1_0.STM0055,501
3,gene_3,STM_v1_0.STM0101,303
4,gene_4,STM_v1_0.STM0137,44
5,gene_5,STM_v1_0.STM0183,100
6,gene_6,STM_v1_0.STM0247,176
7,gene_7,STM_v1_0.STM0316,210
8,gene_8,STM_v1_0.STM0322,379
9,gene_9,STM_v1_0.STM0380,283
10,gene_10,STM_v1_0.STM0386,179
11,gene_11,STM_v1_0.STM0472,47
12,gene_12,STM_v1_0.STM0488,214
13,gene_13,STM_v1_0.STM0506,46
15,gene_15,STM_v1_0.STM0659,277
16,gene_16,STM_v1_0.STM0686,621
17,gene_17,STM_v1_0.STM0772,50
18,gene_18,STM_v1_0.STM0828,264
20,gene_20,STM_v1_0.STM0887,73
21,gene_21,STM_v1_0.STM0963,258
22,gene_22,STM_v1_0.STM0970,166
23,gene_23,STM_v1_0.STM0973,869
24,gene_24,STM_v1_0.STM0980,162
25,gene_25,STM_v1_0.STM0984,309
26,gene_26,STM_v1_0.STM1220,81
28,gene_28,STM_v1_0.STM1235,37
29,gene_29,STM_v1_0.STM1301,105
30,gene_30,STM_v1_0.STM1647,322
31,gene_31,STM_v1_0.STM1686,44
32,gene_32,STM_v1_0.STM1731,78
33,gene_33,STM_v1_0.STM1742,305
34,gene_34,STM_v1_0.STM1743,165
35,gene_35,STM_v1_0.STM1780,83
36,gene_36,STM_v1_0.STM1884,177
37,gene_37,STM_v1_0.STM1901,377
38,gene_38,STM_v1_0.STM1954,72
39,gene_39,STM_v1_0.STM2032,203
40,gene_40,STM_v1_0.STM2047,147
41,gene_41,STM_v1_0.STM2074,185
42,gene_42,STM_v1_0.STM2232,51
43,gene_43,STM_v1_0.STM2298,102
44,gene_44,STM_v1_0.STM2415,177
45,gene_45,STM_v1_0.STM2431,63
46,gene_46,STM_v1_0.STM2554,52
47,gene_47,STM_v1_0.STM2649,97
48,gene_48,STM_v1_0.STM2774,208
49,gene_49,STM_v1_0.STM2840,176
50,gene_50,STM_v1_0.STM2973,403
52,gene_52,STM_v1_0.STM3002,97
54,gene_54,STM_v1_0.STM3103,139
55,gene_55,STM_v1_0.STM3137,368
56,gene_56,STM_v1_0.STM3190,71
57,gene_57,STM_v1_0.STM3241,858
58,gene_58,STM_v1_0.STM3248,107
59,gene_59,STM_v1_0.STM3253,180
61,gene_61,STM_v1_0.STM3351,418
62,gene_62,STM_v1_0.STM3352,501
63,gene_63,STM_v1_0.STM3379,94
65,gene_65,STM_v1_0.STM3409,189
66,gene_66,STM_v1_0.STM3481,367
68,gene_68,STM_v1_0.STM3487,101
69,gene_69,STM_v1_0.STM3506,55
70,gene_70,STM_v1_0.STM3534,677
71,gene_71,STM_v1_0.STM3560,110
72,gene_72,STM_v1_0.STM3677,306
74,gene_74,STM_v1_0.STM3731,108
75,gene_75,STM_v1_0.STM3733,171
76,gene_76,STM_v1_0.STM3865,561
77,gene_77,STM_v1_0.STM3883,171
79,gene_79,STM_v1_0.STM3915,102
81,gene_81,STM_v1_0.STM4045,249
82,gene_82,STM_v1_0.STM4046,448
83,gene_83,STM_v1_0.STM4086,568
85,gene_85,STM_v1_0.STM4387,40
86,gene_86,STM_v1_0.STM4425,105
87,gene_87,STM_v1_0.STM4433,84
88,gene_88,STM_v1_0.STM4451,127
89,gene_89,STM_v1_0.STM4452,429
90,gene_90,STM_v1_0.STM4585,51
92,gene_93,iAF692.Mbar_A0083,45
93,gene_94,iAF692.Mbar_A0086,222
94,gene_95,iAF692.Mbar_A0171,42
95,gene_96,iAF692.Mbar_A0211,478
96,gene_97,iAF692.Mbar_A0218,492
97,gene_98,iAF692.Mbar_A0219,112
98,gene_99,iAF692.Mbar_A0231,133
99,gene_100,iAF692.Mbar_A0232,71
100,gene_101,iAF692.Mbar_A0352,55
101,gene_102,iAF692.Mbar_A0408,83
102,gene_103,iAF692.Mbar_A0469,192
104,gene_105,iAF692.Mbar_A0500,561
105,gene_106,iAF692.Mbar_A0543,87
106,gene_107,iAF692.Mbar_A0589,44
107,gene_108,iAF692.Mbar_A0640,61
108,gene_109,iAF692.Mbar_A0663,89
109,gene_110,iAF692.Mbar_A0666,252
110,gene_111,iAF692.Mbar_A0760,249
111,gene_112,iAF692.Mbar_A1138,99
112,gene_113,iAF692.Mbar_A1144,58
113,gene_114,iAF692.Mbar_A1202,122
115,gene_116,iAF692.Mbar_A1238,93
116,gene_117,iAF692.Mbar_A1305,109
117,gene_118,iAF692.Mbar_A1310,183
118,gene_119,iAF692.Mbar_A1452,51
119,gene_120,iAF692.Mbar_A1466,66
121,gene_122,iAF692.Mbar_A1503,147
122,gene_123,iAF692.Mbar_A1562,38
123,gene_124,iAF692.Mbar_A1586,505
124,gene_125,iAF692.Mbar_A1776,51
125,gene_126,iAF692.Mbar_A1781,344
126,gene_127,iAF692.Mbar_A1820,445
127,gene_128,iAF692.Mbar_A1823,94
130,gene_131,iAF692.Mbar_A2020,62
131,gene_132,iAF692.Mbar_A2069,413
132,gene_133,iAF692.Mbar_A2172,663
133,gene_134,iAF692.Mbar_A2179,171
134,gene_135,iAF692.Mbar_A2221,112
135,gene_136,iAF692.Mbar_A2317,183
137,gene_138,iAF692.Mbar_A2894,51
140,gene_141,iAF692.Mbar_A3182,75
141,gene_142,iAF692.Mbar_A3353,150
142,gene_143,iAF692.Mbar_A3422,46
143,gene_144,iAF692.Mbar_A3423,301
144,gene_145,iAF692.Mbar_A3429,323
145,gene_146,iAF692.Mbar_A3463,416
146,gene_147,iAF692.Mbar_A3476,199
147,gene_148,iAF692.Mbar_A3498,174
148,gene_149,iAF692.Mbar_A3512,317
149,gene_150,iAF987.Gmet_0008,153
150,gene_151,iAF987.Gmet_0043,83
151,gene_152,iAF987.Gmet_0057,290
152,gene_153,iAF987.Gmet_0058,593
153,gene_154,iAF987.Gmet_0059,211
154,gene_155,iAF987.Gmet_0060,147
156,gene_157,iAF987.Gmet_0069,82
157,gene_158,iAF987.Gmet_0204,308
158,gene_159,iAF987.Gmet_0205,341
159,gene_160,iAF987.Gmet_0209,481
160,gene_161,iAF987.Gmet_0213,437
161,gene_162,iAF987.Gmet_0308,188
162,gene_163,iAF987.Gmet_0351,947
163,gene_164,iAF987.Gmet_0384,420
164,gene_165,iAF987.Gmet_0386,192
165,gene_166,iAF987.Gmet_0387,199
166,gene_167,iAF987.Gmet_0389,313
167,gene_168,iAF987.Gmet_0406,249
169,gene_170,iAF987.Gmet_0485,231
170,gene_171,iAF987.Gmet_0495,90
171,gene_172,iAF987.Gmet_0547,228
172,gene_173,iAF987.Gmet_0647,211
173,gene_174,iAF987.Gmet_0662,45
174,gene_175,iAF987.Gmet_0673,41
175,gene_176,iAF987.Gmet_0816,50
176,gene_177,iAF987.Gmet_0819,513
177,gene_178,iAF987.Gmet_0822,84
178,gene_179,iAF987.Gmet_0865,167
179,gene_180,iAF987.Gmet_0870,187
180,gene_181,iAF987.Gmet_0880,100
181,gene_182,iAF987.Gmet_0885,141
182,gene_183,iAF987.Gmet_0928,282
183,gene_184,iAF987.Gmet_0940,696
184,gene_185,iAF987.Gmet_0941,175
185,gene_186,iAF987.Gmet_0956,956
186,gene_187,iAF987.Gmet_0977,100
188,gene_189,iAF987.Gmet_0984,439
189,gene_190,iAF987.Gmet_0988,42
190,gene_191,iAF987.Gmet_0991,135
191,gene_192,iAF987.Gmet_1033,40
