,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,62
4,gene_4,STM_v1_0.STM0202,210
5,gene_5,STM_v1_0.STM0247,171
6,gene_6,STM_v1_0.STM0380,266
9,gene_9,STM_v1_0.STM0525,286
10,gene_10,STM_v1_0.STM0659,410
12,gene_12,STM_v1_0.STM0828,243
14,gene_14,STM_v1_0.STM0878,97
15,gene_15,STM_v1_0.STM0984,270
16,gene_16,STM_v1_0.STM1076,159
18,gene_18,STM_v1_0.STM1195,144
19,gene_19,STM_v1_0.STM1197,347
20,gene_20,STM_v1_0.STM1221,99
21,gene_21,STM_v1_0.STM1255,236
24,gene_24,STM_v1_0.STM1290,371
25,gene_25,STM_v1_0.STM1299,422
29,gene_29,STM_v1_0.STM1449,289
30,gene_30,STM_v1_0.STM1502,48
31,gene_31,STM_v1_0.STM1517,50
32,gene_32,STM_v1_0.STM1731,137
35,gene_35,STM_v1_0.STM1750,216
37,gene_37,STM_v1_0.STM1954,105
38,gene_38,STM_v1_0.STM2047,168
40,gene_40,STM_v1_0.STM2189,324
41,gene_41,STM_v1_0.STM2200,197
43,gene_43,STM_v1_0.STM2427,305
45,gene_45,STM_v1_0.STM2791,248
46,gene_46,STM_v1_0.STM2840,211
49,gene_49,STM_v1_0.STM2973,270
51,gene_51,STM_v1_0.STM3078,214
53,gene_53,STM_v1_0.STM3218,389
58,gene_58,STM_v1_0.STM3409,222
60,gene_60,STM_v1_0.STM3481,337
68,gene_68,STM_v1_0.STM3883,53
69,gene_69,STM_v1_0.STM3915,100
70,gene_70,STM_v1_0.STM3986,262
71,gene_71,STM_v1_0.STM4086,620
72,gene_72,STM_v1_0.STM4166,132
75,gene_76,iAF692.Mbar_A0147,64
76,gene_77,iAF692.Mbar_A0148,390
77,gene_78,iAF692.Mbar_A0149,72
78,gene_79,iAF692.Mbar_A0150,202
79,gene_80,iAF692.Mbar_A0151,229
80,gene_81,iAF692.Mbar_A0152,349
81,gene_82,iAF692.Mbar_A0171,42
82,gene_83,iAF692.Mbar_A0186,559
83,gene_84,iAF692.Mbar_A0210,108
84,gene_85,iAF692.Mbar_A0211,134
85,gene_86,iAF692.Mbar_A0218,472
86,gene_87,iAF692.Mbar_A0227,312
87,gene_88,iAF692.Mbar_A0352,77
88,gene_89,iAF692.Mbar_A0408,88
91,gene_92,iAF692.Mbar_A0762,152
93,gene_94,iAF692.Mbar_A0931,142
94,gene_95,iAF692.Mbar_A0964,57
98,gene_99,iAF692.Mbar_A1223,548
99,gene_100,iAF692.Mbar_A1238,86
100,gene_101,iAF692.Mbar_A1361,95
104,gene_105,iAF692.Mbar_A1556,170
105,gene_106,iAF692.Mbar_A1558,172
107,gene_108,iAF692.Mbar_A1651,149
110,gene_111,iAF692.Mbar_A1820,477
113,gene_114,iAF692.Mbar_A2125,119
114,gene_115,iAF692.Mbar_A2179,160
115,gene_116,iAF692.Mbar_A2261,301
116,gene_117,iAF692.Mbar_A2262,220
118,gene_119,iAF692.Mbar_A2387,274
122,gene_123,iAF692.Mbar_A2560,170
127,gene_128,iAF692.Mbar_A3183,110
128,gene_129,iAF692.Mbar_A3251,436
129,gene_130,iAF692.Mbar_A3252,287
130,gene_131,iAF692.Mbar_A3256,67
132,gene_133,iAF692.Mbar_A3353,147
133,gene_134,iAF692.Mbar_A3423,357
134,gene_135,iAF692.Mbar_A3429,340
135,gene_136,iAF692.Mbar_A3503,498
137,gene_138,iAF692.Mbar_A3721,152
138,gene_139,iAF987.Gmet_0043,103
139,gene_140,iAF987.Gmet_0059,193
141,gene_142,iAF987.Gmet_0067,244
142,gene_143,iAF987.Gmet_0068,90
143,gene_144,iAF987.Gmet_0069,78
144,gene_145,iAF987.Gmet_0072,301
145,gene_146,iAF987.Gmet_0116,263
146,gene_147,iAF987.Gmet_0117,279
147,gene_148,iAF987.Gmet_0119,427
148,gene_149,iAF987.Gmet_0120,169
149,gene_150,iAF987.Gmet_0209,522
150,gene_151,iAF987.Gmet_0211,264
151,gene_152,iAF987.Gmet_0212,170
154,gene_155,iAF987.Gmet_0302,186
155,gene_156,iAF987.Gmet_0336,150
156,gene_157,iAF987.Gmet_0337,251
159,gene_160,iAF987.Gmet_0386,201
160,gene_161,iAF987.Gmet_0406,296
162,gene_163,iAF987.Gmet_0492,84
163,gene_164,iAF987.Gmet_0547,193
165,gene_166,iAF987.Gmet_0602,392
166,gene_167,iAF987.Gmet_0662,47
167,gene_168,iAF987.Gmet_0684,355
168,gene_169,iAF987.Gmet_0769,42
169,gene_170,iAF987.Gmet_0819,471
171,gene_172,iAF987.Gmet_0870,223
172,gene_173,iAF987.Gmet_0885,174
173,gene_174,iAF987.Gmet_0886,303
174,gene_175,iAF987.Gmet_0902,160
175,gene_176,iAF987.Gmet_0928,174
176,gene_177,iAF987.Gmet_0978,223
177,gene_178,iAF987.Gmet_0991,129
179,gene_180,iAF987.Gmet_1038,175
180,gene_181,iAF987.Gmet_1040,166
183,gene_184,iAF987.Gmet_1046,181
186,gene_187,iAF987.Gmet_1186,454
187,gene_188,iAF987.Gmet_1252,279
188,gene_189,iAF987.Gmet_1256,353
189,gene_190,iAF987.Gmet_1260,553
190,gene_191,iAF987.Gmet_1262,414
191,gene_192,iAF987.Gmet_1293,218
194,gene_195,iAF987.Gmet_1350,96
196,gene_197,iAF987.Gmet_1353,377
197,gene_198,iAF987.Gmet_1354,560
199,gene_200,iAF987.Gmet_1416,555
200,gene_201,iAF987.Gmet_1419,174
201,gene_202,iAF987.Gmet_1428,365
202,gene_203,iAF987.Gmet_1469,281
204,gene_205,iAF987.Gmet_1558,368
205,gene_206,iAF987.Gmet_1572,194
207,gene_208,iAF987.Gmet_1593,156
211,gene_212,iAF987.Gmet_1603,375
213,gene_214,iAF987.Gmet_1605,508
214,gene_215,iAF987.Gmet_1622,209
217,gene_218,iAF987.Gmet_1629,296
220,gene_221,iAF987.Gmet_1706,86
221,gene_222,iAF987.Gmet_1716,175
222,gene_223,iAF987.Gmet_1717,233
223,gene_224,iAF987.Gmet_1750,140
225,gene_226,iAF987.Gmet_1762,235
228,gene_229,iAF987.Gmet_1818,498
229,gene_230,iAF987.Gmet_1819,111
230,gene_231,iAF987.Gmet_1825,476
231,gene_232,iAF987.Gmet_1826,165
232,gene_233,iAF987.Gmet_1827,585
234,gene_235,iAF987.Gmet_1844,360
236,gene_237,iAF987.Gmet_1888,175
238,gene_239,iAF987.Gmet_1903,131
239,gene_240,iAF987.Gmet_1913,361
240,gene_241,iAF987.Gmet_1914,77
241,gene_242,iAF987.Gmet_1919,74
242,gene_243,iAF987.Gmet_1934,587
244,gene_245,iAF987.Gmet_1991,42
245,gene_246,iAF987.Gmet_2054,285
247,gene_248,iAF987.Gmet_2066,322
248,gene_249,iAF987.Gmet_2071,199
249,gene_250,iAF987.Gmet_2072,243
250,gene_251,iAF987.Gmet_2080,629
251,gene_252,iAF987.Gmet_2094,176
252,gene_253,iAF987.Gmet_2095,259
257,gene_258,iAF987.Gmet_2257,347
258,gene_259,iAF987.Gmet_2349,315
260,gene_261,iAF987.Gmet_2372,617
262,gene_263,iAF987.Gmet_2444,57
263,gene_264,iAF987.Gmet_2465,100
264,gene_265,iAF987.Gmet_2477,231
265,gene_266,iAF987.Gmet_2482,499
266,gene_267,iAF987.Gmet_2493,471
268,gene_269,iAF987.Gmet_2495,304
269,gene_270,iAF987.Gmet_2496,207
270,gene_271,iAF987.Gmet_2497,389
272,gene_273,iAF987.Gmet_2731,81
275,gene_276,iAF987.Gmet_2822,597
277,gene_278,iAF987.Gmet_2933,58
278,gene_279,iAF987.Gmet_2940,1035
