,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
1,gene_1,STM_v1_0.STM0055,451
5,gene_5,STM_v1_0.STM0207,59
6,gene_6,STM_v1_0.STM0242,392
7,gene_7,STM_v1_0.STM0247,261
8,gene_8,STM_v1_0.STM0402,124
9,gene_9,STM_v1_0.STM0537,351
10,gene_10,STM_v1_0.STM0590,248
11,gene_11,STM_v1_0.STM0591,239
13,gene_13,STM_v1_0.STM0659,305
14,gene_14,STM_v1_0.STM0663,100
16,gene_16,STM_v1_0.STM0760,368
17,gene_17,STM_v1_0.STM0793,436
18,gene_18,STM_v1_0.STM0828,245
19,gene_19,STM_v1_0.STM0848,421
20,gene_20,STM_v1_0.STM0849,146
21,gene_21,STM_v1_0.STM0850,184
22,gene_22,STM_v1_0.STM0851,172
23,gene_23,STM_v1_0.STM0935,525
24,gene_24,STM_v1_0.STM0970,196
25,gene_25,STM_v1_0.STM0973,771
26,gene_26,STM_v1_0.STM0974,229
27,gene_27,STM_v1_0.STM1101,145
30,gene_30,STM_v1_0.STM1125,442
31,gene_31,STM_v1_0.STM1209,102
32,gene_32,STM_v1_0.STM1221,111
33,gene_33,STM_v1_0.STM1226,202
34,gene_34,STM_v1_0.STM1235,42
37,gene_37,STM_v1_0.STM1337,258
39,gene_39,STM_v1_0.STM1511,141
40,gene_40,STM_v1_0.STM1522,117
41,gene_41,STM_v1_0.STM1567,265
42,gene_42,STM_v1_0.STM1723,355
43,gene_43,STM_v1_0.STM1724,224
44,gene_44,STM_v1_0.STM1725,332
45,gene_45,STM_v1_0.STM1726,519
46,gene_46,STM_v1_0.STM1727,234
47,gene_47,STM_v1_0.STM1739,204
48,gene_48,STM_v1_0.STM1742,200
49,gene_49,STM_v1_0.STM1743,237
50,gene_50,STM_v1_0.STM1788,96
51,gene_51,STM_v1_0.STM1824,177
52,gene_52,STM_v1_0.STM1901,493
53,gene_53,STM_v1_0.STM2009,302
58,gene_58,STM_v1_0.STM2082,126
59,gene_59,STM_v1_0.STM2146,187
60,gene_60,STM_v1_0.STM2155,271
63,gene_63,STM_v1_0.STM2427,436
64,gene_64,STM_v1_0.STM2522,323
65,gene_65,STM_v1_0.STM2649,91
66,gene_66,STM_v1_0.STM2662,156
68,gene_68,STM_v1_0.STM2774,686
