,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
1,gene_1,STM_v1_0.STM0067,1129
2,gene_2,STM_v1_0.STM0106,110
3,gene_3,STM_v1_0.STM0129,332
4,gene_4,STM_v1_0.STM0130,177
5,gene_5,STM_v1_0.STM0140,70
6,gene_6,STM_v1_0.STM0161,210
8,gene_8,STM_v1_0.STM0242,499
9,gene_9,STM_v1_0.STM0247,226
10,gene_10,STM_v1_0.STM0321,246
11,gene_11,STM_v1_0.STM0322,348
14,gene_14,STM_v1_0.STM0525,224
16,gene_16,STM_v1_0.STM0528,402
17,gene_17,STM_v1_0.STM0537,380
18,gene_18,STM_v1_0.STM0608,224
19,gene_19,STM_v1_0.STM0659,281
20,gene_20,STM_v1_0.STM0664,123
21,gene_21,STM_v1_0.STM0772,303
22,gene_22,STM_v1_0.STM0774,102
23,gene_23,STM_v1_0.STM0828,248
24,gene_24,STM_v1_0.STM0848,117
25,gene_25,STM_v1_0.STM0851,211
26,gene_26,STM_v1_0.STM0878,83
27,gene_27,STM_v1_0.STM0970,203
28,gene_28,STM_v1_0.STM0973,837
29,gene_29,STM_v1_0.STM0984,284
30,gene_30,STM_v1_0.STM1221,89
31,gene_31,STM_v1_0.STM1226,103
32,gene_32,STM_v1_0.STM1255,323
34,gene_34,STM_v1_0.STM1257,171
36,gene_36,STM_v1_0.STM1259,140
37,gene_37,STM_v1_0.STM1299,511
38,gene_38,STM_v1_0.STM1312,82
39,gene_39,STM_v1_0.STM1522,264
41,gene_41,STM_v1_0.STM1712,731
42,gene_42,STM_v1_0.STM1742,332
43,gene_43,STM_v1_0.STM1743,338
44,gene_44,STM_v1_0.STM1933,237
45,gene_45,STM_v1_0.STM1954,94
47,gene_47,STM_v1_0.STM2155,104
48,gene_48,STM_v1_0.STM2188,199
49,gene_49,STM_v1_0.STM2189,522
50,gene_50,STM_v1_0.STM2190,87
51,gene_51,STM_v1_0.STM2204,183
52,gene_52,STM_v1_0.STM2206,56
54,gene_54,STM_v1_0.STM2415,335
55,gene_55,STM_v1_0.STM2427,520
56,gene_56,STM_v1_0.STM2431,47
57,gene_57,STM_v1_0.STM2441,95
58,gene_58,STM_v1_0.STM2555,458
60,gene_60,STM_v1_0.STM2774,172
61,gene_61,STM_v1_0.STM2809,89
62,gene_62,STM_v1_0.STM2827,665
64,gene_64,STM_v1_0.STM3002,191
65,gene_65,STM_v1_0.STM3039,84
66,gene_66,STM_v1_0.STM3040,439
67,gene_67,STM_v1_0.STM3051,550
68,gene_68,STM_v1_0.STM3103,134
70,gene_70,STM_v1_0.STM3253,215
71,gene_71,STM_v1_0.STM3254,243
72,gene_72,STM_v1_0.STM3255,394
75,gene_75,STM_v1_0.STM3483,194
76,gene_76,STM_v1_0.STM3506,49
78,gene_78,STM_v1_0.STM3560,237
79,gene_79,STM_v1_0.STM3562,145
80,gene_80,STM_v1_0.STM3627,332
81,gene_81,STM_v1_0.STM3629,240
82,gene_82,STM_v1_0.STM3655,370
83,gene_83,STM_v1_0.STM3656,389
85,gene_85,STM_v1_0.STM3725,130
86,gene_86,STM_v1_0.STM3733,179
87,gene_87,STM_v1_0.STM3828,397
88,gene_88,STM_v1_0.STM3865,558
90,gene_90,STM_v1_0.STM3915,107
91,gene_91,STM_v1_0.STM3972,156
92,gene_92,STM_v1_0.STM3978,171
93,gene_93,STM_v1_0.STM4086,542
94,gene_94,STM_v1_0.STM4175,376
95,gene_95,STM_v1_0.STM4176,490
97,gene_97,STM_v1_0.STM4349,116
98,gene_98,STM_v1_0.STM4385,109
99,gene_99,STM_v1_0.STM4451,112
100,gene_100,STM_v1_0.STM4452,404
101,gene_101,STM_v1_0.STM4585,71
102,gene_103,iAF692.Mbar_A0086,206
103,gene_104,iAF692.Mbar_A0147,64
105,gene_106,iAF692.Mbar_A0149,47
106,gene_107,iAF692.Mbar_A0150,188
108,gene_109,iAF692.Mbar_A0171,44
109,gene_110,iAF692.Mbar_A0227,467
110,gene_111,iAF692.Mbar_A0408,93
112,gene_113,iAF692.Mbar_A0541,418
113,gene_114,iAF692.Mbar_A0589,45
114,gene_115,iAF692.Mbar_A0664,200
115,gene_116,iAF692.Mbar_A0714,724
117,gene_118,iAF692.Mbar_A0883,389
118,gene_119,iAF692.Mbar_A0934,108
119,gene_120,iAF692.Mbar_A0995,123
120,gene_121,iAF692.Mbar_A1121,169
121,gene_122,iAF692.Mbar_A1138,68
122,gene_123,iAF692.Mbar_A1305,102
123,gene_124,iAF692.Mbar_A1396,839
124,gene_125,iAF692.Mbar_A1417,137
125,gene_126,iAF692.Mbar_A1781,291
126,gene_127,iAF692.Mbar_A1820,320
128,gene_129,iAF692.Mbar_A2022,533
129,gene_130,iAF692.Mbar_A2173,38
131,gene_132,iAF692.Mbar_A2344,452
133,gene_134,iAF692.Mbar_A2422,356
134,gene_135,iAF692.Mbar_A3182,87
135,gene_136,iAF692.Mbar_A3353,321
136,gene_137,iAF692.Mbar_A3385,139
138,gene_139,iAF987.Gmet_0008,214
140,gene_141,iAF987.Gmet_0043,87
141,gene_142,iAF987.Gmet_0057,374
142,gene_143,iAF987.Gmet_0059,185
143,gene_144,iAF987.Gmet_0060,128
144,gene_145,iAF987.Gmet_0067,216
145,gene_146,iAF987.Gmet_0069,74
146,gene_147,iAF987.Gmet_0073,378
147,gene_148,iAF987.Gmet_0075,372
148,gene_149,iAF987.Gmet_0103,365
149,gene_150,iAF987.Gmet_0104,546
150,gene_151,iAF987.Gmet_0116,303
151,gene_152,iAF987.Gmet_0117,384
152,gene_153,iAF987.Gmet_0118,61
153,gene_154,iAF987.Gmet_0119,429
154,gene_155,iAF987.Gmet_0120,206
156,gene_157,iAF987.Gmet_0201,628
157,gene_158,iAF987.Gmet_0209,422
158,gene_159,iAF987.Gmet_0304,393
159,gene_160,iAF987.Gmet_0346,316
160,gene_161,iAF987.Gmet_0351,796
161,gene_162,iAF987.Gmet_0354,268
162,gene_163,iAF987.Gmet_0382,388
