,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0054,316
1,gene_1,STM_v1_0.STM0165,273
2,gene_2,STM_v1_0.STM0247,140
3,gene_3,STM_v1_0.STM0380,140
6,gene_6,STM_v1_0.STM0619,90
7,gene_7,STM_v1_0.STM0659,268
8,gene_8,STM_v1_0.STM0762,265
9,gene_9,STM_v1_0.STM0842,57
10,gene_10,STM_v1_0.STM0956,117
11,gene_11,STM_v1_0.STM0984,280
12,gene_12,STM_v1_0.STM1203,38
14,gene_14,STM_v1_0.STM1731,120
15,gene_15,STM_v1_0.STM1742,314
16,gene_16,STM_v1_0.STM1743,310
18,gene_18,STM_v1_0.STM2047,170
19,gene_19,STM_v1_0.STM2057,397
20,gene_20,STM_v1_0.STM2122,179
22,gene_22,STM_v1_0.STM2662,76
23,gene_23,STM_v1_0.STM2774,141
25,gene_25,STM_v1_0.STM3001,323
26,gene_26,STM_v1_0.STM3002,55
27,gene_27,STM_v1_0.STM3103,112
29,gene_29,STM_v1_0.STM3351,318
30,gene_30,STM_v1_0.STM3409,204
32,gene_32,STM_v1_0.STM3534,634
33,gene_33,STM_v1_0.STM3538,534
34,gene_34,STM_v1_0.STM3560,201
35,gene_35,STM_v1_0.STM3626,314
37,gene_37,STM_v1_0.STM3882,90
39,gene_39,STM_v1_0.STM3915,80
40,gene_40,STM_v1_0.STM3947,145
41,gene_41,STM_v1_0.STM4062,352
44,gene_44,STM_v1_0.STM4570,47
47,gene_48,iAF692.Mbar_A0227,237
50,gene_51,iAF692.Mbar_A0694,134
51,gene_52,iAF692.Mbar_A1138,75
52,gene_53,iAF692.Mbar_A1223,528
53,gene_54,iAF692.Mbar_A1481,130
54,gene_55,iAF692.Mbar_A1503,136
55,gene_56,iAF692.Mbar_A1586,494
56,gene_57,iAF692.Mbar_A1602,43
58,gene_59,iAF692.Mbar_A1781,327
59,gene_60,iAF692.Mbar_A1865,249
60,gene_61,iAF692.Mbar_A1889,44
61,gene_62,iAF692.Mbar_A2316,483
65,gene_66,iAF692.Mbar_A3423,326
66,gene_67,iAF692.Mbar_A3429,320
67,gene_68,iAF692.Mbar_A3627,78
69,gene_70,iAF692.Mbar_A3635,54
70,gene_71,iAF692.Mbar_A3712,133
73,gene_74,iAF987.Gmet_0043,72
74,gene_75,iAF987.Gmet_0057,336
76,gene_77,iAF987.Gmet_0067,193
78,gene_79,iAF987.Gmet_0222,124
79,gene_80,iAF987.Gmet_0268,118
80,gene_81,iAF987.Gmet_0346,244
81,gene_82,iAF987.Gmet_0354,243
82,gene_83,iAF987.Gmet_0363,87
83,gene_84,iAF987.Gmet_0406,312
84,gene_85,iAF987.Gmet_0410,191
85,gene_86,iAF987.Gmet_0485,42
86,gene_87,iAF987.Gmet_0491,87
89,gene_90,iAF987.Gmet_0549,134
91,gene_92,iAF987.Gmet_0662,41
92,gene_93,iAF987.Gmet_0684,230
93,gene_94,iAF987.Gmet_0782,186
95,gene_96,iAF987.Gmet_0940,665
96,gene_97,iAF987.Gmet_0981,127
99,gene_100,iAF987.Gmet_0997,154
100,gene_101,iAF987.Gmet_1168,110
101,gene_102,iAF987.Gmet_1186,451
102,gene_103,iAF987.Gmet_1252,231
103,gene_104,iAF987.Gmet_1254,218
106,gene_107,iAF987.Gmet_1308,303
109,gene_110,iAF987.Gmet_1411,606
110,gene_111,iAF987.Gmet_1419,112
111,gene_112,iAF987.Gmet_1425,53
112,gene_113,iAF987.Gmet_1574,52
113,gene_114,iAF987.Gmet_1605,497
116,gene_117,iAF987.Gmet_1790,94
117,gene_118,iAF987.Gmet_1819,217
118,gene_119,iAF987.Gmet_1875,109
119,gene_120,iAF987.Gmet_1888,105
120,gene_121,iAF987.Gmet_1899,163
121,gene_122,iAF987.Gmet_1919,165
123,gene_124,iAF987.Gmet_2066,231
125,gene_126,iAF987.Gmet_2257,220
126,gene_127,iAF987.Gmet_2258,85
127,gene_128,iAF987.Gmet_2293,552
129,gene_130,iAF987.Gmet_2349,278
130,gene_131,iAF987.Gmet_2372,560
131,gene_132,iAF987.Gmet_2391,402
133,gene_134,iAF987.Gmet_2482,424
135,gene_136,iAF987.Gmet_2731,79
136,gene_137,iAF987.Gmet_2767,647
137,gene_138,iAF987.Gmet_2992,152
138,gene_139,iAF987.Gmet_3085,176
139,gene_140,iAF987.Gmet_3131,232
146,gene_147,iAF987.Gmet_3529,101
148,gene_149,iAM_Pb448.PBANKA_050460,42
149,gene_150,iAM_Pb448.PBANKA_052160,40
150,gene_151,iAM_Pb448.PBANKA_112620,89
152,gene_153,iAM_Pb448.PBANKA_146280,103
153,gene_154,iAM_Pc455.PCYB_061470,50
154,gene_155,iAM_Pc455.PCYB_092620,267
155,gene_156,iAM_Pc455.PCYB_123500,54
156,gene_157,iAM_Pc455.PCYB_141260,48
157,gene_158,iAM_Pc455.PCYB_147430,122
158,gene_159,iAM_Pf480.PF3D7_0627500,80
159,gene_160,iAM_Pf480.PF3D7_0922900,87
160,gene_161,iAM_Pf480.PF3D7_1038900,67
161,gene_162,iAM_Pf480.PF3D7_1249900,101
162,gene_163,iAM_Pf480.PF3D7_1327600,53
164,gene_165,iAM_Pv461.PVX_085660,100
165,gene_166,iAM_Pv461.PVX_101390,95
166,gene_167,iAM_Pv461.PVX_114480,87
168,gene_169,iAT_PLT_636.4905,129
170,gene_171,iAT_PLT_636.5834,627
