,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,73
1,gene_1,STM_v1_0.STM0054,300
4,gene_4,STM_v1_0.STM0112,343
5,gene_5,STM_v1_0.STM0130,222
6,gene_6,STM_v1_0.STM0134,209
8,gene_8,STM_v1_0.STM0153,49
10,gene_10,STM_v1_0.STM0192,74
11,gene_11,STM_v1_0.STM0202,451
12,gene_12,STM_v1_0.STM0203,198
13,gene_13,STM_v1_0.STM0245,205
14,gene_14,STM_v1_0.STM0247,333
17,gene_17,STM_v1_0.STM0321,273
20,gene_20,STM_v1_0.STM0527,223
22,gene_22,STM_v1_0.STM0590,209
23,gene_23,STM_v1_0.STM0618,106
24,gene_24,STM_v1_0.STM0627,249
25,gene_25,STM_v1_0.STM0644,195
26,gene_26,STM_v1_0.STM0659,291
27,gene_27,STM_v1_0.STM0694,40
28,gene_28,STM_v1_0.STM0828,262
29,gene_29,STM_v1_0.STM0829,188
30,gene_30,STM_v1_0.STM0830,182
31,gene_31,STM_v1_0.STM0832,42
34,gene_34,STM_v1_0.STM0878,243
35,gene_35,STM_v1_0.STM0970,40
36,gene_36,STM_v1_0.STM1002,376
37,gene_37,STM_v1_0.STM1101,160
38,gene_38,STM_v1_0.STM1125,435
39,gene_39,STM_v1_0.STM1195,101
41,gene_41,STM_v1_0.STM1223,202
42,gene_42,STM_v1_0.STM1226,299
43,gene_43,STM_v1_0.STM1449,302
44,gene_44,STM_v1_0.STM1517,49
45,gene_45,STM_v1_0.STM1522,110
46,gene_46,STM_v1_0.STM1686,60
49,gene_49,STM_v1_0.STM1743,202
51,gene_51,STM_v1_0.STM1954,121
52,gene_52,STM_v1_0.STM2017,122
53,gene_53,STM_v1_0.STM2019,458
55,gene_55,STM_v1_0.STM2029,249
56,gene_56,STM_v1_0.STM2034,270
57,gene_57,STM_v1_0.STM2047,154
58,gene_58,STM_v1_0.STM2050,125
59,gene_59,STM_v1_0.STM2064,47
60,gene_60,STM_v1_0.STM2082,224
62,gene_62,STM_v1_0.STM2104,526
63,gene_63,STM_v1_0.STM2188,59
64,gene_64,STM_v1_0.STM2189,288
65,gene_65,STM_v1_0.STM2199,204
66,gene_66,STM_v1_0.STM2276,48
68,gene_68,STM_v1_0.STM2325,44
69,gene_69,STM_v1_0.STM2332,41
70,gene_70,STM_v1_0.STM2351,249
71,gene_71,STM_v1_0.STM2427,593
72,gene_72,STM_v1_0.STM2441,161
73,gene_73,STM_v1_0.STM2483,53
74,gene_74,STM_v1_0.STM2497,503
75,gene_75,STM_v1_0.STM2510,47
79,gene_79,STM_v1_0.STM3002,101
80,gene_80,STM_v1_0.STM3066,72
81,gene_81,STM_v1_0.STM3103,135
82,gene_82,STM_v1_0.STM3106,277
83,gene_83,STM_v1_0.STM3159,46
84,gene_84,STM_v1_0.STM3186,85
85,gene_85,STM_v1_0.STM3200,362
86,gene_86,STM_v1_0.STM3205,201
87,gene_87,STM_v1_0.STM3316,139
88,gene_88,STM_v1_0.STM3334,439
89,gene_89,STM_v1_0.STM3351,296
90,gene_90,STM_v1_0.STM3356,272
91,gene_91,STM_v1_0.STM3382,295
92,gene_92,STM_v1_0.STM3391,703
95,gene_95,STM_v1_0.STM3493,141
96,gene_96,STM_v1_0.STM3554,261
97,gene_97,STM_v1_0.STM3561,242
98,gene_98,STM_v1_0.STM3598,283
99,gene_99,STM_v1_0.STM3627,195
101,gene_101,STM_v1_0.STM3635,69
104,gene_104,STM_v1_0.STM3710,315
105,gene_105,STM_v1_0.STM3717,124
107,gene_107,STM_v1_0.STM3730,335
108,gene_108,STM_v1_0.STM3746,266
109,gene_109,STM_v1_0.STM3865,628
110,gene_110,STM_v1_0.STM3882,316
111,gene_111,STM_v1_0.STM3915,91
113,gene_113,STM_v1_0.STM3938,299
114,gene_114,STM_v1_0.STM3968,252
117,gene_117,STM_v1_0.STM4085,293
119,gene_119,STM_v1_0.STM4105,163
121,gene_121,STM_v1_0.STM4175,422
122,gene_122,STM_v1_0.STM4230,279
123,gene_123,STM_v1_0.STM4283,255
124,gene_124,STM_v1_0.STM4294,484
125,gene_125,STM_v1_0.STM4296,754
126,gene_126,STM_v1_0.STM4451,126
127,gene_127,STM_v1_0.STM4452,475
128,gene_128,STM_v1_0.STM4569,442
129,gene_129,STM_v1_0.STM4582,83
130,gene_131,iAF692.Mbar_A0086,243
131,gene_132,iAF692.Mbar_A0141,134
133,gene_134,iAF692.Mbar_A0171,50
134,gene_135,iAF692.Mbar_A0218,493
136,gene_137,iAF692.Mbar_A0227,571
138,gene_139,iAF692.Mbar_A0291,138
142,gene_143,iAF692.Mbar_A0450,36
143,gene_144,iAF692.Mbar_A0469,241
144,gene_145,iAF692.Mbar_A0470,214
145,gene_146,iAF692.Mbar_A0471,192
146,gene_147,iAF692.Mbar_A0587,135
148,gene_149,iAF692.Mbar_A0669,163
149,gene_150,iAF692.Mbar_A0762,141
150,gene_151,iAF692.Mbar_A0784,414
151,gene_152,iAF692.Mbar_A0853,193
152,gene_153,iAF692.Mbar_A1067,143
153,gene_154,iAF692.Mbar_A1181,276
154,gene_155,iAF692.Mbar_A1195,528
155,gene_156,iAF692.Mbar_A1223,560
156,gene_157,iAF692.Mbar_A1238,80
158,gene_159,iAF692.Mbar_A1305,113
159,gene_160,iAF692.Mbar_A1338,148
160,gene_161,iAF692.Mbar_A1361,105
161,gene_162,iAF692.Mbar_A1365,90
162,gene_163,iAF692.Mbar_A1431,402
163,gene_164,iAF692.Mbar_A1452,445
165,gene_166,iAF692.Mbar_A1586,487
166,gene_167,iAF692.Mbar_A1588,265
167,gene_168,iAF692.Mbar_A1597,92
168,gene_169,iAF692.Mbar_A1651,147
169,gene_170,iAF692.Mbar_A1731,66
170,gene_171,iAF692.Mbar_A1776,451
171,gene_172,iAF692.Mbar_A1781,342
172,gene_173,iAF692.Mbar_A1820,472
173,gene_174,iAF692.Mbar_A1836,281
174,gene_175,iAF692.Mbar_A2079,48
175,gene_176,iAF692.Mbar_A2125,242
176,gene_177,iAF692.Mbar_A2215,208
177,gene_178,iAF692.Mbar_A2222,535
178,gene_179,iAF692.Mbar_A2261,193
179,gene_180,iAF692.Mbar_A2281,289
180,gene_181,iAF692.Mbar_A2289,36
181,gene_182,iAF692.Mbar_A2317,207
182,gene_183,iAF692.Mbar_A2376,368
183,gene_184,iAF692.Mbar_A2377,200
185,gene_186,iAF692.Mbar_A2490,141
186,gene_187,iAF692.Mbar_A2491,161
188,gene_189,iAF692.Mbar_A3023,57
190,gene_191,iAF692.Mbar_A3182,82
191,gene_192,iAF692.Mbar_A3251,432
192,gene_193,iAF692.Mbar_A3252,332
193,gene_194,iAF692.Mbar_A3319,171
194,gene_195,iAF692.Mbar_A3353,333
195,gene_196,iAF692.Mbar_A3385,164
196,gene_197,iAF692.Mbar_A3407,35
199,gene_200,iAF692.Mbar_A3463,378
200,gene_201,iAF692.Mbar_A3512,317
201,gene_202,iAF692.Mbar_A3594,194
202,gene_203,iAF987.Gmet_0018,115
203,gene_204,iAF987.Gmet_0043,110
204,gene_205,iAF987.Gmet_0057,477
205,gene_206,iAF987.Gmet_0059,199
207,gene_208,iAF987.Gmet_0067,257
208,gene_209,iAF987.Gmet_0068,81
209,gene_210,iAF987.Gmet_0069,78
210,gene_211,iAF987.Gmet_0072,301
211,gene_212,iAF987.Gmet_0073,545
212,gene_213,iAF987.Gmet_0075,552
213,gene_214,iAF987.Gmet_0076,88
214,gene_215,iAF987.Gmet_0091,89
215,gene_216,iAF987.Gmet_0103,384
216,gene_217,iAF987.Gmet_0189,386
217,gene_218,iAF987.Gmet_0203,280
218,gene_219,iAF987.Gmet_0204,378
219,gene_220,iAF987.Gmet_0205,328
220,gene_221,iAF987.Gmet_0206,446
221,gene_222,iAF987.Gmet_0209,536
222,gene_223,iAF987.Gmet_0211,253
223,gene_224,iAF987.Gmet_0213,465
224,gene_225,iAF987.Gmet_0351,1033
225,gene_226,iAF987.Gmet_0354,380
227,gene_228,iAF987.Gmet_0378,263
229,gene_230,iAF987.Gmet_0386,233
230,gene_231,iAF987.Gmet_0388,251
231,gene_232,iAF987.Gmet_0389,336
232,gene_233,iAF987.Gmet_0406,375
233,gene_234,iAF987.Gmet_0407,374
234,gene_235,iAF987.Gmet_0413,408
235,gene_236,iAF987.Gmet_0415,227
236,gene_237,iAF987.Gmet_0467,256
237,gene_238,iAF987.Gmet_0475,179
238,gene_239,iAF987.Gmet_0481,209
239,gene_240,iAF987.Gmet_0482,120
240,gene_241,iAF987.Gmet_0484,160
241,gene_242,iAF987.Gmet_0485,243
242,gene_243,iAF987.Gmet_0486,261
243,gene_244,iAF987.Gmet_0492,179
244,gene_245,iAF987.Gmet_0493,157
245,gene_246,iAF987.Gmet_0495,126
246,gene_247,iAF987.Gmet_0497,231
247,gene_248,iAF987.Gmet_0547,165
248,gene_249,iAF987.Gmet_0604,358
249,gene_250,iAF987.Gmet_0608,340
250,gene_251,iAF987.Gmet_0662,45
251,gene_252,iAF987.Gmet_0669,88
255,gene_256,iAF987.Gmet_0774,181
256,gene_257,iAF987.Gmet_0816,56
257,gene_258,iAF987.Gmet_0842,329
258,gene_259,iAF987.Gmet_0843,103
260,gene_261,iAF987.Gmet_0880,223
261,gene_262,iAF987.Gmet_0885,184
263,gene_264,iAF987.Gmet_0887,210
265,gene_266,iAF987.Gmet_0903,362
266,gene_267,iAF987.Gmet_0920,168
267,gene_268,iAF987.Gmet_0922,368
268,gene_269,iAF987.Gmet_0923,150
269,gene_270,iAF987.Gmet_0928,360
270,gene_271,iAF987.Gmet_0941,166
271,gene_272,iAF987.Gmet_0946,126
272,gene_273,iAF987.Gmet_0952,315
273,gene_274,iAF987.Gmet_0956,986
274,gene_275,iAF987.Gmet_0957,203
275,gene_276,iAF987.Gmet_0981,149
277,gene_278,iAF987.Gmet_1092,130
278,gene_279,iAF987.Gmet_1105,153
279,gene_280,iAF987.Gmet_1148,290
280,gene_281,iAF987.Gmet_1162,207
281,gene_282,iAF987.Gmet_1168,152
282,gene_283,iAF987.Gmet_1170,86
283,gene_284,iAF987.Gmet_1179,88
284,gene_285,iAF987.Gmet_1238,122
285,gene_286,iAF987.Gmet_1241,36
286,gene_287,iAF987.Gmet_1248,128
287,gene_288,iAF987.Gmet_1255,123
289,gene_290,iAF987.Gmet_1263,152
290,gene_291,iAF987.Gmet_1264,124
291,gene_292,iAF987.Gmet_1275,256
292,gene_293,iAF987.Gmet_1277,339
293,gene_294,iAF987.Gmet_1278,347
294,gene_295,iAF987.Gmet_1279,147
295,gene_296,iAF987.Gmet_1282,291
296,gene_297,iAF987.Gmet_1293,181
297,gene_298,iAF987.Gmet_1350,104
298,gene_299,iAF987.Gmet_1353,456
299,gene_300,iAF987.Gmet_1354,615
300,gene_301,iAF987.Gmet_1355,190
301,gene_302,iAF987.Gmet_1357,689
302,gene_303,iAF987.Gmet_1362,380
303,gene_304,iAF987.Gmet_1363,312
304,gene_305,iAF987.Gmet_1415,421
305,gene_306,iAF987.Gmet_1416,578
306,gene_307,iAF987.Gmet_1425,107
307,gene_308,iAF987.Gmet_1428,92
308,gene_309,iAF987.Gmet_1486,326
309,gene_310,iAF987.Gmet_1489,419
310,gene_311,iAF987.Gmet_1531,63
312,gene_313,iAF987.Gmet_1573,146
313,gene_314,iAF987.Gmet_1574,180
314,gene_315,iAF987.Gmet_1580,480
315,gene_316,iAF987.Gmet_1581,122
316,gene_317,iAF987.Gmet_1582,300
317,gene_318,iAF987.Gmet_1598,269
318,gene_319,iAF987.Gmet_1599,323
319,gene_320,iAF987.Gmet_1600,330
320,gene_321,iAF987.Gmet_1601,262
321,gene_322,iAF987.Gmet_1603,473
323,gene_324,iAF987.Gmet_1605,545
324,gene_325,iAF987.Gmet_1622,202
325,gene_326,iAF987.Gmet_1624,310
326,gene_327,iAF987.Gmet_1625,191
327,gene_328,iAF987.Gmet_1626,493
328,gene_329,iAF987.Gmet_1627,206
329,gene_330,iAF987.Gmet_1629,332
330,gene_331,iAF987.Gmet_1640,362
331,gene_332,iAF987.Gmet_1642,275
332,gene_333,iAF987.Gmet_1643,251
334,gene_335,iAF987.Gmet_1671,356
335,gene_336,iAF987.Gmet_1694,108
336,gene_337,iAF987.Gmet_1706,82
337,gene_338,iAF987.Gmet_1736,421
338,gene_339,iAF987.Gmet_1750,172
339,gene_340,iAF987.Gmet_1755,34
340,gene_341,iAF987.Gmet_1762,204
