,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,67
1,gene_1,STM_v1_0.STM0051,248
2,gene_2,STM_v1_0.STM0106,107
3,gene_3,STM_v1_0.STM0203,164
4,gene_4,STM_v1_0.STM0245,201
5,gene_5,STM_v1_0.STM0247,171
6,gene_6,STM_v1_0.STM0380,269
7,gene_7,STM_v1_0.STM0386,172
8,gene_8,STM_v1_0.STM0472,100
9,gene_9,STM_v1_0.STM0525,306
10,gene_10,STM_v1_0.STM0659,261
11,gene_11,STM_v1_0.STM0661,148
13,gene_13,STM_v1_0.STM0694,51
15,gene_15,STM_v1_0.STM0772,227
16,gene_16,STM_v1_0.STM0828,181
17,gene_17,STM_v1_0.STM0840,135
18,gene_18,STM_v1_0.STM0842,179
19,gene_19,STM_v1_0.STM0843,735
20,gene_20,STM_v1_0.STM0848,231
21,gene_21,STM_v1_0.STM0863,125
22,gene_22,STM_v1_0.STM0956,94
23,gene_23,STM_v1_0.STM0973,872
24,gene_24,STM_v1_0.STM0984,250
25,gene_25,STM_v1_0.STM1195,122
26,gene_26,STM_v1_0.STM1221,81
28,gene_28,STM_v1_0.STM1288,200
29,gene_29,STM_v1_0.STM1310,345
30,gene_30,STM_v1_0.STM1313,43
31,gene_31,STM_v1_0.STM1359,266
32,gene_32,STM_v1_0.STM1469,448
34,gene_34,STM_v1_0.STM1742,246
35,gene_35,STM_v1_0.STM1830,144
36,gene_36,STM_v1_0.STM1954,115
37,gene_37,STM_v1_0.STM2057,304
38,gene_38,STM_v1_0.STM2076,179
39,gene_39,STM_v1_0.STM2080,489
40,gene_40,STM_v1_0.STM2081,639
41,gene_41,STM_v1_0.STM2082,151
44,gene_44,STM_v1_0.STM2095,413
45,gene_45,STM_v1_0.STM2163,220
46,gene_46,STM_v1_0.STM2188,47
47,gene_47,STM_v1_0.STM2200,531
48,gene_48,STM_v1_0.STM2276,40
49,gene_49,STM_v1_0.STM2298,137
50,gene_50,STM_v1_0.STM2441,122
51,gene_51,STM_v1_0.STM2502,107
52,gene_52,STM_v1_0.STM2959,322
53,gene_53,STM_v1_0.STM3002,97
54,gene_54,STM_v1_0.STM3051,601
55,gene_55,STM_v1_0.STM3103,163
56,gene_56,STM_v1_0.STM3106,241
57,gene_57,STM_v1_0.STM3114,512
58,gene_58,STM_v1_0.STM3241,857
63,gene_63,STM_v1_0.STM3561,248
64,gene_64,STM_v1_0.STM3626,227
65,gene_65,STM_v1_0.STM3717,82
66,gene_66,STM_v1_0.STM3725,143
67,gene_67,STM_v1_0.STM3882,302
69,gene_69,STM_v1_0.STM3915,72
70,gene_70,STM_v1_0.STM3972,184
71,gene_71,STM_v1_0.STM4046,450
72,gene_72,STM_v1_0.STM4108,137
73,gene_73,STM_v1_0.STM4139,281
75,gene_75,STM_v1_0.STM4230,240
76,gene_76,STM_v1_0.STM4425,42
77,gene_77,STM_v1_0.STM4433,48
78,gene_78,STM_v1_0.STM4453,347
79,gene_79,STM_v1_0.STM4585,67
80,gene_81,iAF692.Mbar_A0157,323
82,gene_83,iAF692.Mbar_A0171,41
83,gene_84,iAF692.Mbar_A0192,42
84,gene_85,iAF692.Mbar_A0309,102
85,gene_86,iAF692.Mbar_A0343,311
87,gene_88,iAF692.Mbar_A0760,238
88,gene_89,iAF692.Mbar_A0995,107
89,gene_90,iAF692.Mbar_A0996,130
