,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,325
1,gene_1,STM_v1_0.STM0047,59
2,gene_2,STM_v1_0.STM0055,177
3,gene_3,STM_v1_0.STM0158,987
4,gene_4,STM_v1_0.STM0163,122
5,gene_5,STM_v1_0.STM0168,143
6,gene_6,STM_v1_0.STM0228,164
7,gene_7,STM_v1_0.STM0242,442
8,gene_8,STM_v1_0.STM0248,124
9,gene_9,STM_v1_0.STM0316,181
10,gene_10,STM_v1_0.STM0534,139
11,gene_11,STM_v1_0.STM0537,306
12,gene_12,STM_v1_0.STM0588,164
14,gene_14,STM_v1_0.STM0627,192
15,gene_15,STM_v1_0.STM0640,300
16,gene_16,STM_v1_0.STM0659,280
17,gene_17,STM_v1_0.STM0663,97
18,gene_18,STM_v1_0.STM0694,123
19,gene_19,STM_v1_0.STM0730,411
20,gene_20,STM_v1_0.STM0739,336
21,gene_21,STM_v1_0.STM0740,395
23,gene_23,STM_v1_0.STM0758,98
24,gene_24,STM_v1_0.STM0847,251
25,gene_25,STM_v1_0.STM0848,102
26,gene_26,STM_v1_0.STM0849,158
27,gene_27,STM_v1_0.STM0878,149
28,gene_28,STM_v1_0.STM0963,341
29,gene_29,STM_v1_0.STM0965,109
30,gene_30,STM_v1_0.STM0984,162
31,gene_31,STM_v1_0.STM1101,121
32,gene_32,STM_v1_0.STM1160,222
33,gene_33,STM_v1_0.STM1221,143
34,gene_34,STM_v1_0.STM1290,311
35,gene_35,STM_v1_0.STM1337,297
36,gene_36,STM_v1_0.STM1338,246
37,gene_37,STM_v1_0.STM1349,43
38,gene_38,STM_v1_0.STM1497,108
40,gene_40,STM_v1_0.STM1511,228
41,gene_41,STM_v1_0.STM1568,56
42,gene_42,STM_v1_0.STM1569,90
43,gene_43,STM_v1_0.STM1570,77
44,gene_44,STM_v1_0.STM1578,42
45,gene_45,STM_v1_0.STM1743,107
46,gene_46,STM_v1_0.STM1756,285
47,gene_47,STM_v1_0.STM1792,398
48,gene_48,STM_v1_0.STM1901,549
49,gene_49,STM_v1_0.STM2064,104
50,gene_50,STM_v1_0.STM2071,370
51,gene_51,STM_v1_0.STM2072,445
52,gene_52,STM_v1_0.STM2074,408
53,gene_53,STM_v1_0.STM2075,190
54,gene_54,STM_v1_0.STM2076,224
55,gene_55,STM_v1_0.STM2077,326
56,gene_56,STM_v1_0.STM2078,226
57,gene_57,STM_v1_0.STM2080,356
58,gene_58,STM_v1_0.STM2094,90
59,gene_59,STM_v1_0.STM2257,127
60,gene_60,STM_v1_0.STM2258,199
61,gene_61,STM_v1_0.STM2259,841
63,gene_63,STM_v1_0.STM2282,370
64,gene_64,STM_v1_0.STM2332,40
65,gene_65,STM_v1_0.STM2427,394
66,gene_66,STM_v1_0.STM2472,404
68,gene_68,STM_v1_0.STM2529,111
69,gene_69,STM_v1_0.STM2578,175
71,gene_71,STM_v1_0.STM2817,244
72,gene_72,STM_v1_0.STM2827,714
73,gene_73,STM_v1_0.STM3002,135
74,gene_74,STM_v1_0.STM3040,448
75,gene_75,STM_v1_0.STM3068,443
76,gene_76,STM_v1_0.STM3090,249
77,gene_77,STM_v1_0.STM3106,298
78,gene_78,STM_v1_0.STM3158,41
79,gene_79,STM_v1_0.STM3159,57
80,gene_80,STM_v1_0.STM3205,153
81,gene_81,STM_v1_0.STM3225,379
82,gene_82,STM_v1_0.STM3315,258
83,gene_83,STM_v1_0.STM3316,91
84,gene_84,STM_v1_0.STM3352,182
85,gene_85,STM_v1_0.STM3390,144
86,gene_86,STM_v1_0.STM3391,760
87,gene_87,STM_v1_0.STM3407,167
88,gene_88,STM_v1_0.STM3487,58
89,gene_89,STM_v1_0.STM3493,286
90,gene_90,STM_v1_0.STM3500,610
91,gene_91,STM_v1_0.STM3506,42
92,gene_92,STM_v1_0.STM3598,284
93,gene_93,STM_v1_0.STM3614,315
94,gene_94,STM_v1_0.STM3627,110
95,gene_95,STM_v1_0.STM3635,116
96,gene_96,STM_v1_0.STM3656,355
97,gene_97,STM_v1_0.STM3717,74
98,gene_98,STM_v1_0.STM3719,54
99,gene_99,STM_v1_0.STM3938,254
100,gene_100,STM_v1_0.STM3957,130
101,gene_101,STM_v1_0.STM4061,143
102,gene_102,STM_v1_0.STM4175,309
103,gene_103,STM_v1_0.STM4176,398
104,gene_104,STM_v1_0.STM4236,70
105,gene_105,STM_v1_0.STM4277,166
106,gene_106,STM_v1_0.STM4301,608
107,gene_107,STM_v1_0.STM4477,225
108,gene_108,STM_v1_0.STM4582,56
109,gene_110,iAF692.Mbar_A0010,41
110,gene_111,iAF692.Mbar_A0034,138
111,gene_112,iAF692.Mbar_A0035,300
112,gene_113,iAF692.Mbar_A0036,82
113,gene_114,iAF692.Mbar_A0171,41
114,gene_115,iAF692.Mbar_A0231,164
115,gene_116,iAF692.Mbar_A0465,145
116,gene_117,iAF692.Mbar_A0466,314
117,gene_118,iAF692.Mbar_A0467,188
118,gene_119,iAF692.Mbar_A0669,216
119,gene_120,iAF692.Mbar_A0673,232
120,gene_121,iAF692.Mbar_A1144,89
122,gene_123,iAF692.Mbar_A1172,140
123,gene_124,iAF692.Mbar_A1181,238
124,gene_125,iAF692.Mbar_A1238,56
126,gene_127,iAF692.Mbar_A1561,214
127,gene_128,iAF692.Mbar_A1586,173
128,gene_129,iAF692.Mbar_A1587,446
129,gene_130,iAF692.Mbar_A1651,238
130,gene_131,iAF692.Mbar_A1667,444
131,gene_132,iAF692.Mbar_A1748,166
132,gene_133,iAF692.Mbar_A1781,337
133,gene_134,iAF692.Mbar_A1820,355
134,gene_135,iAF692.Mbar_A1872,147
135,gene_136,iAF692.Mbar_A1937,110
136,gene_137,iAF692.Mbar_A2020,118
137,gene_138,iAF692.Mbar_A2315,268
138,gene_139,iAF692.Mbar_A2397,137
139,gene_140,iAF692.Mbar_A2398,160
140,gene_141,iAF692.Mbar_A2583,43
141,gene_142,iAF692.Mbar_A2616,137
142,gene_143,iAF692.Mbar_A2617,51
143,gene_144,iAF692.Mbar_A2726,103
144,gene_145,iAF692.Mbar_A2755,201
145,gene_146,iAF692.Mbar_A3512,269
146,gene_147,iAF692.Mbar_A3623,161
147,gene_148,iAF692.Mbar_A3627,45
148,gene_149,iAF987.Gmet_0057,315
149,gene_150,iAF987.Gmet_0069,106
150,gene_151,iAF987.Gmet_0073,481
151,gene_152,iAF987.Gmet_0075,376
152,gene_153,iAF987.Gmet_0076,41
153,gene_154,iAF987.Gmet_0117,338
154,gene_155,iAF987.Gmet_0118,55
155,gene_156,iAF987.Gmet_0119,277
156,gene_157,iAF987.Gmet_0120,202
157,gene_158,iAF987.Gmet_0134,221
158,gene_159,iAF987.Gmet_0201,699
159,gene_160,iAF987.Gmet_0203,241
160,gene_161,iAF987.Gmet_0205,240
162,gene_163,iAF987.Gmet_0209,397
163,gene_164,iAF987.Gmet_0294,181
164,gene_165,iAF987.Gmet_0296,164
165,gene_166,iAF987.Gmet_0300,64
166,gene_167,iAF987.Gmet_0336,164
167,gene_168,iAF987.Gmet_0351,649
168,gene_169,iAF987.Gmet_0354,302
169,gene_170,iAF987.Gmet_0406,148
170,gene_171,iAF987.Gmet_0604,317
171,gene_172,iAF987.Gmet_0608,302
172,gene_173,iAF987.Gmet_0710,364
173,gene_174,iAF987.Gmet_0711,265
174,gene_175,iAF987.Gmet_0730,309
175,gene_176,iAF987.Gmet_0769,63
176,gene_177,iAF987.Gmet_0798,40
177,gene_178,iAF987.Gmet_0862,233
178,gene_179,iAF987.Gmet_0872,264
179,gene_180,iAF987.Gmet_0880,124
180,gene_181,iAF987.Gmet_0884,105
181,gene_182,iAF987.Gmet_0886,214
182,gene_183,iAF987.Gmet_0902,469
183,gene_184,iAF987.Gmet_0903,334
184,gene_185,iAF987.Gmet_0920,176
185,gene_186,iAF987.Gmet_0923,130
186,gene_187,iAF987.Gmet_0928,296
187,gene_188,iAF987.Gmet_0956,731
188,gene_189,iAF987.Gmet_0981,161
189,gene_190,iAF987.Gmet_0984,452
190,gene_191,iAF987.Gmet_0986,48
191,gene_192,iAF987.Gmet_0991,164
192,gene_193,iAF987.Gmet_0992,291
193,gene_194,iAF987.Gmet_1033,36
194,gene_195,iAF987.Gmet_1034,353
195,gene_196,iAF987.Gmet_1038,165
196,gene_197,iAF987.Gmet_1040,157
197,gene_198,iAF987.Gmet_1041,204
198,gene_199,iAF987.Gmet_1059,226
199,gene_200,iAF987.Gmet_1060,90
200,gene_201,iAF987.Gmet_1092,97
201,gene_202,iAF987.Gmet_1105,226
202,gene_203,iAF987.Gmet_1162,270
203,gene_204,iAF987.Gmet_1179,47
204,gene_205,iAF987.Gmet_1182,407
205,gene_206,iAF987.Gmet_1262,413
206,gene_207,iAF987.Gmet_1278,284
207,gene_208,iAF987.Gmet_1279,104
208,gene_209,iAF987.Gmet_1282,237
209,gene_210,iAF987.Gmet_1290,261
210,gene_211,iAF987.Gmet_1293,241
211,gene_212,iAF987.Gmet_1312,277
212,gene_213,iAF987.Gmet_1354,428
213,gene_214,iAF987.Gmet_1357,557
214,gene_215,iAF987.Gmet_1359,735
215,gene_216,iAF987.Gmet_1377,50
216,gene_217,iAF987.Gmet_1411,605
217,gene_218,iAF987.Gmet_1415,321
218,gene_219,iAF987.Gmet_1486,300
219,gene_220,iAF987.Gmet_1488,144
220,gene_221,iAF987.Gmet_1598,283
221,gene_222,iAF987.Gmet_1637,417
222,gene_223,iAF987.Gmet_1642,291
223,gene_224,iAF987.Gmet_1671,303
224,gene_225,iAF987.Gmet_1706,66
225,gene_226,iAF987.Gmet_1750,135
226,gene_227,iAF987.Gmet_1829,96
227,gene_228,iAF987.Gmet_1832,68
228,gene_229,iAF987.Gmet_1844,322
229,gene_230,iAF987.Gmet_1854,67
230,gene_231,iAF987.Gmet_1880,441
231,gene_232,iAF987.Gmet_1885,177
233,gene_234,iAF987.Gmet_1913,293
234,gene_235,iAF987.Gmet_1914,63
235,gene_236,iAF987.Gmet_1919,67
236,gene_237,iAF987.Gmet_1921,177
237,gene_238,iAF987.Gmet_1929,110
238,gene_239,iAF987.Gmet_1939,424
239,gene_240,iAF987.Gmet_1946,330
240,gene_241,iAF987.Gmet_1947,427
241,gene_242,iAF987.Gmet_1991,49
242,gene_243,iAF987.Gmet_2069,384
243,gene_244,iAF987.Gmet_2261,385
244,gene_245,iAF987.Gmet_2300,767
245,gene_246,iAF987.Gmet_2325,371
246,gene_247,iAF987.Gmet_2329,310
247,gene_248,iAF987.Gmet_2344,137
248,gene_249,iAF987.Gmet_2345,131
249,gene_250,iAF987.Gmet_2347,67
250,gene_251,iAF987.Gmet_2349,322
251,gene_252,iAF987.Gmet_2351,130
252,gene_253,iAF987.Gmet_2353,169
253,gene_254,iAF987.Gmet_2354,153
254,gene_255,iAF987.Gmet_2360,476
255,gene_256,iAF987.Gmet_2444,46
257,gene_258,iAF987.Gmet_2482,445
258,gene_259,iAF987.Gmet_2494,197
259,gene_260,iAF987.Gmet_2529,80
260,gene_261,iAF987.Gmet_2530,134
261,gene_262,iAF987.Gmet_2556,146
262,gene_263,iAF987.Gmet_2727,73
263,gene_264,iAF987.Gmet_2776,65
264,gene_265,iAF987.Gmet_2903,141
265,gene_266,iAF987.Gmet_2904,290
266,gene_267,iAF987.Gmet_2905,409
267,gene_268,iAF987.Gmet_2933,53
268,gene_269,iAF987.Gmet_2941,322
269,gene_270,iAF987.Gmet_2942,367
270,gene_271,iAF987.Gmet_2999,70
271,gene_272,iAF987.Gmet_3012,76
273,gene_274,iAF987.Gmet_3075,160
