,query_gene,BiGG_gene,score
11,gene_11,STM_v1_0.STM0125,254
17,gene_17,STM_v1_0.STM0213,187
19,gene_19,STM_v1_0.STM0232,298
24,gene_24,STM_v1_0.STM0537,330
26,gene_26,STM_v1_0.STM0659,268
28,gene_28,STM_v1_0.STM0686,605
29,gene_29,STM_v1_0.STM0736,712
30,gene_30,STM_v1_0.STM0737,343
31,gene_31,STM_v1_0.STM0739,327
36,gene_36,STM_v1_0.STM0958,280
37,gene_37,STM_v1_0.STM0978,186
38,gene_38,STM_v1_0.STM0984,310
39,gene_39,STM_v1_0.STM1000,489
41,gene_41,STM_v1_0.STM1193,266
43,gene_43,STM_v1_0.STM1196,83
46,gene_46,STM_v1_0.STM1290,456
53,gene_53,STM_v1_0.STM1469,563
67,gene_67,STM_v1_0.STM2095,390
70,gene_70,STM_v1_0.STM2193,194
76,gene_76,STM_v1_0.STM2366,232
79,gene_79,STM_v1_0.STM2427,496
83,gene_83,STM_v1_0.STM2510,526
86,gene_86,STM_v1_0.STM2555,457
93,gene_93,STM_v1_0.STM2827,622
99,gene_99,STM_v1_0.STM3040,439
100,gene_100,STM_v1_0.STM3053,989
101,gene_101,STM_v1_0.STM3068,488
109,gene_109,STM_v1_0.STM3307,248
121,gene_121,STM_v1_0.STM3865,561
124,gene_124,STM_v1_0.STM3915,119
128,gene_128,STM_v1_0.STM4090,202
132,gene_132,STM_v1_0.STM4220,162
138,gene_138,STM_v1_0.STM4415,434
140,gene_141,iAF692.Mbar_A0171,43
145,gene_146,iAF692.Mbar_A0230,194
149,gene_150,iAF692.Mbar_A0543,417
152,gene_153,iAF692.Mbar_A0721,249
153,gene_154,iAF692.Mbar_A0853,99
163,gene_164,iAF692.Mbar_A1417,182
165,gene_166,iAF692.Mbar_A1452,360
180,gene_181,iAF692.Mbar_A2225,243
182,gene_183,iAF692.Mbar_A2316,434
183,gene_184,iAF692.Mbar_A2320,125
200,gene_201,iAF987.Gmet_0057,327
201,gene_202,iAF987.Gmet_0058,597
202,gene_203,iAF987.Gmet_0067,218
204,gene_205,iAF987.Gmet_0069,71
205,gene_206,iAF987.Gmet_0104,592
206,gene_207,iAF987.Gmet_0122,348
207,gene_208,iAF987.Gmet_0189,323
208,gene_209,iAF987.Gmet_0201,627
211,gene_212,iAF987.Gmet_0247,278
217,gene_218,iAF987.Gmet_0354,300
220,gene_221,iAF987.Gmet_0406,206
221,gene_222,iAF987.Gmet_0409,258
225,gene_226,iAF987.Gmet_0497,249
229,gene_230,iAF987.Gmet_0552,295
234,gene_235,iAF987.Gmet_0685,224
236,gene_237,iAF987.Gmet_0730,323
237,gene_238,iAF987.Gmet_0769,94
243,gene_244,iAF987.Gmet_0885,144
246,gene_247,iAF987.Gmet_0928,301
247,gene_248,iAF987.Gmet_0941,155
248,gene_249,iAF987.Gmet_0956,672
251,gene_252,iAF987.Gmet_0984,521
252,gene_253,iAF987.Gmet_1033,35
254,gene_255,iAF987.Gmet_1167,189
257,gene_258,iAF987.Gmet_1216,318
258,gene_259,iAF987.Gmet_1238,99
261,gene_262,iAF987.Gmet_1252,298
264,gene_265,iAF987.Gmet_1263,127
266,gene_267,iAF987.Gmet_1275,176
268,gene_269,iAF987.Gmet_1277,233
271,gene_272,iAF987.Gmet_1282,265
272,gene_273,iAF987.Gmet_1290,372
274,gene_275,iAF987.Gmet_1357,573
278,gene_279,iAF987.Gmet_1415,290
279,gene_280,iAF987.Gmet_1416,483
280,gene_281,iAF987.Gmet_1419,181
283,gene_284,iAF987.Gmet_1487,598
288,gene_289,iAF987.Gmet_1599,270
291,gene_292,iAF987.Gmet_1603,405
292,gene_293,iAF987.Gmet_1605,469
295,gene_296,iAF987.Gmet_1626,335
296,gene_297,iAF987.Gmet_1637,761
297,gene_298,iAF987.Gmet_1642,268
298,gene_299,iAF987.Gmet_1706,75
303,gene_304,iAF987.Gmet_1759,129
309,gene_310,iAF987.Gmet_1809,125
310,gene_311,iAF987.Gmet_1811,231
313,gene_314,iAF987.Gmet_1885,144
316,gene_317,iAF987.Gmet_1914,87
317,gene_318,iAF987.Gmet_1919,89
321,gene_322,iAF987.Gmet_1948,223
323,gene_324,iAF987.Gmet_1988,224
325,gene_326,iAF987.Gmet_2065,226
327,gene_328,iAF987.Gmet_2068,317
328,gene_329,iAF987.Gmet_2069,369
336,gene_337,iAF987.Gmet_2255,233
337,gene_338,iAF987.Gmet_2260,313
338,gene_339,iAF987.Gmet_2261,377
340,gene_341,iAF987.Gmet_2292,513
342,gene_343,iAF987.Gmet_2325,422
347,gene_348,iAF987.Gmet_2349,365
348,gene_349,iAF987.Gmet_2350,229
349,gene_350,iAF987.Gmet_2351,298
350,gene_351,iAF987.Gmet_2352,249
352,gene_353,iAF987.Gmet_2355,122
353,gene_354,iAF987.Gmet_2360,444
357,gene_358,iAF987.Gmet_2395,318
358,gene_359,iAF987.Gmet_2396,811
359,gene_360,iAF987.Gmet_2397,82
362,gene_363,iAF987.Gmet_2444,48
363,gene_364,iAF987.Gmet_2455,196
366,gene_367,iAF987.Gmet_2476,244
376,gene_377,iAF987.Gmet_2683,293
377,gene_378,iAF987.Gmet_2686,137
378,gene_379,iAF987.Gmet_2727,82
380,gene_381,iAF987.Gmet_2760,265
382,gene_383,iAF987.Gmet_2769,714
383,gene_384,iAF987.Gmet_2776,103
385,gene_386,iAF987.Gmet_2848,273
386,gene_387,iAF987.Gmet_2999,75
394,gene_395,iAF987.Gmet_3213,176
400,gene_401,iAF987.Gmet_3260,384
401,gene_402,iAF987.Gmet_3290,504
405,gene_406,iAF987.Gmet_3356,462
408,gene_409,iAF987.Gmet_3406,603
409,gene_410,iAF987.Gmet_3407,231
410,gene_411,iAF987.Gmet_3408,563
419,gene_420,iAF987.Gmet_3528,335
421,gene_422,iAM_Pb448.PBANKA_071570,130
422,gene_423,iAM_Pb448.PBANKA_080930,119
428,gene_429,iAM_Pb448.PBANKA_145030,587
430,gene_431,iAM_Pb448.PBANKA_146280,114
431,gene_432,iAM_Pc455.PCYB_052680,127
432,gene_433,iAM_Pc455.PCYB_071570,114
440,gene_441,iAM_Pc455.PCYB_146140,585
443,gene_444,iAM_Pf480.PF3D7_0413700,124
451,gene_452,iAM_Pf480.PF3D7_1235700,587
453,gene_454,iAM_Pf480.PF3D7_1249900,117
461,gene_462,iAM_Pv461.PVX_089645,125
463,gene_464,iAM_Pv461.PVX_098840,114
464,gene_465,iAM_Pv461.PVX_100735,588
465,gene_466,iAM_Pv461.PVX_100900,102
470,gene_471,iAT_PLT_636.10797,265
