,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,65
1,gene_1,STM_v1_0.STM0087,90
2,gene_2,STM_v1_0.STM0088,59
3,gene_3,STM_v1_0.STM0203,75
5,gene_5,STM_v1_0.STM0247,189
6,gene_6,STM_v1_0.STM0321,273
8,gene_8,STM_v1_0.STM0659,278
10,gene_10,STM_v1_0.STM0772,95
11,gene_11,STM_v1_0.STM0774,123
12,gene_12,STM_v1_0.STM0776,365
13,gene_13,STM_v1_0.STM0828,106
14,gene_14,STM_v1_0.STM0829,117
15,gene_15,STM_v1_0.STM0832,48
16,gene_16,STM_v1_0.STM0842,57
17,gene_17,STM_v1_0.STM0843,808
18,gene_18,STM_v1_0.STM0878,114
19,gene_19,STM_v1_0.STM0963,236
20,gene_20,STM_v1_0.STM0973,900
21,gene_21,STM_v1_0.STM0984,255
22,gene_22,STM_v1_0.STM1000,483
23,gene_23,STM_v1_0.STM1221,89
24,gene_24,STM_v1_0.STM1226,107
25,gene_25,STM_v1_0.STM1232,392
26,gene_26,STM_v1_0.STM1299,463
28,gene_28,STM_v1_0.STM1312,53
30,gene_30,STM_v1_0.STM1358,136
32,gene_32,STM_v1_0.STM1620,439
33,gene_33,STM_v1_0.STM1647,284
34,gene_34,STM_v1_0.STM1963,376
37,gene_37,STM_v1_0.STM2082,193
39,gene_39,STM_v1_0.STM2095,402
40,gene_40,STM_v1_0.STM2188,58
41,gene_41,STM_v1_0.STM2189,298
43,gene_43,STM_v1_0.STM2431,36
44,gene_44,STM_v1_0.STM2441,99
45,gene_45,STM_v1_0.STM2442,213
46,gene_46,STM_v1_0.STM2543,215
47,gene_47,STM_v1_0.STM2820,75
48,gene_48,STM_v1_0.STM2848,36
49,gene_49,STM_v1_0.STM2862,62
50,gene_50,STM_v1_0.STM2935,412
52,gene_52,STM_v1_0.STM2991,74
53,gene_53,STM_v1_0.STM3051,626
54,gene_54,STM_v1_0.STM3090,419
55,gene_55,STM_v1_0.STM3165,182
57,gene_57,STM_v1_0.STM3247,251
59,gene_59,STM_v1_0.STM3468,298
62,gene_62,STM_v1_0.STM3482,75
63,gene_63,STM_v1_0.STM3562,129
64,gene_64,STM_v1_0.STM3563,208
66,gene_66,STM_v1_0.STM3680,482
67,gene_67,STM_v1_0.STM3725,137
68,gene_68,STM_v1_0.STM3882,293
69,gene_69,STM_v1_0.STM3883,56
70,gene_70,STM_v1_0.STM3915,87
72,gene_72,STM_v1_0.STM3938,147
73,gene_73,STM_v1_0.STM3972,156
74,gene_74,STM_v1_0.STM4062,338
75,gene_75,STM_v1_0.STM4086,635
76,gene_76,STM_v1_0.STM4108,296
77,gene_77,STM_v1_0.STM4162,75
79,gene_79,STM_v1_0.STM4283,228
80,gene_80,STM_v1_0.STM4451,125
81,gene_81,STM_v1_0.STM4452,458
83,gene_83,STM_v1_0.STM4585,77
84,gene_85,iAF692.Mbar_A0083,38
85,gene_86,iAF692.Mbar_A0171,43
87,gene_88,iAF692.Mbar_A0192,60
89,gene_90,iAF692.Mbar_A0227,534
92,gene_93,iAF692.Mbar_A0384,85
93,gene_94,iAF692.Mbar_A0385,499
94,gene_95,iAF692.Mbar_A0386,607
95,gene_96,iAF692.Mbar_A0408,58
96,gene_97,iAF692.Mbar_A0480,169
97,gene_98,iAF692.Mbar_A0481,264
98,gene_99,iAF692.Mbar_A0482,362
99,gene_100,iAF692.Mbar_A0559,60
100,gene_101,iAF692.Mbar_A0742,87
101,gene_102,iAF692.Mbar_A0760,239
103,gene_104,iAF692.Mbar_A0995,106
106,gene_107,iAF692.Mbar_A1150,204
107,gene_108,iAF692.Mbar_A1195,394
108,gene_109,iAF692.Mbar_A1238,82
109,gene_110,iAF692.Mbar_A1305,112
110,gene_111,iAF692.Mbar_A1369,309
112,gene_113,iAF692.Mbar_A1452,46
114,gene_115,iAF692.Mbar_A1823,70
115,gene_116,iAF692.Mbar_A2020,66
116,gene_117,iAF692.Mbar_A2023,51
121,gene_122,iAF692.Mbar_A2320,43
123,gene_124,iAF692.Mbar_A2394,104
124,gene_125,iAF692.Mbar_A2422,342
126,gene_127,iAF692.Mbar_A3182,84
128,gene_129,iAF692.Mbar_A3463,391
129,gene_130,iAF692.Mbar_A3635,61
130,gene_131,iAF692.Mbar_A3653,343
131,gene_132,iAF987.Gmet_0043,83
133,gene_134,iAF987.Gmet_0067,178
134,gene_135,iAF987.Gmet_0068,83
135,gene_136,iAF987.Gmet_0069,87
136,gene_137,iAF987.Gmet_0133,359
138,gene_139,iAF987.Gmet_0209,482
139,gene_140,iAF987.Gmet_0211,207
140,gene_141,iAF987.Gmet_0222,164
143,gene_144,iAF987.Gmet_0337,46
144,gene_145,iAF987.Gmet_0491,147
147,gene_148,iAF987.Gmet_0662,42
150,gene_151,iAF987.Gmet_0843,54
151,gene_152,iAF987.Gmet_0885,125
153,gene_154,iAF987.Gmet_0957,181
154,gene_155,iAF987.Gmet_0984,526
155,gene_156,iAF987.Gmet_1043,83
156,gene_157,iAF987.Gmet_1162,276
157,gene_158,iAF987.Gmet_1168,122
158,gene_159,iAF987.Gmet_1186,491
159,gene_160,iAF987.Gmet_1216,271
161,gene_162,iAF987.Gmet_1282,73
162,gene_163,iAF987.Gmet_1290,400
163,gene_164,iAF987.Gmet_1293,236
164,gene_165,iAF987.Gmet_1357,591
167,gene_168,iAF987.Gmet_1558,372
168,gene_169,iAF987.Gmet_1566,321
169,gene_170,iAF987.Gmet_1568,374
170,gene_171,iAF987.Gmet_1599,215
171,gene_172,iAF987.Gmet_1603,410
174,gene_175,iAF987.Gmet_1629,251
176,gene_177,iAF987.Gmet_1640,285
179,gene_180,iAF987.Gmet_1706,73
180,gene_181,iAF987.Gmet_1717,147
