,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,63
1,gene_1,STM_v1_0.STM0203,155
2,gene_2,STM_v1_0.STM0207,213
3,gene_3,STM_v1_0.STM0380,268
4,gene_4,STM_v1_0.STM0423,207
5,gene_5,STM_v1_0.STM0534,177
6,gene_6,STM_v1_0.STM0608,201
8,gene_8,STM_v1_0.STM0659,265
9,gene_9,STM_v1_0.STM0661,339
10,gene_10,STM_v1_0.STM0694,58
11,gene_11,STM_v1_0.STM0701,575
12,gene_12,STM_v1_0.STM0758,179
13,gene_13,STM_v1_0.STM0772,221
14,gene_14,STM_v1_0.STM0776,44
15,gene_15,STM_v1_0.STM0863,132
16,gene_16,STM_v1_0.STM0984,278
17,gene_17,STM_v1_0.STM1195,142
18,gene_18,STM_v1_0.STM1221,84
19,gene_19,STM_v1_0.STM1310,363
20,gene_20,STM_v1_0.STM1313,100
22,gene_22,STM_v1_0.STM1830,146
23,gene_23,STM_v1_0.STM2030,42
24,gene_24,STM_v1_0.STM2081,597
25,gene_25,STM_v1_0.STM2082,169
26,gene_26,STM_v1_0.STM2200,555
27,gene_27,STM_v1_0.STM2298,134
28,gene_28,STM_v1_0.STM2332,55
29,gene_29,STM_v1_0.STM3002,106
30,gene_30,STM_v1_0.STM3051,610
31,gene_31,STM_v1_0.STM3103,143
32,gene_32,STM_v1_0.STM3114,540
33,gene_33,STM_v1_0.STM3334,462
34,gene_34,STM_v1_0.STM3338,105
36,gene_36,STM_v1_0.STM3717,71
37,gene_37,STM_v1_0.STM3725,127
38,gene_38,STM_v1_0.STM3802,370
39,gene_39,STM_v1_0.STM3880,261
40,gene_40,STM_v1_0.STM3915,101
41,gene_41,STM_v1_0.STM3972,161
43,gene_44,iAF692.Mbar_A0157,145
44,gene_45,iAF692.Mbar_A0158,279
45,gene_46,iAF692.Mbar_A0171,49
46,gene_47,iAF692.Mbar_A0192,60
47,gene_48,iAF692.Mbar_A0589,44
48,gene_49,iAF692.Mbar_A0742,62
49,gene_50,iAF692.Mbar_A0996,109
50,gene_51,iAF692.Mbar_A1452,51
51,gene_52,iAF692.Mbar_A1587,433
52,gene_53,iAF692.Mbar_A1631,48
53,gene_54,iAF692.Mbar_A1781,328
54,gene_55,iAF692.Mbar_A1889,494
55,gene_56,iAF692.Mbar_A2315,256
56,gene_57,iAF692.Mbar_A2616,71
57,gene_58,iAF692.Mbar_A2755,250
58,gene_59,iAF692.Mbar_A2777,282
59,gene_60,iAF692.Mbar_A2778,312
60,gene_61,iAF692.Mbar_A3491,270
61,gene_62,iAF692.Mbar_A3635,42
62,gene_63,iAF987.Gmet_0039,266
63,gene_64,iAF987.Gmet_0043,82
64,gene_65,iAF987.Gmet_0069,74
65,gene_66,iAF987.Gmet_0662,48
66,gene_67,iAF987.Gmet_0843,78
67,gene_68,iAF987.Gmet_0872,242
68,gene_69,iAF987.Gmet_0885,151
69,gene_70,iAF987.Gmet_0984,451
70,gene_71,iAF987.Gmet_0992,237
71,gene_72,iAF987.Gmet_1162,276
72,gene_73,iAF987.Gmet_1282,127
73,gene_74,iAF987.Gmet_1601,138
74,gene_75,iAF987.Gmet_1653,225
75,gene_76,iAF987.Gmet_1706,73
76,gene_77,iAF987.Gmet_1759,123
77,gene_78,iAF987.Gmet_1768,185
78,gene_79,iAF987.Gmet_1844,350
79,gene_80,iAF987.Gmet_1875,159
80,gene_81,iAF987.Gmet_1888,157
81,gene_82,iAF987.Gmet_1914,72
82,gene_83,iAF987.Gmet_1919,60
83,gene_84,iAF987.Gmet_1935,202
84,gene_85,iAF987.Gmet_2292,41
85,gene_86,iAF987.Gmet_2349,294
86,gene_87,iAF987.Gmet_2372,541
87,gene_88,iAF987.Gmet_2444,50
88,gene_89,iAF987.Gmet_2465,158
89,gene_90,iAF987.Gmet_2673,272
90,gene_91,iAF987.Gmet_2999,63
91,gene_92,iAF987.Gmet_3409,89
92,gene_93,iAF987.Gmet_3497,298
93,gene_94,iAM_Pb448.PBANKA_052160,39
94,gene_95,iAM_Pb448.PBANKA_092810,204
95,gene_96,iAM_Pb448.PBANKA_112620,84
97,gene_98,iAM_Pb448.PBANKA_145350,96
98,gene_99,iAM_Pb448.PBANKA_146280,102
99,gene_100,iAM_Pc455.PCYB_141950,94
100,gene_101,iAM_Pc455.PCYB_143210,40
101,gene_102,iAM_Pc455.PCYB_147430,105
102,gene_103,iAM_Pf480.PF3D7_1020400,57
103,gene_104,iAM_Pf480.PF3D7_1120100,204
104,gene_105,iAM_Pf480.PF3D7_1239000,103
105,gene_106,iAM_Pf480.PF3D7_1249900,100
106,gene_107,iAM_Pf480.PF3D7_1310000,88
107,gene_108,iAM_Pf480.PF3D7_1401300,49
108,gene_109,iAM_Pv461.PVX_100900,103
109,gene_110,iAM_Pv461.PVX_101390,102
110,gene_111,iAM_Pv461.PVX_114480,87
111,gene_112,iAM_Pv461.PVX_122330,94
112,gene_113,iAM_Pv461.PVX_122960,40
113,gene_114,iAT_PLT_636.2271,407
114,gene_115,iAT_PLT_636.290,292
115,gene_116,iAT_PLT_636.4905,129
116,gene_117,iCHOv1.100682535,228
117,gene_118,iCHOv1.100753544,99
118,gene_119,iCHOv1.100756663,48
119,gene_120,iCHOv1.100756951,47
120,gene_121,iCHOv1.100760372,97
121,gene_122,iCHOv1.100762211,281
122,gene_123,iCHOv1.100762274,40
123,gene_124,iCHOv1.100766065,142
124,gene_125,iCHOv1.100766960,50
125,gene_126,iCHOv1.100767455,60
126,gene_127,iCHOv1.100773401,95
127,gene_128,iCHOv1.100774578,105
128,gene_129,iCN718.ABAYE_RS00840,213
130,gene_131,iCN718.ABAYE_RS03170,280
131,gene_132,iCN718.ABAYE_RS03670,67
132,gene_133,iCN718.ABAYE_RS04295,61
133,gene_134,iCN718.ABAYE_RS05605,377
134,gene_135,iCN718.ABAYE_RS09790,137
135,gene_136,iCN718.ABAYE_RS09965,94
136,gene_137,iCN718.ABAYE_RS11295,142
137,gene_138,iCN718.ABAYE_RS13055,96
138,gene_139,iCN718.ABAYE_RS13845,80
139,gene_140,iCN718.ABAYE_RS14065,368
140,gene_141,iCN718.ABAYE_RS14110,121
141,gene_142,iCN718.ABAYE_RS14785,129
142,gene_143,iCN718.ABAYE_RS16285,97
143,gene_144,iCN718.ABAYE_RS17030,169
144,gene_145,iCN718.ABAYE_RS19210,167
145,gene_146,iCN900.CD630_01000,222
146,gene_147,iCN900.CD630_01010,244
147,gene_148,iCN900.CD630_01020,206
148,gene_149,iCN900.CD630_01030,203
149,gene_150,iCN900.CD630_01300,513
150,gene_151,iCN900.CD630_02190,224
151,gene_152,iCN900.CD630_02510,66
152,gene_153,iCN900.CD630_03270,73
153,gene_154,iCN900.CD630_03450,223
155,gene_156,iCN900.CD630_03940,254
156,gene_157,iCN900.CD630_04050,213
157,gene_158,iCN900.CD630_04310,115
158,gene_159,iCN900.CD630_07180,644
159,gene_160,iCN900.CD630_07530,256
160,gene_161,iCN900.CD630_07540,295
161,gene_162,iCN900.CD630_09020,68
162,gene_163,iCN900.CD630_11290,125
163,gene_164,iCN900.CD630_11750,330
164,gene_165,iCN900.CD630_11820,137
165,gene_166,iCN900.CD630_12050,221
