,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
1,gene_1,STM_v1_0.STM0054,287
4,gene_4,STM_v1_0.STM0106,105
5,gene_5,STM_v1_0.STM0129,299
6,gene_6,STM_v1_0.STM0130,177
8,gene_8,STM_v1_0.STM0222,113
9,gene_9,STM_v1_0.STM0247,219
10,gene_10,STM_v1_0.STM0321,246
11,gene_11,STM_v1_0.STM0322,338
13,gene_13,STM_v1_0.STM0483,172
15,gene_15,STM_v1_0.STM0537,400
16,gene_16,STM_v1_0.STM0659,273
21,gene_21,STM_v1_0.STM0828,248
23,gene_23,STM_v1_0.STM0851,209
25,gene_25,STM_v1_0.STM0973,846
27,gene_27,STM_v1_0.STM0984,292
30,gene_30,STM_v1_0.STM1255,332
35,gene_35,STM_v1_0.STM1299,493
38,gene_38,STM_v1_0.STM1707,174
39,gene_39,STM_v1_0.STM1742,332
40,gene_40,STM_v1_0.STM1743,337
41,gene_41,STM_v1_0.STM1954,100
45,gene_45,STM_v1_0.STM2155,116
49,gene_49,STM_v1_0.STM2415,160
50,gene_50,STM_v1_0.STM2427,516
53,gene_53,STM_v1_0.STM2555,434
56,gene_56,STM_v1_0.STM2827,661
60,gene_60,STM_v1_0.STM3002,190
61,gene_61,STM_v1_0.STM3040,426
62,gene_62,STM_v1_0.STM3051,504
63,gene_63,STM_v1_0.STM3103,149
64,gene_64,STM_v1_0.STM3190,77
67,gene_67,STM_v1_0.STM3254,238
68,gene_68,STM_v1_0.STM3255,409
69,gene_69,STM_v1_0.STM3351,284
70,gene_70,STM_v1_0.STM3407,204
72,gene_72,STM_v1_0.STM3560,242
74,gene_74,STM_v1_0.STM3562,133
78,gene_78,STM_v1_0.STM3627,322
79,gene_79,STM_v1_0.STM3629,219
80,gene_80,STM_v1_0.STM3655,404
81,gene_81,STM_v1_0.STM3656,380
84,gene_84,STM_v1_0.STM3733,177
85,gene_85,STM_v1_0.STM3865,570
86,gene_86,STM_v1_0.STM3882,92
89,gene_89,STM_v1_0.STM3915,107
90,gene_90,STM_v1_0.STM4086,553
91,gene_91,STM_v1_0.STM4175,399
92,gene_92,STM_v1_0.STM4176,488
94,gene_94,STM_v1_0.STM4451,119
95,gene_95,STM_v1_0.STM4452,403
98,gene_99,iAF692.Mbar_A0086,209
103,gene_104,iAF692.Mbar_A0227,484
104,gene_105,iAF692.Mbar_A0408,74
105,gene_106,iAF692.Mbar_A0541,418
106,gene_107,iAF692.Mbar_A0589,45
109,gene_110,iAF692.Mbar_A0883,368
113,gene_114,iAF692.Mbar_A1305,103
115,gene_116,iAF692.Mbar_A1417,137
118,gene_119,iAF692.Mbar_A1781,330
122,gene_123,iAF692.Mbar_A2022,559
123,gene_124,iAF692.Mbar_A2173,37
127,gene_128,iAF692.Mbar_A2422,344
132,gene_133,iAF692.Mbar_A3182,85
133,gene_134,iAF692.Mbar_A3353,320
138,gene_139,iAF987.Gmet_0043,74
139,gene_140,iAF987.Gmet_0057,397
140,gene_141,iAF987.Gmet_0059,187
141,gene_142,iAF987.Gmet_0060,126
142,gene_143,iAF987.Gmet_0067,211
143,gene_144,iAF987.Gmet_0069,79
144,gene_145,iAF987.Gmet_0073,399
145,gene_146,iAF987.Gmet_0075,419
147,gene_148,iAF987.Gmet_0103,344
148,gene_149,iAF987.Gmet_0104,535
153,gene_154,iAF987.Gmet_0120,197
154,gene_155,iAF987.Gmet_0135,281
155,gene_156,iAF987.Gmet_0201,674
156,gene_157,iAF987.Gmet_0209,427
158,gene_159,iAF987.Gmet_0304,403
162,gene_163,iAF987.Gmet_0351,803
163,gene_164,iAF987.Gmet_0354,261
164,gene_165,iAF987.Gmet_0382,382
165,gene_166,iAF987.Gmet_0406,128
167,gene_168,iAF987.Gmet_0410,223
168,gene_169,iAF987.Gmet_0412,173
169,gene_170,iAF987.Gmet_0413,348
170,gene_171,iAF987.Gmet_0414,197
171,gene_172,iAF987.Gmet_0415,189
174,gene_175,iAF987.Gmet_0547,187
177,gene_178,iAF987.Gmet_0604,286
178,gene_179,iAF987.Gmet_0647,200
182,gene_183,iAF987.Gmet_0866,227
183,gene_184,iAF987.Gmet_0870,198
185,gene_186,iAF987.Gmet_0916,344
186,gene_187,iAF987.Gmet_0928,306
187,gene_188,iAF987.Gmet_0940,678
188,gene_189,iAF987.Gmet_0941,137
190,gene_191,iAF987.Gmet_0956,731
192,gene_193,iAF987.Gmet_0978,246
193,gene_194,iAF987.Gmet_0981,132
197,gene_198,iAF987.Gmet_1159,187
200,gene_201,iAF987.Gmet_1182,387
201,gene_202,iAF987.Gmet_1186,528
202,gene_203,iAF987.Gmet_1188,47
203,gene_204,iAF987.Gmet_1252,290
204,gene_205,iAF987.Gmet_1255,114
205,gene_206,iAF987.Gmet_1256,291
207,gene_208,iAF987.Gmet_1353,354
208,gene_209,iAF987.Gmet_1354,538
210,gene_211,iAF987.Gmet_1357,570
211,gene_212,iAF987.Gmet_1377,86
213,gene_214,iAF987.Gmet_1416,523
215,gene_216,iAF987.Gmet_1558,358
218,gene_219,iAF987.Gmet_1605,479
219,gene_220,iAF987.Gmet_1629,313
221,gene_222,iAF987.Gmet_1671,286
222,gene_223,iAF987.Gmet_1676,517
223,gene_224,iAF987.Gmet_1706,80
224,gene_225,iAF987.Gmet_1736,376
226,gene_227,iAF987.Gmet_1762,117
228,gene_229,iAF987.Gmet_1769,273
229,gene_230,iAF987.Gmet_1770,374
233,gene_234,iAF987.Gmet_1819,254
234,gene_235,iAF987.Gmet_1841,266
236,gene_237,iAF987.Gmet_1844,320
237,gene_238,iAF987.Gmet_1845,157
238,gene_239,iAF987.Gmet_1875,148
239,gene_240,iAF987.Gmet_1884,80
240,gene_241,iAF987.Gmet_1889,142
242,gene_243,iAF987.Gmet_1913,329
243,gene_244,iAF987.Gmet_1914,74
244,gene_245,iAF987.Gmet_1919,73
245,gene_246,iAF987.Gmet_1943,411
247,gene_248,iAF987.Gmet_1952,113
249,gene_250,iAF987.Gmet_1986,168
250,gene_251,iAF987.Gmet_1988,250
254,gene_255,iAF987.Gmet_2161,47
255,gene_256,iAF987.Gmet_2300,825
256,gene_257,iAF987.Gmet_2318,167
257,gene_258,iAF987.Gmet_2321,476
258,gene_259,iAF987.Gmet_2325,575
259,gene_260,iAF987.Gmet_2349,327
260,gene_261,iAF987.Gmet_2360,443
262,gene_263,iAF987.Gmet_2373,359
