,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0088,55
1,gene_1,STM_v1_0.STM0165,327
2,gene_2,STM_v1_0.STM0203,184
3,gene_3,STM_v1_0.STM0247,168
4,gene_4,STM_v1_0.STM0353,40
5,gene_5,STM_v1_0.STM0386,229
6,gene_6,STM_v1_0.STM0590,192
7,gene_7,STM_v1_0.STM0608,258
8,gene_8,STM_v1_0.STM0659,259
9,gene_9,STM_v1_0.STM0685,444
10,gene_10,STM_v1_0.STM0757,60
11,gene_11,STM_v1_0.STM0828,159
14,gene_14,STM_v1_0.STM0849,154
16,gene_16,STM_v1_0.STM0866,66
17,gene_17,STM_v1_0.STM0970,237
18,gene_18,STM_v1_0.STM0973,910
19,gene_19,STM_v1_0.STM0984,286
20,gene_20,STM_v1_0.STM1312,87
21,gene_21,STM_v1_0.STM1427,47
22,gene_22,STM_v1_0.STM1449,320
24,gene_24,STM_v1_0.STM1731,133
25,gene_25,STM_v1_0.STM1742,340
26,gene_26,STM_v1_0.STM1743,329
27,gene_27,STM_v1_0.STM1744,149
28,gene_28,STM_v1_0.STM1745,250
29,gene_29,STM_v1_0.STM1750,144
30,gene_30,STM_v1_0.STM2017,98
31,gene_31,STM_v1_0.STM2082,206
32,gene_32,STM_v1_0.STM2086,131
33,gene_33,STM_v1_0.STM2095,378
35,gene_35,STM_v1_0.STM2355,103
36,gene_36,STM_v1_0.STM2427,440
37,gene_37,STM_v1_0.STM2433,158
38,gene_38,STM_v1_0.STM2840,213
39,gene_39,STM_v1_0.STM3002,110
41,gene_41,STM_v1_0.STM3137,493
44,gene_44,STM_v1_0.STM3630,151
45,gene_45,STM_v1_0.STM3702,51
46,gene_46,STM_v1_0.STM3719,92
47,gene_47,STM_v1_0.STM3763,682
48,gene_48,STM_v1_0.STM3802,496
49,gene_49,STM_v1_0.STM3915,98
51,gene_51,STM_v1_0.STM4294,216
52,gene_52,STM_v1_0.STM4323,53
53,gene_53,STM_v1_0.STM4408,132
54,gene_54,STM_v1_0.STM4451,94
55,gene_55,STM_v1_0.STM4456,739
56,gene_56,STM_v1_0.STM4483,104
57,gene_57,STM_v1_0.STM4582,104
58,gene_59,iAF692.Mbar_A0052,202
59,gene_60,iAF692.Mbar_A0157,348
60,gene_61,iAF692.Mbar_A0168,68
61,gene_62,iAF692.Mbar_A0171,42
62,gene_63,iAF692.Mbar_A0186,559
63,gene_64,iAF692.Mbar_A0192,52
64,gene_65,iAF692.Mbar_A0218,535
65,gene_66,iAF692.Mbar_A0219,179
66,gene_67,iAF692.Mbar_A0227,52
68,gene_69,iAF692.Mbar_A0352,42
69,gene_70,iAF692.Mbar_A0408,77
70,gene_71,iAF692.Mbar_A0500,392
71,gene_72,iAF692.Mbar_A0543,317
73,gene_74,iAF692.Mbar_A0589,44
74,gene_75,iAF692.Mbar_A0762,136
75,gene_76,iAF692.Mbar_A0814,639
77,gene_78,iAF692.Mbar_A1219,177
