,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,69
1,gene_1,STM_v1_0.STM0054,378
2,gene_2,STM_v1_0.STM0055,48
5,gene_5,STM_v1_0.STM0101,295
8,gene_8,STM_v1_0.STM0170,179
9,gene_9,STM_v1_0.STM0192,99
10,gene_10,STM_v1_0.STM0247,320
11,gene_11,STM_v1_0.STM0316,317
13,gene_13,STM_v1_0.STM0322,355
14,gene_14,STM_v1_0.STM0386,164
15,gene_15,STM_v1_0.STM0488,197
16,gene_16,STM_v1_0.STM0542,244
17,gene_17,STM_v1_0.STM0590,168
19,gene_19,STM_v1_0.STM0659,278
20,gene_20,STM_v1_0.STM0686,622
21,gene_21,STM_v1_0.STM0774,115
24,gene_24,STM_v1_0.STM0849,66
25,gene_25,STM_v1_0.STM0850,218
26,gene_26,STM_v1_0.STM0851,215
27,gene_27,STM_v1_0.STM0878,112
28,gene_28,STM_v1_0.STM0963,241
29,gene_29,STM_v1_0.STM0980,183
30,gene_30,STM_v1_0.STM0984,266
31,gene_31,STM_v1_0.STM1125,330
33,gene_33,STM_v1_0.STM1209,97
34,gene_34,STM_v1_0.STM1221,92
35,gene_35,STM_v1_0.STM1226,113
40,gene_40,STM_v1_0.STM1290,400
41,gene_41,STM_v1_0.STM1299,424
44,gene_44,STM_v1_0.STM1517,54
46,gene_46,STM_v1_0.STM1731,93
47,gene_47,STM_v1_0.STM1742,292
49,gene_49,STM_v1_0.STM1884,162
50,gene_50,STM_v1_0.STM2095,298
51,gene_51,STM_v1_0.STM2163,115
52,gene_52,STM_v1_0.STM2188,264
53,gene_53,STM_v1_0.STM2189,523
54,gene_54,STM_v1_0.STM2190,213
55,gene_55,STM_v1_0.STM2332,183
57,gene_57,STM_v1_0.STM2427,560
58,gene_58,STM_v1_0.STM2431,62
59,gene_59,STM_v1_0.STM2441,127
62,gene_62,STM_v1_0.STM2645,121
64,gene_64,STM_v1_0.STM2662,160
65,gene_65,STM_v1_0.STM2788,252
66,gene_66,STM_v1_0.STM2840,186
70,gene_70,STM_v1_0.STM3103,154
73,gene_73,STM_v1_0.STM3190,73
74,gene_74,STM_v1_0.STM3339,160
75,gene_75,STM_v1_0.STM3351,377
76,gene_76,STM_v1_0.STM3352,440
78,gene_78,STM_v1_0.STM3380,462
