,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,83
1,gene_1,STM_v1_0.STM0054,387
2,gene_2,STM_v1_0.STM0055,483
3,gene_3,STM_v1_0.STM0101,253
4,gene_4,STM_v1_0.STM0102,117
5,gene_5,STM_v1_0.STM0103,425
6,gene_6,STM_v1_0.STM0112,373
7,gene_7,STM_v1_0.STM0130,187
8,gene_8,STM_v1_0.STM0140,120
9,gene_9,STM_v1_0.STM0165,307
10,gene_10,STM_v1_0.STM0203,227
12,gene_12,STM_v1_0.STM0235,55
13,gene_13,STM_v1_0.STM0247,154
14,gene_14,STM_v1_0.STM0310,39
15,gene_15,STM_v1_0.STM0386,171
16,gene_16,STM_v1_0.STM0431,405
17,gene_17,STM_v1_0.STM0518,67
18,gene_18,STM_v1_0.STM0525,271
19,gene_19,STM_v1_0.STM0593,55
20,gene_20,STM_v1_0.STM0659,286
21,gene_21,STM_v1_0.STM0661,181
22,gene_22,STM_v1_0.STM0686,638
23,gene_23,STM_v1_0.STM0705,791
24,gene_24,STM_v1_0.STM0706,495
25,gene_25,STM_v1_0.STM0774,129
26,gene_26,STM_v1_0.STM0776,380
27,gene_27,STM_v1_0.STM0828,255
28,gene_28,STM_v1_0.STM0844,163
29,gene_29,STM_v1_0.STM0849,118
30,gene_30,STM_v1_0.STM0850,206
31,gene_31,STM_v1_0.STM0984,293
32,gene_32,STM_v1_0.STM1101,155
33,gene_33,STM_v1_0.STM1103,54
34,gene_34,STM_v1_0.STM1125,418
35,gene_35,STM_v1_0.STM1195,168
36,gene_36,STM_v1_0.STM1196,55
37,gene_37,STM_v1_0.STM1221,103
38,gene_38,STM_v1_0.STM1288,304
39,gene_39,STM_v1_0.STM1290,387
40,gene_40,STM_v1_0.STM1301,86
41,gene_41,STM_v1_0.STM1449,314
42,gene_42,STM_v1_0.STM1469,541
44,gene_44,STM_v1_0.STM1567,142
45,gene_45,STM_v1_0.STM1686,67
46,gene_46,STM_v1_0.STM1954,142
47,gene_47,STM_v1_0.STM1963,409
48,gene_48,STM_v1_0.STM2018,139
49,gene_49,STM_v1_0.STM2080,406
50,gene_50,STM_v1_0.STM2081,43
51,gene_51,STM_v1_0.STM2082,115
52,gene_52,STM_v1_0.STM2090,462
53,gene_53,STM_v1_0.STM2091,334
54,gene_54,STM_v1_0.STM2092,338
55,gene_55,STM_v1_0.STM2094,171
56,gene_56,STM_v1_0.STM2095,407
57,gene_57,STM_v1_0.STM2097,365
58,gene_58,STM_v1_0.STM2189,461
60,gene_60,STM_v1_0.STM2298,125
61,gene_61,STM_v1_0.STM2332,188
