,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,61
1,gene_1,STM_v1_0.STM0054,378
4,gene_4,STM_v1_0.STM0106,110
5,gene_5,STM_v1_0.STM0202,221
6,gene_6,STM_v1_0.STM0203,200
7,gene_7,STM_v1_0.STM0247,165
8,gene_8,STM_v1_0.STM0380,270
9,gene_9,STM_v1_0.STM0386,194
10,gene_10,STM_v1_0.STM0488,222
11,gene_11,STM_v1_0.STM0659,380
12,gene_12,STM_v1_0.STM0686,634
13,gene_13,STM_v1_0.STM0774,123
14,gene_14,STM_v1_0.STM0828,166
15,gene_15,STM_v1_0.STM0830,133
17,gene_17,STM_v1_0.STM0970,157
18,gene_18,STM_v1_0.STM0973,809
19,gene_19,STM_v1_0.STM0977,325
20,gene_20,STM_v1_0.STM0984,300
21,gene_21,STM_v1_0.STM1125,314
22,gene_22,STM_v1_0.STM1226,117
23,gene_23,STM_v1_0.STM1299,486
24,gene_24,STM_v1_0.STM1449,305
26,gene_26,STM_v1_0.STM1780,92
28,gene_28,STM_v1_0.STM2047,155
29,gene_29,STM_v1_0.STM2082,136
30,gene_30,STM_v1_0.STM2332,180
31,gene_31,STM_v1_0.STM2431,63
33,gene_33,STM_v1_0.STM2555,460
37,gene_37,STM_v1_0.STM3002,67
40,gene_40,STM_v1_0.STM3351,385
41,gene_41,STM_v1_0.STM3409,201
42,gene_42,STM_v1_0.STM3481,346
44,gene_44,STM_v1_0.STM3534,662
48,gene_48,STM_v1_0.STM3915,88
49,gene_49,STM_v1_0.STM4086,591
50,gene_50,STM_v1_0.STM4299,226
52,gene_52,STM_v1_0.STM4421,390
53,gene_53,STM_v1_0.STM4433,264
55,gene_56,iAF692.Mbar_A0086,218
57,gene_58,iAF692.Mbar_A0218,525
58,gene_59,iAF692.Mbar_A0219,111
59,gene_60,iAF692.Mbar_A0227,298
60,gene_61,iAF692.Mbar_A0352,49
61,gene_62,iAF692.Mbar_A0408,87
65,gene_66,iAF692.Mbar_A0760,241
66,gene_67,iAF692.Mbar_A0883,406
68,gene_69,iAF692.Mbar_A1202,121
70,gene_71,iAF692.Mbar_A1238,89
71,gene_72,iAF692.Mbar_A1305,122
72,gene_73,iAF692.Mbar_A1414,56
73,gene_74,iAF692.Mbar_A1452,43
74,gene_75,iAF692.Mbar_A1481,132
75,gene_76,iAF692.Mbar_A1586,484
77,gene_78,iAF692.Mbar_A1731,58
78,gene_79,iAF692.Mbar_A1776,47
82,gene_83,iAF692.Mbar_A2069,542
83,gene_84,iAF692.Mbar_A2179,145
85,gene_86,iAF692.Mbar_A2421,190
87,gene_88,iAF692.Mbar_A2616,156
88,gene_89,iAF692.Mbar_A3182,80
89,gene_90,iAF692.Mbar_A3183,119
90,gene_91,iAF692.Mbar_A3252,253
91,gene_92,iAF692.Mbar_A3423,319
92,gene_93,iAF692.Mbar_A3429,368
96,gene_97,iAF692.Mbar_A3512,307
97,gene_98,iAF987.Gmet_0043,85
98,gene_99,iAF987.Gmet_0058,649
99,gene_100,iAF987.Gmet_0059,191
100,gene_101,iAF987.Gmet_0067,215
101,gene_102,iAF987.Gmet_0069,77
102,gene_103,iAF987.Gmet_0073,469
103,gene_104,iAF987.Gmet_0075,424
105,gene_106,iAF987.Gmet_0120,185
106,gene_107,iAF987.Gmet_0205,314
107,gene_108,iAF987.Gmet_0209,501
109,gene_110,iAF987.Gmet_0213,507
111,gene_112,iAF987.Gmet_0382,366
114,gene_115,iAF987.Gmet_0389,306
115,gene_116,iAF987.Gmet_0406,303
116,gene_117,iAF987.Gmet_0552,340
