,query_gene,BiGG_gene,score
1,gene_1,STM_v1_0.STM0047,73
2,gene_2,STM_v1_0.STM0054,363
3,gene_3,STM_v1_0.STM0055,60
5,gene_5,STM_v1_0.STM0165,298
6,gene_6,STM_v1_0.STM0202,457
7,gene_7,STM_v1_0.STM0247,274
8,gene_8,STM_v1_0.STM0380,261
9,gene_9,STM_v1_0.STM0386,168
10,gene_10,STM_v1_0.STM0423,207
11,gene_11,STM_v1_0.STM0472,155
12,gene_12,STM_v1_0.STM0488,208
13,gene_13,STM_v1_0.STM0518,113
16,gene_16,STM_v1_0.STM0528,186
18,gene_18,STM_v1_0.STM0644,220
19,gene_19,STM_v1_0.STM0659,284
20,gene_20,STM_v1_0.STM0686,584
21,gene_21,STM_v1_0.STM0774,120
22,gene_22,STM_v1_0.STM0793,308
24,gene_24,STM_v1_0.STM0832,56
25,gene_25,STM_v1_0.STM0837,43
26,gene_26,STM_v1_0.STM0849,82
27,gene_27,STM_v1_0.STM0863,135
28,gene_28,STM_v1_0.STM0878,95
29,gene_29,STM_v1_0.STM0887,126
31,gene_31,STM_v1_0.STM0963,243
32,gene_32,STM_v1_0.STM0973,883
33,gene_33,STM_v1_0.STM0984,250
34,gene_34,STM_v1_0.STM1101,122
35,gene_35,STM_v1_0.STM1106,131
36,gene_36,STM_v1_0.STM1125,413
37,gene_37,STM_v1_0.STM1194,198
38,gene_38,STM_v1_0.STM1195,124
40,gene_40,STM_v1_0.STM1209,116
41,gene_41,STM_v1_0.STM1221,89
42,gene_42,STM_v1_0.STM1226,203
43,gene_43,STM_v1_0.STM1290,436
44,gene_44,STM_v1_0.STM1301,99
45,gene_45,STM_v1_0.STM1511,81
47,gene_47,STM_v1_0.STM1731,95
48,gene_48,STM_v1_0.STM1884,152
49,gene_49,STM_v1_0.STM2019,478
50,gene_50,STM_v1_0.STM2023,226
51,gene_51,STM_v1_0.STM2024,112
52,gene_52,STM_v1_0.STM2025,206
53,gene_53,STM_v1_0.STM2026,127
54,gene_54,STM_v1_0.STM2029,255
55,gene_55,STM_v1_0.STM2032,223
56,gene_56,STM_v1_0.STM2034,233
57,gene_57,STM_v1_0.STM2035,271
58,gene_58,STM_v1_0.STM2074,182
59,gene_59,STM_v1_0.STM2078,107
60,gene_60,STM_v1_0.STM2094,200
61,gene_61,STM_v1_0.STM2095,379
62,gene_62,STM_v1_0.STM2146,213
63,gene_63,STM_v1_0.STM2188,270
64,gene_64,STM_v1_0.STM2189,445
65,gene_65,STM_v1_0.STM2257,45
67,gene_67,STM_v1_0.STM2340,274
68,gene_68,STM_v1_0.STM2341,252
