,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,264
1,gene_1,STM_v1_0.STM0045,153
2,gene_2,STM_v1_0.STM0046,721
3,gene_3,STM_v1_0.STM0047,52
4,gene_4,STM_v1_0.STM0067,1130
6,gene_6,STM_v1_0.STM0088,60
7,gene_7,STM_v1_0.STM0130,192
8,gene_8,STM_v1_0.STM0137,74
9,gene_9,STM_v1_0.STM0161,231
10,gene_10,STM_v1_0.STM0222,114
11,gene_11,STM_v1_0.STM0247,161
12,gene_12,STM_v1_0.STM0321,248
13,gene_13,STM_v1_0.STM0322,347
14,gene_14,STM_v1_0.STM0386,130
15,gene_15,STM_v1_0.STM0457,68
16,gene_16,STM_v1_0.STM0483,172
18,gene_18,STM_v1_0.STM0537,407
20,gene_20,STM_v1_0.STM0659,278
21,gene_21,STM_v1_0.STM0661,144
22,gene_22,STM_v1_0.STM0685,109
23,gene_23,STM_v1_0.STM0828,263
24,gene_24,STM_v1_0.STM0830,88
25,gene_25,STM_v1_0.STM0848,210
26,gene_26,STM_v1_0.STM0849,87
27,gene_27,STM_v1_0.STM0851,207
28,gene_28,STM_v1_0.STM0890,89
29,gene_29,STM_v1_0.STM0970,203
30,gene_30,STM_v1_0.STM0973,839
32,gene_32,STM_v1_0.STM0984,288
34,gene_34,STM_v1_0.STM1195,130
35,gene_35,STM_v1_0.STM1221,81
36,gene_36,STM_v1_0.STM1226,103
37,gene_37,STM_v1_0.STM1299,483
40,gene_40,STM_v1_0.STM1517,43
41,gene_41,STM_v1_0.STM1522,244
42,gene_42,STM_v1_0.STM1707,164
43,gene_43,STM_v1_0.STM1742,331
44,gene_44,STM_v1_0.STM1743,333
45,gene_45,STM_v1_0.STM1830,114
47,gene_47,STM_v1_0.STM1954,85
49,gene_49,STM_v1_0.STM2020,75
57,gene_57,STM_v1_0.STM2082,133
59,gene_59,STM_v1_0.STM2147,144
60,gene_60,STM_v1_0.STM2155,113
61,gene_61,STM_v1_0.STM2189,79
63,gene_63,STM_v1_0.STM2415,176
64,gene_64,STM_v1_0.STM2427,521
65,gene_65,STM_v1_0.STM2433,108
66,gene_66,STM_v1_0.STM2577,78
68,gene_68,STM_v1_0.STM2649,110
69,gene_69,STM_v1_0.STM2683,132
71,gene_71,STM_v1_0.STM2820,51
72,gene_72,STM_v1_0.STM2827,664
77,gene_77,STM_v1_0.STM2852,124
78,gene_78,STM_v1_0.STM2954,184
79,gene_79,STM_v1_0.STM2959,259
80,gene_80,STM_v1_0.STM2973,391
81,gene_81,STM_v1_0.STM3002,193
82,gene_82,STM_v1_0.STM3040,435
84,gene_84,STM_v1_0.STM3103,149
86,gene_86,STM_v1_0.STM3241,822
88,gene_88,STM_v1_0.STM3254,239
89,gene_89,STM_v1_0.STM3255,403
90,gene_90,STM_v1_0.STM3256,45
91,gene_91,STM_v1_0.STM3331,226
92,gene_92,STM_v1_0.STM3380,422
93,gene_93,STM_v1_0.STM3407,196
94,gene_94,STM_v1_0.STM3487,85
95,gene_95,STM_v1_0.STM3506,50
96,gene_96,STM_v1_0.STM3514,498
98,gene_98,STM_v1_0.STM3534,498
99,gene_99,STM_v1_0.STM3560,244
100,gene_100,STM_v1_0.STM3562,122
