,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,278
1,gene_1,STM_v1_0.STM0047,45
2,gene_2,STM_v1_0.STM0055,259
3,gene_3,STM_v1_0.STM0125,258
4,gene_4,STM_v1_0.STM0129,219
5,gene_5,STM_v1_0.STM0134,174
6,gene_6,STM_v1_0.STM0170,121
7,gene_7,STM_v1_0.STM0213,182
8,gene_8,STM_v1_0.STM0218,235
9,gene_9,STM_v1_0.STM0221,198
10,gene_10,STM_v1_0.STM0222,101
11,gene_11,STM_v1_0.STM0247,119
12,gene_12,STM_v1_0.STM0316,452
13,gene_13,STM_v1_0.STM0380,171
14,gene_14,STM_v1_0.STM0402,215
17,gene_17,STM_v1_0.STM0525,222
18,gene_18,STM_v1_0.STM0537,348
19,gene_19,STM_v1_0.STM0659,284
21,gene_21,STM_v1_0.STM0686,675
22,gene_22,STM_v1_0.STM0694,148
23,gene_23,STM_v1_0.STM0705,715
24,gene_24,STM_v1_0.STM0740,359
25,gene_25,STM_v1_0.STM0758,164
26,gene_26,STM_v1_0.STM0828,120
27,gene_27,STM_v1_0.STM0958,302
28,gene_28,STM_v1_0.STM0984,144
29,gene_29,STM_v1_0.STM0988,182
30,gene_30,STM_v1_0.STM1000,533
31,gene_31,STM_v1_0.STM1196,78
32,gene_32,STM_v1_0.STM1197,375
33,gene_33,STM_v1_0.STM1221,153
34,gene_34,STM_v1_0.STM1290,456
35,gene_35,STM_v1_0.STM1294,254
36,gene_36,STM_v1_0.STM1299,479
37,gene_37,STM_v1_0.STM1338,449
38,gene_38,STM_v1_0.STM1431,223
39,gene_39,STM_v1_0.STM1449,379
40,gene_40,STM_v1_0.STM1468,690
41,gene_41,STM_v1_0.STM1511,193
42,gene_42,STM_v1_0.STM1522,320
44,gene_44,STM_v1_0.STM1792,371
45,gene_45,STM_v1_0.STM1824,112
46,gene_46,STM_v1_0.STM2094,186
47,gene_47,STM_v1_0.STM2095,395
48,gene_48,STM_v1_0.STM2096,185
49,gene_49,STM_v1_0.STM2097,384
50,gene_50,STM_v1_0.STM2146,193
51,gene_51,STM_v1_0.STM2199,71
52,gene_52,STM_v1_0.STM2298,153
53,gene_53,STM_v1_0.STM2322,245
54,gene_54,STM_v1_0.STM2326,273
56,gene_56,STM_v1_0.STM2370,191
57,gene_57,STM_v1_0.STM2427,529
58,gene_58,STM_v1_0.STM2472,494
59,gene_59,STM_v1_0.STM2501,494
60,gene_60,STM_v1_0.STM2510,548
61,gene_61,STM_v1_0.STM2555,464
