,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
2,gene_2,STM_v1_0.STM0088,52
4,gene_4,STM_v1_0.STM0235,111
5,gene_5,STM_v1_0.STM0247,307
6,gene_6,STM_v1_0.STM0316,229
7,gene_7,STM_v1_0.STM0321,260
8,gene_8,STM_v1_0.STM0380,223
9,gene_9,STM_v1_0.STM0659,282
10,gene_10,STM_v1_0.STM0774,123
12,gene_12,STM_v1_0.STM0783,90
14,gene_14,STM_v1_0.STM0828,103
16,gene_16,STM_v1_0.STM0842,189
17,gene_17,STM_v1_0.STM0843,776
18,gene_18,STM_v1_0.STM0878,132
20,gene_20,STM_v1_0.STM0957,209
21,gene_21,STM_v1_0.STM0973,900
22,gene_22,STM_v1_0.STM0984,295
23,gene_23,STM_v1_0.STM1221,43
24,gene_24,STM_v1_0.STM1226,97
25,gene_25,STM_v1_0.STM1232,392
26,gene_26,STM_v1_0.STM1299,462
27,gene_27,STM_v1_0.STM1301,46
30,gene_30,STM_v1_0.STM1313,218
31,gene_31,STM_v1_0.STM1358,180
33,gene_33,STM_v1_0.STM1963,317
36,gene_36,STM_v1_0.STM2082,202
38,gene_38,STM_v1_0.STM2188,57
39,gene_39,STM_v1_0.STM2189,290
43,gene_43,STM_v1_0.STM2543,277
47,gene_47,STM_v1_0.STM3002,92
48,gene_48,STM_v1_0.STM3051,657
49,gene_49,STM_v1_0.STM3090,419
50,gene_50,STM_v1_0.STM3106,221
51,gene_51,STM_v1_0.STM3190,68
52,gene_52,STM_v1_0.STM3314,142
53,gene_53,STM_v1_0.STM3379,85
54,gene_54,STM_v1_0.STM3468,298
55,gene_55,STM_v1_0.STM3482,75
56,gene_56,STM_v1_0.STM3561,244
57,gene_57,STM_v1_0.STM3562,129
59,gene_59,STM_v1_0.STM3576,35
61,gene_61,STM_v1_0.STM3865,612
62,gene_62,STM_v1_0.STM3866,154
63,gene_63,STM_v1_0.STM3882,295
65,gene_65,STM_v1_0.STM3972,164
66,gene_66,STM_v1_0.STM4062,352
68,gene_68,STM_v1_0.STM4108,289
70,gene_70,STM_v1_0.STM4299,211
71,gene_71,STM_v1_0.STM4451,144
72,gene_72,STM_v1_0.STM4452,458
74,gene_75,iAF692.Mbar_A0171,40
75,gene_76,iAF692.Mbar_A0192,48
76,gene_77,iAF692.Mbar_A0218,552
77,gene_78,iAF692.Mbar_A0219,144
78,gene_79,iAF692.Mbar_A0227,534
79,gene_80,iAF692.Mbar_A0384,88
80,gene_81,iAF692.Mbar_A0385,509
81,gene_82,iAF692.Mbar_A0386,608
82,gene_83,iAF692.Mbar_A0408,75
83,gene_84,iAF692.Mbar_A0480,185
85,gene_86,iAF692.Mbar_A0500,606
87,gene_88,iAF692.Mbar_A0559,40
88,gene_89,iAF692.Mbar_A0742,87
89,gene_90,iAF692.Mbar_A0760,248
90,gene_91,iAF692.Mbar_A0762,134
91,gene_92,iAF692.Mbar_A0995,149
92,gene_93,iAF692.Mbar_A1037,211
94,gene_95,iAF692.Mbar_A1150,218
95,gene_96,iAF692.Mbar_A1195,390
96,gene_97,iAF692.Mbar_A1238,79
97,gene_98,iAF692.Mbar_A1305,110
98,gene_99,iAF692.Mbar_A1361,85
100,gene_101,iAF692.Mbar_A1452,459
101,gene_102,iAF692.Mbar_A1781,342
102,gene_103,iAF692.Mbar_A1865,275
104,gene_105,iAF692.Mbar_A2092,89
106,gene_107,iAF692.Mbar_A2125,46
