,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,67
1,gene_1,STM_v1_0.STM0054,369
2,gene_2,STM_v1_0.STM0055,460
3,gene_3,STM_v1_0.STM0066,325
5,gene_5,STM_v1_0.STM0165,308
6,gene_6,STM_v1_0.STM0242,411
7,gene_7,STM_v1_0.STM0247,177
8,gene_8,STM_v1_0.STM0380,298
9,gene_9,STM_v1_0.STM0386,167
10,gene_10,STM_v1_0.STM0488,214
12,gene_12,STM_v1_0.STM0643,64
14,gene_14,STM_v1_0.STM0659,272
15,gene_15,STM_v1_0.STM0661,270
17,gene_17,STM_v1_0.STM0830,95
18,gene_18,STM_v1_0.STM0957,211
19,gene_19,STM_v1_0.STM0963,245
20,gene_20,STM_v1_0.STM0970,214
21,gene_21,STM_v1_0.STM0973,963
22,gene_22,STM_v1_0.STM0980,173
23,gene_23,STM_v1_0.STM0984,263
24,gene_24,STM_v1_0.STM1125,369
25,gene_25,STM_v1_0.STM1221,103
26,gene_26,STM_v1_0.STM1290,407
27,gene_27,STM_v1_0.STM1449,308
28,gene_28,STM_v1_0.STM1502,63
29,gene_29,STM_v1_0.STM1731,62
31,gene_31,STM_v1_0.STM1954,122
32,gene_32,STM_v1_0.STM2019,459
33,gene_33,STM_v1_0.STM2020,111
34,gene_34,STM_v1_0.STM2040,725
35,gene_35,STM_v1_0.STM2041,223
36,gene_36,STM_v1_0.STM2042,100
37,gene_37,STM_v1_0.STM2043,577
38,gene_38,STM_v1_0.STM2047,172
39,gene_39,STM_v1_0.STM2050,149
40,gene_40,STM_v1_0.STM2051,365
41,gene_41,STM_v1_0.STM2064,44
43,gene_43,STM_v1_0.STM2082,119
45,gene_45,STM_v1_0.STM2095,384
46,gene_46,STM_v1_0.STM2205,98
47,gene_47,STM_v1_0.STM2257,55
48,gene_48,STM_v1_0.STM2431,68
50,gene_50,STM_v1_0.STM2463,399
51,gene_51,STM_v1_0.STM2497,419
53,gene_53,STM_v1_0.STM2641,305
54,gene_54,STM_v1_0.STM2662,155
55,gene_55,STM_v1_0.STM2683,128
56,gene_56,STM_v1_0.STM2820,69
57,gene_57,STM_v1_0.STM2916,98
58,gene_58,STM_v1_0.STM2952,442
59,gene_59,STM_v1_0.STM2976,722
60,gene_60,STM_v1_0.STM3002,99
62,gene_62,STM_v1_0.STM3103,149
