,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,56
1,gene_1,STM_v1_0.STM0054,386
2,gene_2,STM_v1_0.STM0055,485
3,gene_3,STM_v1_0.STM0101,271
4,gene_4,STM_v1_0.STM0163,282
6,gene_6,STM_v1_0.STM0220,317
7,gene_7,STM_v1_0.STM0221,219
8,gene_8,STM_v1_0.STM0247,269
9,gene_9,STM_v1_0.STM0518,48
10,gene_10,STM_v1_0.STM0590,171
11,gene_11,STM_v1_0.STM0659,299
12,gene_12,STM_v1_0.STM0686,609
14,gene_14,STM_v1_0.STM0706,515
16,gene_16,STM_v1_0.STM0828,132
17,gene_17,STM_v1_0.STM0830,127
18,gene_18,STM_v1_0.STM0837,41
20,gene_20,STM_v1_0.STM0878,68
21,gene_21,STM_v1_0.STM0963,232
22,gene_22,STM_v1_0.STM0970,174
25,gene_25,STM_v1_0.STM0984,305
26,gene_26,STM_v1_0.STM1101,145
27,gene_27,STM_v1_0.STM1125,397
28,gene_28,STM_v1_0.STM1221,100
29,gene_29,STM_v1_0.STM1290,434
30,gene_30,STM_v1_0.STM1449,317
32,gene_32,STM_v1_0.STM1517,46
35,gene_35,STM_v1_0.STM1731,117
36,gene_36,STM_v1_0.STM1780,94
38,gene_38,STM_v1_0.STM1933,143
39,gene_39,STM_v1_0.STM1954,140
40,gene_40,STM_v1_0.STM1963,430
41,gene_41,STM_v1_0.STM2017,133
42,gene_42,STM_v1_0.STM2018,119
43,gene_43,STM_v1_0.STM2082,124
45,gene_45,STM_v1_0.STM2298,114
46,gene_46,STM_v1_0.STM2332,206
47,gene_47,STM_v1_0.STM2340,213
48,gene_48,STM_v1_0.STM2427,415
49,gene_49,STM_v1_0.STM2431,66
52,gene_52,STM_v1_0.STM2529,41
53,gene_53,STM_v1_0.STM2555,483
54,gene_54,STM_v1_0.STM2662,85
55,gene_55,STM_v1_0.STM2820,84
56,gene_56,STM_v1_0.STM2916,96
57,gene_57,STM_v1_0.STM2929,171
58,gene_58,STM_v1_0.STM2959,339
59,gene_59,STM_v1_0.STM2973,442
60,gene_60,STM_v1_0.STM3002,81
64,gene_64,STM_v1_0.STM3103,154
66,gene_66,STM_v1_0.STM3190,55
67,gene_67,STM_v1_0.STM3248,335
68,gene_68,STM_v1_0.STM3253,185
69,gene_69,STM_v1_0.STM3261,267
70,gene_70,STM_v1_0.STM3307,330
71,gene_71,STM_v1_0.STM3339,121
72,gene_72,STM_v1_0.STM3351,383
73,gene_73,STM_v1_0.STM3352,485
75,gene_75,STM_v1_0.STM3379,104
76,gene_76,STM_v1_0.STM3409,220
77,gene_77,STM_v1_0.STM3481,369
80,gene_80,STM_v1_0.STM3534,719
81,gene_81,STM_v1_0.STM3538,596
83,gene_83,STM_v1_0.STM3717,58
84,gene_84,STM_v1_0.STM3725,150
86,gene_86,STM_v1_0.STM3882,377
87,gene_87,STM_v1_0.STM3883,214
88,gene_88,STM_v1_0.STM3884,142
89,gene_89,STM_v1_0.STM3885,153
90,gene_90,STM_v1_0.STM3915,103
91,gene_91,STM_v1_0.STM3968,53
93,gene_93,STM_v1_0.STM4046,463
94,gene_94,STM_v1_0.STM4047,306
95,gene_95,STM_v1_0.STM4086,579
96,gene_96,STM_v1_0.STM4162,72
98,gene_98,STM_v1_0.STM4349,160
99,gene_99,STM_v1_0.STM4366,311
100,gene_100,STM_v1_0.STM4421,381
102,gene_102,STM_v1_0.STM4433,245
103,gene_103,STM_v1_0.STM4483,169
104,gene_105,iAF692.Mbar_A0086,232
105,gene_106,iAF692.Mbar_A0186,449
106,gene_107,iAF692.Mbar_A0210,106
107,gene_108,iAF692.Mbar_A0211,415
108,gene_109,iAF692.Mbar_A0227,575
109,gene_110,iAF692.Mbar_A0309,94
111,gene_112,iAF692.Mbar_A0469,159
112,gene_113,iAF692.Mbar_A0472,158
113,gene_114,iAF692.Mbar_A0473,93
115,gene_116,iAF692.Mbar_A0541,239
117,gene_118,iAF692.Mbar_A0663,93
118,gene_119,iAF692.Mbar_A0666,358
120,gene_121,iAF692.Mbar_A0762,159
123,gene_124,iAF692.Mbar_A1138,64
124,gene_125,iAF692.Mbar_A1202,126
125,gene_126,iAF692.Mbar_A1223,553
127,gene_128,iAF692.Mbar_A1431,174
128,gene_129,iAF692.Mbar_A1452,44
129,gene_130,iAF692.Mbar_A1481,131
130,gene_131,iAF692.Mbar_A1514,284
131,gene_132,iAF692.Mbar_A1586,493
132,gene_133,iAF692.Mbar_A1633,47
133,gene_134,iAF692.Mbar_A1641,483
134,gene_135,iAF692.Mbar_A1731,59
135,gene_136,iAF692.Mbar_A1776,48
136,gene_137,iAF692.Mbar_A1781,345
137,gene_138,iAF692.Mbar_A1820,449
138,gene_139,iAF692.Mbar_A1871,308
139,gene_140,iAF692.Mbar_A1872,263
141,gene_142,iAF692.Mbar_A2005,56
144,gene_145,iAF692.Mbar_A2149,135
145,gene_146,iAF692.Mbar_A2172,728
146,gene_147,iAF692.Mbar_A2173,55
147,gene_148,iAF692.Mbar_A2179,228
150,gene_151,iAF692.Mbar_A2316,511
151,gene_152,iAF692.Mbar_A2320,145
153,gene_154,iAF692.Mbar_A2421,192
154,gene_155,iAF692.Mbar_A2422,328
158,gene_159,iAF692.Mbar_A2983,101
159,gene_160,iAF692.Mbar_A2987,145
160,gene_161,iAF692.Mbar_A3252,301
161,gene_162,iAF692.Mbar_A3319,159
162,gene_163,iAF692.Mbar_A3353,211
164,gene_165,iAF692.Mbar_A3423,354
165,gene_166,iAF692.Mbar_A3463,409
166,gene_167,iAF692.Mbar_A3503,512
167,gene_168,iAF692.Mbar_A3512,291
169,gene_170,iAF692.Mbar_A3624,250
170,gene_171,iAF692.Mbar_A3625,84
171,gene_172,iAF692.Mbar_A3712,131
173,gene_174,iAF987.Gmet_0043,114
174,gene_175,iAF987.Gmet_0048,124
