,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,60
1,gene_1,STM_v1_0.STM0203,185
2,gene_2,STM_v1_0.STM0247,166
3,gene_3,STM_v1_0.STM0380,262
4,gene_4,STM_v1_0.STM0386,240
6,gene_6,STM_v1_0.STM0528,392
9,gene_9,STM_v1_0.STM0659,267
10,gene_10,STM_v1_0.STM0830,120
13,gene_13,STM_v1_0.STM0984,246
15,gene_15,STM_v1_0.STM1290,367
16,gene_16,STM_v1_0.STM1294,321
17,gene_17,STM_v1_0.STM1299,446
18,gene_18,STM_v1_0.STM1338,294
19,gene_19,STM_v1_0.STM1449,268
20,gene_20,STM_v1_0.STM1469,516
21,gene_21,STM_v1_0.STM1954,112
22,gene_22,STM_v1_0.STM2047,129
23,gene_23,STM_v1_0.STM2427,295
25,gene_25,STM_v1_0.STM2555,408
27,gene_27,STM_v1_0.STM2840,184
28,gene_28,STM_v1_0.STM2927,129
29,gene_29,STM_v1_0.STM2952,474
31,gene_31,STM_v1_0.STM3002,87
33,gene_33,STM_v1_0.STM3225,422
34,gene_34,STM_v1_0.STM3356,68
35,gene_35,STM_v1_0.STM3409,215
36,gene_36,STM_v1_0.STM3576,38
38,gene_38,STM_v1_0.STM3704,499
41,gene_41,STM_v1_0.STM3915,109
42,gene_42,STM_v1_0.STM4086,580
43,gene_43,STM_v1_0.STM4451,127
44,gene_44,STM_v1_0.STM4452,394
46,gene_47,iAF692.Mbar_A0171,226
47,gene_48,iAF692.Mbar_A0186,569
48,gene_49,iAF692.Mbar_A0227,537
49,gene_50,iAF692.Mbar_A0589,45
51,gene_52,iAF692.Mbar_A0995,147
52,gene_53,iAF692.Mbar_A1138,92
54,gene_55,iAF692.Mbar_A1195,300
55,gene_56,iAF692.Mbar_A1223,490
56,gene_57,iAF692.Mbar_A1361,90
57,gene_58,iAF692.Mbar_A1452,47
58,gene_59,iAF692.Mbar_A1633,49
59,gene_60,iAF692.Mbar_A2140,147
60,gene_61,iAF692.Mbar_A2173,41
61,gene_62,iAF692.Mbar_A2175,248
62,gene_63,iAF692.Mbar_A2179,147
63,gene_64,iAF692.Mbar_A2320,118
64,gene_65,iAF692.Mbar_A2422,343
65,gene_66,iAF692.Mbar_A2726,70
66,gene_67,iAF692.Mbar_A3192,190
67,gene_68,iAF692.Mbar_A3353,154
68,gene_69,iAF692.Mbar_A3385,139
69,gene_70,iAF692.Mbar_A3403,147
70,gene_71,iAF692.Mbar_A3423,306
71,gene_72,iAF692.Mbar_A3429,308
72,gene_73,iAF692.Mbar_A3498,416
74,gene_75,iAF987.Gmet_0043,55
75,gene_76,iAF987.Gmet_0059,184
76,gene_77,iAF987.Gmet_0061,376
77,gene_78,iAF987.Gmet_0067,211
