,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,65
1,gene_1,STM_v1_0.STM0087,110
2,gene_2,STM_v1_0.STM0088,61
4,gene_4,STM_v1_0.STM0165,293
5,gene_5,STM_v1_0.STM0203,197
6,gene_6,STM_v1_0.STM0207,179
8,gene_8,STM_v1_0.STM0247,293
9,gene_9,STM_v1_0.STM0321,265
11,gene_11,STM_v1_0.STM0608,225
12,gene_12,STM_v1_0.STM0659,286
14,gene_14,STM_v1_0.STM0774,119
15,gene_15,STM_v1_0.STM0842,149
16,gene_16,STM_v1_0.STM0843,795
18,gene_18,STM_v1_0.STM0865,40
19,gene_19,STM_v1_0.STM0956,177
20,gene_20,STM_v1_0.STM0973,900
21,gene_21,STM_v1_0.STM0984,309
22,gene_22,STM_v1_0.STM1196,70
23,gene_23,STM_v1_0.STM1221,46
24,gene_24,STM_v1_0.STM1232,403
26,gene_26,STM_v1_0.STM1299,484
27,gene_27,STM_v1_0.STM1301,50
28,gene_28,STM_v1_0.STM1312,53
29,gene_29,STM_v1_0.STM1358,181
30,gene_30,STM_v1_0.STM1686,36
31,gene_31,STM_v1_0.STM1731,101
32,gene_32,STM_v1_0.STM1742,369
33,gene_33,STM_v1_0.STM1743,310
36,gene_36,STM_v1_0.STM1830,79
37,gene_37,STM_v1_0.STM2047,171
38,gene_38,STM_v1_0.STM2057,397
39,gene_39,STM_v1_0.STM2080,546
40,gene_40,STM_v1_0.STM2082,184
42,gene_42,STM_v1_0.STM2095,407
44,gene_44,STM_v1_0.STM2189,625
45,gene_45,STM_v1_0.STM2190,177
47,gene_47,STM_v1_0.STM2298,129
48,gene_48,STM_v1_0.STM2433,108
49,gene_49,STM_v1_0.STM2497,400
51,gene_51,STM_v1_0.STM2973,461
53,gene_53,STM_v1_0.STM3090,384
54,gene_54,STM_v1_0.STM3106,244
55,gene_55,STM_v1_0.STM3257,343
56,gene_56,STM_v1_0.STM3314,167
57,gene_57,STM_v1_0.STM3379,84
58,gene_58,STM_v1_0.STM3409,194
61,gene_61,STM_v1_0.STM3725,137
62,gene_62,STM_v1_0.STM3865,626
63,gene_63,STM_v1_0.STM3866,159
64,gene_64,STM_v1_0.STM3882,85
66,gene_66,STM_v1_0.STM3972,166
67,gene_67,STM_v1_0.STM4062,358
72,gene_72,STM_v1_0.STM4451,116
73,gene_73,STM_v1_0.STM4452,459
74,gene_74,STM_v1_0.STM4585,89
75,gene_76,iAF692.Mbar_A0052,189
76,gene_77,iAF692.Mbar_A0083,40
77,gene_78,iAF692.Mbar_A0086,228
78,gene_79,iAF692.Mbar_A0171,42
79,gene_80,iAF692.Mbar_A0192,74
80,gene_81,iAF692.Mbar_A0218,561
81,gene_82,iAF692.Mbar_A0219,162
82,gene_83,iAF692.Mbar_A0227,523
83,gene_84,iAF692.Mbar_A0232,194
84,gene_85,iAF692.Mbar_A0309,63
85,gene_86,iAF692.Mbar_A0378,38
