,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,62
4,gene_4,STM_v1_0.STM0247,176
8,gene_8,STM_v1_0.STM0659,283
16,gene_16,STM_v1_0.STM0984,281
17,gene_17,STM_v1_0.STM1221,92
18,gene_18,STM_v1_0.STM1349,545
19,gene_19,STM_v1_0.STM1449,279
26,gene_26,STM_v1_0.STM2840,173
31,gene_31,STM_v1_0.STM3409,189
36,gene_36,STM_v1_0.STM3702,54
40,gene_40,STM_v1_0.STM4085,307
41,gene_41,STM_v1_0.STM4086,588
43,gene_43,STM_v1_0.STM4452,451
45,gene_46,iAF692.Mbar_A0186,632
47,gene_48,iAF692.Mbar_A0378,37
49,gene_50,iAF692.Mbar_A0385,473
50,gene_51,iAF692.Mbar_A0386,560
51,gene_52,iAF692.Mbar_A0390,37
53,gene_54,iAF692.Mbar_A0500,637
54,gene_55,iAF692.Mbar_A0541,223
58,gene_59,iAF692.Mbar_A0883,357
63,gene_64,iAF692.Mbar_A1452,47
64,gene_65,iAF692.Mbar_A1776,54
65,gene_66,iAF692.Mbar_A1781,341
66,gene_67,iAF692.Mbar_A1820,461
67,gene_68,iAF692.Mbar_A2179,233
69,gene_70,iAF692.Mbar_A2223,526
72,gene_73,iAF692.Mbar_A3094,545
74,gene_75,iAF692.Mbar_A3252,278
75,gene_76,iAF692.Mbar_A3423,303
76,gene_77,iAF692.Mbar_A3429,304
77,gene_78,iAF987.Gmet_0043,75
79,gene_80,iAF987.Gmet_0067,226
81,gene_82,iAF987.Gmet_0069,85
86,gene_87,iAF987.Gmet_0406,249
87,gene_88,iAF987.Gmet_0497,253
92,gene_93,iAF987.Gmet_0928,184
94,gene_95,iAF987.Gmet_1350,95
95,gene_96,iAF987.Gmet_1353,370
96,gene_97,iAF987.Gmet_1354,521
103,gene_104,iAF987.Gmet_1593,140
105,gene_106,iAF987.Gmet_1706,82
107,gene_108,iAF987.Gmet_1762,224
110,gene_111,iAF987.Gmet_1888,157
111,gene_112,iAF987.Gmet_1914,78
112,gene_113,iAF987.Gmet_1919,79
113,gene_114,iAF987.Gmet_1946,369
115,gene_116,iAF987.Gmet_1991,80
120,gene_121,iAF987.Gmet_2349,301
121,gene_122,iAF987.Gmet_2372,550
123,gene_124,iAF987.Gmet_2444,47
126,gene_127,iAF987.Gmet_2731,79
130,gene_131,iAF987.Gmet_2999,74
131,gene_132,iAF987.Gmet_3012,95
132,gene_133,iAF987.Gmet_3171,80
133,gene_134,iAF987.Gmet_3239,588
135,gene_136,iAF987.Gmet_3243,226
142,gene_143,iAF987.Gmet_3529,90
144,gene_145,iAM_Pb448.PBANKA_083310,184
147,gene_148,iAM_Pb448.PBANKA_113700,280
148,gene_149,iAM_Pb448.PBANKA_131810,273
150,gene_151,iAM_Pc455.PCYB_031390,462
153,gene_154,iAM_Pc455.PCYB_111980,265
154,gene_155,iAM_Pc455.PCYB_126090,263
155,gene_156,iAM_Pc455.PCYB_147430,95
156,gene_157,iAM_Pf480.PF3D7_0406100,457
159,gene_160,iAM_Pf480.PF3D7_1454400,285
160,gene_161,iAM_Pv461.PVX_000935,461
162,gene_163,iAM_Pv461.PVX_101390,94
164,gene_165,iAM_Pv461.PVX_115000,286
165,gene_166,iAM_Pv461.PVX_117760,278
166,gene_167,iAT_PLT_636.4905,131
172,gene_173,iCHOv1.100756094,471
177,gene_178,iCHOv1.100774665,484
179,gene_180,iCN718.ABAYE_RS04335,234
181,gene_182,iCN718.ABAYE_RS04620,566
183,gene_184,iCN718.ABAYE_RS07365,549
186,gene_187,iCN718.ABAYE_RS12870,84
187,gene_188,iCN718.ABAYE_RS13845,72
191,gene_192,iCN900.CD630_00470,179
192,gene_193,iCN900.CD630_00480,197
193,gene_194,iCN900.CD630_00490,550
194,gene_195,iCN900.CD630_00510,580
195,gene_196,iCN900.CD630_00520,533
196,gene_197,iCN900.CD630_00540,310
197,gene_198,iCN900.CD630_00910,278
198,gene_199,iCN900.CD630_01000,321
199,gene_200,iCN900.CD630_01010,307
200,gene_201,iCN900.CD630_01020,321
201,gene_202,iCN900.CD630_01030,201
202,gene_203,iCN900.CD630_01190,416
203,gene_204,iCN900.CD630_01200,625
204,gene_205,iCN900.CD630_01230,497
205,gene_206,iCN900.CD630_01300,538
207,gene_208,iCN900.CD630_01840,363
209,gene_210,iCN900.CD630_01860,310
210,gene_211,iCN900.CD630_01980,627
212,gene_213,iCN900.CD630_02200,528
213,gene_214,iCN900.CD630_02210,361
214,gene_215,iCN900.CD630_02220,220
215,gene_216,iCN900.CD630_02230,526
216,gene_217,iCN900.CD630_02250,1001
219,gene_220,iCN900.CD630_03130,439
221,gene_222,iCN900.CD630_03960,291
225,gene_226,iCN900.CD630_04310,340
230,gene_231,iCN900.CD630_05740,780
232,gene_233,iCN900.CD630_06960,342
233,gene_234,iCN900.CD630_06970,160
234,gene_235,iCN900.CD630_06990,405
235,gene_236,iCN900.CD630_07080,379
236,gene_237,iCN900.CD630_07180,654
237,gene_238,iCN900.CD630_07190,114
238,gene_239,iCN900.CD630_07200,218
240,gene_241,iCN900.CD630_07520,328
241,gene_242,iCN900.CD630_07530,292
242,gene_243,iCN900.CD630_07540,350
243,gene_244,iCN900.CD630_07940,190
246,gene_247,iCN900.CD630_09000,114
248,gene_249,iCN900.CD630_10240,462
249,gene_250,iCN900.CD630_10250,271
250,gene_251,iCN900.CD630_10260,262
251,gene_252,iCN900.CD630_10270,323
252,gene_253,iCN900.CD630_10330,405
253,gene_254,iCN900.CD630_10490,219
254,gene_255,iCN900.CD630_10540,513
255,gene_256,iCN900.CD630_10550,310
256,gene_257,iCN900.CD630_10560,370
257,gene_258,iCN900.CD630_10570,264
258,gene_259,iCN900.CD630_10580,327
259,gene_260,iCN900.CD630_10590,525
260,gene_261,iCN900.CD630_10600,203
263,gene_264,iCN900.CD630_11750,494
264,gene_265,iCN900.CD630_11780,270
266,gene_267,iCN900.CD630_12200,145
267,gene_268,iCN900.CD630_12240,313
270,gene_271,iCN900.CD630_12820,919
273,gene_274,iCN900.CD630_13270,148
274,gene_275,iCN900.CD630_13320,261
275,gene_276,iCN900.CD630_13390,422
276,gene_277,iCN900.CD630_13820,595
278,gene_279,iCN900.CD630_14780,88
279,gene_280,iCN900.CD630_14790,707
280,gene_281,iCN900.CD630_14890,171
281,gene_282,iCN900.CD630_14900,183
285,gene_286,iCN900.CD630_15260,420
287,gene_288,iCN900.CD630_15770,416
292,gene_293,iCN900.CD630_16140,129
293,gene_294,iCN900.CD630_16150,47
300,gene_301,iCN900.CD630_17290,360
301,gene_302,iCN900.CD630_17670,353
305,gene_306,iCN900.CD630_18170,137
309,gene_310,iCN900.CD630_18990,201
310,gene_311,iCN900.CD630_19470,231
314,gene_315,iCN900.CD630_20200,960
315,gene_316,iCN900.CD630_20500,209
317,gene_318,iCN900.CD630_21150,650
321,gene_322,iCN900.CD630_21280,392
322,gene_323,iCN900.CD630_21350,135
324,gene_325,iCN900.CD630_21380,295
328,gene_329,iCN900.CD630_21660,230
332,gene_333,iCN900.CD630_22450,627
335,gene_336,iCN900.CD630_23290,253
338,gene_339,iCN900.CD630_23560,345
342,gene_343,iCN900.CD630_24320,576
343,gene_344,iCN900.CD630_24330,444
344,gene_345,iCN900.CD630_24390,196
345,gene_346,iCN900.CD630_24640,234
349,gene_350,iCN900.CD630_25240,152
355,gene_356,iCN900.CD630_25840,204
356,gene_357,iCN900.CD630_25870,373
357,gene_358,iCN900.CD630_25880,211
358,gene_359,iCN900.CD630_25960,209
359,gene_360,iCN900.CD630_26100,417
360,gene_361,iCN900.CD630_26230,192
361,gene_362,iCN900.CD630_26270,72
362,gene_363,iCN900.CD630_26300,337
363,gene_364,iCN900.CD630_26510,283
364,gene_365,iCN900.CD630_26530,330
366,gene_367,iCN900.CD630_26820,1545
368,gene_369,iCN900.CD630_26920,316
369,gene_370,iCN900.CD630_26950,385
370,gene_371,iCN900.CD630_27390,705
371,gene_372,iCN900.CD630_27410,258
372,gene_373,iCN900.CD630_27420,140
373,gene_374,iCN900.CD630_27440,786
374,gene_375,iCN900.CD630_27450,192
375,gene_376,iCN900.CD630_27800,422
376,gene_377,iCN900.CD630_28320,236
378,gene_379,iCN900.CD630_29540,207
379,gene_380,iCN900.CD630_29550,676
380,gene_381,iCN900.CD630_29560,761
384,gene_385,iCN900.CD630_29600,237
387,gene_388,iCN900.CD630_31700,583
389,gene_390,iCN900.CD630_31720,207
391,gene_392,iCN900.CD630_31950,485
396,gene_397,iCN900.CD630_32560,994
397,gene_398,iCN900.CD630_32610,348
405,gene_406,iCN900.CD630_33080,142
407,gene_408,iCN900.CD630_33940,553
408,gene_409,iCN900.CD630_33950,336
409,gene_410,iCN900.CD630_34020,286
413,gene_414,iCN900.CD630_34790,288
416,gene_417,iCN900.CD630_35140,392
417,gene_418,iCN900.CD630_35150,375
418,gene_419,iCN900.CD630_35180,415
420,gene_421,iCN900.CD630_35300,107
421,gene_422,iCN900.CD630_35400,723
423,gene_424,iCN900.CD630_35520,594
424,gene_425,iCN900.CD630_35550,276
432,gene_433,iEK1008.Rv0125,90
434,gene_435,iEK1008.Rv0684,816
435,gene_436,iEK1008.Rv1099c,288
437,gene_438,iEK1008.Rv1436,345
439,gene_440,iHN637.CLJU_RS00620,325
441,gene_442,iHN637.CLJU_RS00840,678
442,gene_443,iHN637.CLJU_RS00920,941
444,gene_445,iHN637.CLJU_RS01075,640
447,gene_448,iHN637.CLJU_RS01150,409
448,gene_449,iHN637.CLJU_RS01260,527
449,gene_450,iHN637.CLJU_RS01315,140
450,gene_451,iHN637.CLJU_RS01560,273
451,gene_452,iHN637.CLJU_RS01590,318
461,gene_462,iHN637.CLJU_RS03910,275
465,gene_466,iHN637.CLJU_RS04605,1528
466,gene_467,iHN637.CLJU_RS04615,82
469,gene_470,iHN637.CLJU_RS05190,204
470,gene_471,iHN637.CLJU_RS05200,268
471,gene_472,iHN637.CLJU_RS05465,205
472,gene_473,iHN637.CLJU_RS05570,316
473,gene_474,iHN637.CLJU_RS05575,234
475,gene_476,iHN637.CLJU_RS05585,159
476,gene_477,iHN637.CLJU_RS05590,182
477,gene_478,iHN637.CLJU_RS05595,158
478,gene_479,iHN637.CLJU_RS05660,1033
479,gene_480,iHN637.CLJU_RS05895,279
480,gene_481,iHN637.CLJU_RS06095,332
482,gene_483,iHN637.CLJU_RS06145,208
484,gene_485,iHN637.CLJU_RS06205,226
485,gene_486,iHN637.CLJU_RS06265,471
487,gene_488,iHN637.CLJU_RS06285,68
488,gene_489,iHN637.CLJU_RS06400,301
489,gene_490,iHN637.CLJU_RS06410,263
490,gene_491,iHN637.CLJU_RS06430,394
491,gene_492,iHN637.CLJU_RS06465,187
492,gene_493,iHN637.CLJU_RS06475,208
493,gene_494,iHN637.CLJU_RS06515,147
494,gene_495,iHN637.CLJU_RS06580,362
495,gene_496,iHN637.CLJU_RS06595,599
499,gene_500,iHN637.CLJU_RS08905,142
500,gene_501,iHN637.CLJU_RS08910,249
501,gene_502,iHN637.CLJU_RS08925,427
503,gene_504,iHN637.CLJU_RS10450,402
504,gene_505,iHN637.CLJU_RS10465,466
516,gene_517,iHN637.CLJU_RS11570,45
519,gene_520,iHN637.CLJU_RS12895,238
523,gene_524,iHN637.CLJU_RS13735,342
526,gene_527,iHN637.CLJU_RS14475,1513
529,gene_530,iHN637.CLJU_RS15670,176
530,gene_531,iHN637.CLJU_RS15830,281
534,gene_535,iHN637.CLJU_RS16390,235
535,gene_536,iHN637.CLJU_RS16395,177
536,gene_537,iHN637.CLJU_RS16615,769
537,gene_538,iHN637.CLJU_RS16620,184
539,gene_540,iHN637.CLJU_RS16730,342
540,gene_541,iHN637.CLJU_RS16970,390
542,gene_543,iHN637.CLJU_RS17105,978
544,gene_545,iHN637.CLJU_RS17575,337
547,gene_548,iHN637.CLJU_RS17595,363
548,gene_549,iHN637.CLJU_RS18300,649
549,gene_550,iHN637.CLJU_RS18305,579
551,gene_552,iHN637.CLJU_RS18335,960
555,gene_556,iHN637.CLJU_RS18530,213
557,gene_558,iHN637.CLJU_RS18540,656
559,gene_560,iHN637.CLJU_RS19255,556
562,gene_563,iHN637.CLJU_RS19270,405
568,gene_569,iHN637.CLJU_RS19520,270
570,gene_571,iHN637.CLJU_RS19905,614
571,gene_572,iHN637.CLJU_RS19915,457
573,gene_574,iHN637.CLJU_RS20465,191
574,gene_575,iHN637.CLJU_RS20535,149
575,gene_576,iHN637.CLJU_RS20580,386
578,gene_579,iIT341.HP0121,565
579,gene_580,iIT341.HP0381,129
581,gene_582,iIT341.HP0740,182
583,gene_584,iIT341.HP1576,177
584,gene_585,iJN1463.PP_0065,185
589,gene_590,iJN1463.PP_0601,164
596,gene_597,iJN1463.PP_1336,159
598,gene_599,iJN1463.PP_2082,564
603,gene_604,iJN1463.PP_3461,169
604,gene_605,iJN1463.PP_4000,259
605,gene_606,iJN1463.PP_4210,179
610,gene_611,iJN1463.PP_4803,154
612,gene_613,iJN1463.PP_4893,228
613,gene_614,iJN1463.PP_4935,274
622,gene_623,iLJ478.TM0115,308
624,gene_625,iLJ478.TM0274,479
628,gene_629,iLJ478.TM0446,142
629,gene_630,iLJ478.TM0514,530
632,gene_633,iLJ478.TM0689,407
633,gene_634,iLJ478.TM0741,160
645,gene_646,iLJ478.TM1272,340
646,gene_647,iLJ478.TM1273,437
647,gene_648,iLJ478.TM1347,588
649,gene_650,iLJ478.TM1379,237
650,gene_651,iLJ478.TM1384,176
652,gene_653,iLJ478.TM1430,570
658,gene_659,iLJ478.TM1749,281
660,gene_661,iML1515.b0089,174
662,gene_663,iML1515.b0199,175
668,gene_669,iML1515.b0650,283
675,gene_676,iML1515.b0914,278
676,gene_677,iML1515.b1010,77
677,gene_678,iML1515.b1069,134
678,gene_679,iML1515.b1103,95
683,gene_684,iML1515.b1655,92
685,gene_686,iML1515.b1702,556
687,gene_688,iML1515.b1985,67
694,gene_695,iML1515.b2700,84
695,gene_696,iML1515.b2710,177
698,gene_699,iML1515.b3248,103
699,gene_700,iML1515.b3290,191
700,gene_701,iML1515.b3291,105
705,gene_706,iML1515.b3590,87
706,gene_707,iML1515.b3610,50
712,gene_713,iML1515.b3925,308
