,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0004,276
1,gene_1,STM_v1_0.STM0039,279
2,gene_2,STM_v1_0.STM0045,163
3,gene_3,STM_v1_0.STM0054,345
4,gene_4,STM_v1_0.STM0055,249
5,gene_5,STM_v1_0.STM0125,245
6,gene_6,STM_v1_0.STM0129,189
7,gene_7,STM_v1_0.STM0134,155
8,gene_8,STM_v1_0.STM0140,84
9,gene_9,STM_v1_0.STM0163,189
10,gene_10,STM_v1_0.STM0181,214
11,gene_11,STM_v1_0.STM0191,65
12,gene_12,STM_v1_0.STM0207,129
13,gene_13,STM_v1_0.STM0220,323
14,gene_14,STM_v1_0.STM0221,233
15,gene_15,STM_v1_0.STM0316,387
16,gene_16,STM_v1_0.STM0321,206
17,gene_17,STM_v1_0.STM0353,46
18,gene_18,STM_v1_0.STM0364,57
19,gene_19,STM_v1_0.STM0380,193
20,gene_20,STM_v1_0.STM0416,176
21,gene_21,STM_v1_0.STM0420,70
22,gene_22,STM_v1_0.STM0422,526
23,gene_23,STM_v1_0.STM0444,102
24,gene_24,STM_v1_0.STM0472,159
25,gene_25,STM_v1_0.STM0537,348
26,gene_26,STM_v1_0.STM0542,250
27,gene_27,STM_v1_0.STM0585,54
28,gene_28,STM_v1_0.STM0590,152
30,gene_30,STM_v1_0.STM0659,281
31,gene_31,STM_v1_0.STM0684,343
32,gene_32,STM_v1_0.STM0686,595
33,gene_33,STM_v1_0.STM0694,114
34,gene_34,STM_v1_0.STM0740,377
35,gene_35,STM_v1_0.STM0741,85
36,gene_36,STM_v1_0.STM0776,306
39,gene_39,STM_v1_0.STM0957,77
40,gene_40,STM_v1_0.STM0958,286
41,gene_41,STM_v1_0.STM0963,320
42,gene_42,STM_v1_0.STM0978,180
43,gene_43,STM_v1_0.STM0984,193
44,gene_44,STM_v1_0.STM0985,103
45,gene_45,STM_v1_0.STM1000,535
46,gene_46,STM_v1_0.STM1117,243
47,gene_47,STM_v1_0.STM1195,225
48,gene_48,STM_v1_0.STM1196,80
49,gene_49,STM_v1_0.STM1197,391
50,gene_50,STM_v1_0.STM1221,162
51,gene_51,STM_v1_0.STM1290,425
52,gene_52,STM_v1_0.STM1294,258
53,gene_53,STM_v1_0.STM1299,499
54,gene_54,STM_v1_0.STM1340,127
55,gene_55,STM_v1_0.STM1431,233
56,gene_56,STM_v1_0.STM1449,360
57,gene_57,STM_v1_0.STM1468,824
59,gene_59,STM_v1_0.STM1522,102
61,gene_61,STM_v1_0.STM1750,145
62,gene_62,STM_v1_0.STM1792,362
63,gene_63,STM_v1_0.STM1883,454
64,gene_64,STM_v1_0.STM2050,141
65,gene_65,STM_v1_0.STM2064,37
66,gene_66,STM_v1_0.STM2080,461
67,gene_67,STM_v1_0.STM2086,101
68,gene_68,STM_v1_0.STM2094,171
69,gene_69,STM_v1_0.STM2095,350
70,gene_70,STM_v1_0.STM2109,411
71,gene_71,STM_v1_0.STM2146,208
72,gene_72,STM_v1_0.STM2199,97
74,gene_74,STM_v1_0.STM2298,147
75,gene_75,STM_v1_0.STM2327,171
76,gene_76,STM_v1_0.STM2370,207
78,gene_78,STM_v1_0.STM2421,332
79,gene_79,STM_v1_0.STM2427,476
80,gene_80,STM_v1_0.STM2472,493
81,gene_81,STM_v1_0.STM2474,421
82,gene_82,STM_v1_0.STM2510,531
83,gene_83,STM_v1_0.STM2511,512
84,gene_84,STM_v1_0.STM2555,446
85,gene_85,STM_v1_0.STM2565,665
86,gene_86,STM_v1_0.STM2578,152
87,gene_87,STM_v1_0.STM2649,70
88,gene_88,STM_v1_0.STM2683,144
89,gene_89,STM_v1_0.STM2827,625
90,gene_90,STM_v1_0.STM2927,134
91,gene_91,STM_v1_0.STM2929,182
94,gene_94,STM_v1_0.STM3001,370
95,gene_95,STM_v1_0.STM3002,117
96,gene_96,STM_v1_0.STM3040,463
97,gene_97,STM_v1_0.STM3076,398
98,gene_98,STM_v1_0.STM3086,508
100,gene_100,STM_v1_0.STM3113,337
101,gene_101,STM_v1_0.STM3159,43
102,gene_102,STM_v1_0.STM3186,74
103,gene_103,STM_v1_0.STM3205,123
104,gene_104,STM_v1_0.STM3247,156
105,gene_105,STM_v1_0.STM3305,169
106,gene_106,STM_v1_0.STM3307,239
107,gene_107,STM_v1_0.STM3315,146
108,gene_108,STM_v1_0.STM3316,94
109,gene_109,STM_v1_0.STM3351,342
110,gene_110,STM_v1_0.STM3352,248
111,gene_111,STM_v1_0.STM3390,126
112,gene_112,STM_v1_0.STM3391,701
114,gene_114,STM_v1_0.STM3409,177
115,gene_115,STM_v1_0.STM3500,724
116,gene_116,STM_v1_0.STM3506,48
119,gene_119,STM_v1_0.STM3635,119
121,gene_121,STM_v1_0.STM3704,452
122,gene_122,STM_v1_0.STM3723,55
123,gene_123,STM_v1_0.STM3724,134
124,gene_124,STM_v1_0.STM3725,121
126,gene_126,STM_v1_0.STM3740,136
127,gene_127,STM_v1_0.STM3742,418
129,gene_129,STM_v1_0.STM3865,576
130,gene_130,STM_v1_0.STM3866,149
131,gene_131,STM_v1_0.STM3871,68
133,gene_133,STM_v1_0.STM3915,87
134,gene_134,STM_v1_0.STM3918,122
137,gene_137,STM_v1_0.STM3957,83
138,gene_138,STM_v1_0.STM3968,76
139,gene_139,STM_v1_0.STM3986,308
140,gene_140,STM_v1_0.STM4062,285
141,gene_141,STM_v1_0.STM4130,62
143,gene_143,STM_v1_0.STM4159,353
144,gene_144,STM_v1_0.STM4160,301
145,gene_145,STM_v1_0.STM4161,40
148,gene_148,STM_v1_0.STM4175,352
149,gene_149,STM_v1_0.STM4176,379
150,gene_150,STM_v1_0.STM4220,217
151,gene_151,STM_v1_0.STM4300,818
152,gene_152,STM_v1_0.STM4349,159
153,gene_153,STM_v1_0.STM4366,362
154,gene_154,STM_v1_0.STM4388,311
155,gene_155,STM_v1_0.STM4451,95
157,gene_157,STM_v1_0.STM4460,304
