,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,52
1,gene_1,STM_v1_0.STM0055,435
2,gene_2,STM_v1_0.STM0102,492
3,gene_3,STM_v1_0.STM0106,105
4,gene_4,STM_v1_0.STM0170,189
6,gene_6,STM_v1_0.STM0203,202
7,gene_7,STM_v1_0.STM0247,300
8,gene_8,STM_v1_0.STM0386,254
9,gene_9,STM_v1_0.STM0527,209
10,gene_10,STM_v1_0.STM0659,276
11,gene_11,STM_v1_0.STM0774,128
12,gene_12,STM_v1_0.STM0828,229
13,gene_13,STM_v1_0.STM0830,107
14,gene_14,STM_v1_0.STM0843,776
15,gene_15,STM_v1_0.STM0878,103
17,gene_17,STM_v1_0.STM0970,204
18,gene_18,STM_v1_0.STM0973,913
19,gene_19,STM_v1_0.STM0984,290
21,gene_21,STM_v1_0.STM1125,378
22,gene_22,STM_v1_0.STM1209,109
23,gene_23,STM_v1_0.STM1221,85
24,gene_24,STM_v1_0.STM1378,194
25,gene_25,STM_v1_0.STM1449,332
26,gene_26,STM_v1_0.STM1490,82
27,gene_27,STM_v1_0.STM1731,112
28,gene_28,STM_v1_0.STM1780,92
30,gene_30,STM_v1_0.STM1832,182
31,gene_31,STM_v1_0.STM1884,164
32,gene_32,STM_v1_0.STM1954,112
34,gene_34,STM_v1_0.STM2033,171
35,gene_35,STM_v1_0.STM2082,166
36,gene_36,STM_v1_0.STM2085,199
37,gene_37,STM_v1_0.STM2095,414
38,gene_38,STM_v1_0.STM2204,38
39,gene_39,STM_v1_0.STM2206,62
40,gene_40,STM_v1_0.STM2257,55
42,gene_42,STM_v1_0.STM2356,157
43,gene_43,STM_v1_0.STM2384,335
44,gene_44,STM_v1_0.STM2431,48
45,gene_45,STM_v1_0.STM2441,94
46,gene_46,STM_v1_0.STM2443,239
47,gene_47,STM_v1_0.STM2555,482
48,gene_48,STM_v1_0.STM2832,189
49,gene_49,STM_v1_0.STM2833,322
51,gene_51,STM_v1_0.STM2840,147
52,gene_52,STM_v1_0.STM2934,365
53,gene_53,STM_v1_0.STM2935,404
54,gene_54,STM_v1_0.STM2952,477
55,gene_55,STM_v1_0.STM2973,459
56,gene_56,STM_v1_0.STM2991,76
58,gene_58,STM_v1_0.STM3137,521
59,gene_59,STM_v1_0.STM3225,421
60,gene_60,STM_v1_0.STM3260,216
61,gene_61,STM_v1_0.STM3261,246
62,gene_62,STM_v1_0.STM3351,350
64,gene_64,STM_v1_0.STM3379,104
65,gene_65,STM_v1_0.STM3382,298
66,gene_66,STM_v1_0.STM3474,47
67,gene_67,STM_v1_0.STM3477,112
68,gene_68,STM_v1_0.STM3529,147
69,gene_69,STM_v1_0.STM3534,626
70,gene_70,STM_v1_0.STM3538,536
71,gene_71,STM_v1_0.STM3673,125
72,gene_72,STM_v1_0.STM3685,536
74,gene_74,STM_v1_0.STM3733,174
75,gene_75,STM_v1_0.STM3746,261
76,gene_76,STM_v1_0.STM3864,64
77,gene_77,STM_v1_0.STM3865,606
78,gene_78,STM_v1_0.STM3884,40
79,gene_79,STM_v1_0.STM3885,135
80,gene_80,STM_v1_0.STM3915,99
81,gene_81,STM_v1_0.STM4063,332
82,gene_82,STM_v1_0.STM4086,663
83,gene_83,STM_v1_0.STM4108,125
84,gene_84,STM_v1_0.STM4166,131
85,gene_85,STM_v1_0.STM4182,311
86,gene_86,STM_v1_0.STM4221,285
87,gene_87,STM_v1_0.STM4283,228
88,gene_88,STM_v1_0.STM4299,295
89,gene_89,STM_v1_0.STM4323,62
92,gene_92,STM_v1_0.STM4388,300
93,gene_93,STM_v1_0.STM4433,241
94,gene_94,STM_v1_0.STM4451,130
95,gene_95,STM_v1_0.STM4452,395
96,gene_96,STM_v1_0.STM4465,366
97,gene_97,STM_v1_0.STM4469,348
98,gene_99,iAF692.Mbar_A0086,258
99,gene_100,iAF692.Mbar_A0171,222
101,gene_102,iAF692.Mbar_A0218,556
102,gene_103,iAF692.Mbar_A0219,143
103,gene_104,iAF692.Mbar_A0227,537
104,gene_105,iAF692.Mbar_A0231,387
105,gene_106,iAF692.Mbar_A0232,206
106,gene_107,iAF692.Mbar_A0384,94
107,gene_108,iAF692.Mbar_A0385,483
108,gene_109,iAF692.Mbar_A0386,618
109,gene_110,iAF692.Mbar_A0388,60
110,gene_111,iAF692.Mbar_A0391,90
