,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,73
1,gene_1,STM_v1_0.STM0247,176
2,gene_2,STM_v1_0.STM0380,220
3,gene_3,STM_v1_0.STM0659,268
5,gene_5,STM_v1_0.STM0963,226
6,gene_6,STM_v1_0.STM0984,256
11,gene_11,STM_v1_0.STM1686,37
12,gene_12,STM_v1_0.STM1731,124
13,gene_13,STM_v1_0.STM1750,139
15,gene_15,STM_v1_0.STM2047,139
16,gene_16,STM_v1_0.STM2827,394
17,gene_17,STM_v1_0.STM2952,475
18,gene_18,STM_v1_0.STM3002,104
19,gene_19,STM_v1_0.STM3040,370
20,gene_20,STM_v1_0.STM3493,125
21,gene_21,STM_v1_0.STM3506,54
23,gene_23,STM_v1_0.STM3915,78
25,gene_26,iAF692.Mbar_A0171,42
26,gene_27,iAF692.Mbar_A0408,104
28,gene_29,iAF692.Mbar_A0541,245
29,gene_30,iAF692.Mbar_A0589,50
30,gene_31,iAF692.Mbar_A0883,273
32,gene_33,iAF692.Mbar_A0964,58
34,gene_35,iAF692.Mbar_A1223,449
35,gene_36,iAF692.Mbar_A1238,92
36,gene_37,iAF692.Mbar_A1311,42
37,gene_38,iAF692.Mbar_A1452,55
38,gene_39,iAF692.Mbar_A1667,358
39,gene_40,iAF692.Mbar_A1820,365
41,gene_42,iAF692.Mbar_A2022,498
42,gene_43,iAF692.Mbar_A2315,254
43,gene_44,iAF692.Mbar_A2316,445
45,gene_46,iAF692.Mbar_A3173,256
47,gene_48,iAF987.Gmet_0018,61
48,gene_49,iAF987.Gmet_0043,94
49,gene_50,iAF987.Gmet_0069,69
50,gene_51,iAF987.Gmet_0073,353
51,gene_52,iAF987.Gmet_0075,256
52,gene_53,iAF987.Gmet_0148,46
53,gene_54,iAF987.Gmet_0201,390
54,gene_55,iAF987.Gmet_0354,120
55,gene_56,iAF987.Gmet_0363,70
56,gene_57,iAF987.Gmet_0406,315
58,gene_59,iAF987.Gmet_0885,147
60,gene_61,iAF987.Gmet_1162,234
61,gene_62,iAF987.Gmet_1357,424
62,gene_63,iAF987.Gmet_1365,61
63,gene_64,iAF987.Gmet_1605,472
64,gene_65,iAF987.Gmet_1671,278
65,gene_66,iAF987.Gmet_1706,63
66,gene_67,iAF987.Gmet_1762,102
67,gene_68,iAF987.Gmet_1888,147
68,gene_69,iAF987.Gmet_1899,154
69,gene_70,iAF987.Gmet_1914,59
70,gene_71,iAF987.Gmet_1917,63
72,gene_73,iAF987.Gmet_2325,506
73,gene_74,iAF987.Gmet_2349,239
74,gene_75,iAF987.Gmet_2360,379
75,gene_76,iAF987.Gmet_2372,514
76,gene_77,iAF987.Gmet_2444,48
79,gene_80,iAF987.Gmet_2812,90
81,gene_82,iAF987.Gmet_3012,63
82,gene_83,iAF987.Gmet_3133,134
84,gene_85,iAF987.Gmet_3203,442
85,gene_86,iAF987.Gmet_3492,45
86,gene_87,iAF987.Gmet_3528,221
