,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,73
1,gene_1,STM_v1_0.STM0088,67
2,gene_2,STM_v1_0.STM0101,290
3,gene_3,STM_v1_0.STM0207,176
4,gene_4,STM_v1_0.STM0222,107
5,gene_5,STM_v1_0.STM0247,179
6,gene_6,STM_v1_0.STM0380,186
9,gene_9,STM_v1_0.STM0659,267
10,gene_10,STM_v1_0.STM0661,332
11,gene_11,STM_v1_0.STM0719,41
12,gene_12,STM_v1_0.STM0772,325
13,gene_13,STM_v1_0.STM0863,52
14,gene_14,STM_v1_0.STM0957,194
15,gene_15,STM_v1_0.STM0973,877
16,gene_16,STM_v1_0.STM0984,260
17,gene_17,STM_v1_0.STM1299,482
18,gene_18,STM_v1_0.STM1312,70
19,gene_19,STM_v1_0.STM1686,58
20,gene_20,STM_v1_0.STM1750,143
21,gene_21,STM_v1_0.STM1884,179
22,gene_22,STM_v1_0.STM1933,205
23,gene_23,STM_v1_0.STM2188,55
24,gene_24,STM_v1_0.STM2189,319
25,gene_25,STM_v1_0.STM2427,205
26,gene_26,STM_v1_0.STM2433,105
29,gene_29,STM_v1_0.STM2554,56
30,gene_30,STM_v1_0.STM2862,80
31,gene_31,STM_v1_0.STM2952,494
32,gene_32,STM_v1_0.STM3002,81
33,gene_33,STM_v1_0.STM3090,338
35,gene_35,STM_v1_0.STM3253,213
36,gene_36,STM_v1_0.STM3481,299
37,gene_37,STM_v1_0.STM3482,75
38,gene_38,STM_v1_0.STM3677,297
39,gene_39,STM_v1_0.STM3866,147
40,gene_40,STM_v1_0.STM3884,46
41,gene_41,STM_v1_0.STM3885,140
42,gene_42,STM_v1_0.STM3915,90
43,gene_43,STM_v1_0.STM3968,171
44,gene_44,STM_v1_0.STM4062,344
45,gene_45,STM_v1_0.STM4166,94
46,gene_46,STM_v1_0.STM4298,266
47,gene_47,STM_v1_0.STM4382,490
48,gene_48,STM_v1_0.STM4384,40
49,gene_49,STM_v1_0.STM4385,95
50,gene_50,STM_v1_0.STM4387,243
51,gene_51,STM_v1_0.STM4388,299
52,gene_52,STM_v1_0.STM4408,103
