,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0039,205
1,gene_1,STM_v1_0.STM0045,124
3,gene_3,STM_v1_0.STM0129,256
4,gene_4,STM_v1_0.STM0137,41
5,gene_5,STM_v1_0.STM0150,408
6,gene_6,STM_v1_0.STM0203,187
7,gene_7,STM_v1_0.STM0222,100
8,gene_8,STM_v1_0.STM0242,349
10,gene_10,STM_v1_0.STM0247,239
11,gene_11,STM_v1_0.STM0322,366
12,gene_12,STM_v1_0.STM0353,513
13,gene_13,STM_v1_0.STM0380,271
14,gene_14,STM_v1_0.STM0386,134
15,gene_15,STM_v1_0.STM0464,145
16,gene_16,STM_v1_0.STM0498,490
17,gene_17,STM_v1_0.STM0525,291
18,gene_18,STM_v1_0.STM0537,316
19,gene_19,STM_v1_0.STM0568,389
20,gene_20,STM_v1_0.STM0659,284
21,gene_21,STM_v1_0.STM0661,140
22,gene_22,STM_v1_0.STM0719,42
23,gene_23,STM_v1_0.STM0734,397
24,gene_24,STM_v1_0.STM0760,350
25,gene_25,STM_v1_0.STM0828,251
26,gene_26,STM_v1_0.STM0830,101
27,gene_27,STM_v1_0.STM0842,119
28,gene_28,STM_v1_0.STM0848,421
29,gene_29,STM_v1_0.STM0849,121
30,gene_30,STM_v1_0.STM0850,146
31,gene_31,STM_v1_0.STM0851,128
33,gene_33,STM_v1_0.STM0970,190
34,gene_34,STM_v1_0.STM0973,811
35,gene_35,STM_v1_0.STM0984,281
36,gene_36,STM_v1_0.STM1101,117
37,gene_37,STM_v1_0.STM1195,140
38,gene_38,STM_v1_0.STM1209,76
39,gene_39,STM_v1_0.STM1221,91
41,gene_41,STM_v1_0.STM1232,382
42,gene_42,STM_v1_0.STM1288,67
43,gene_43,STM_v1_0.STM1294,224
44,gene_44,STM_v1_0.STM1301,39
45,gene_45,STM_v1_0.STM1338,382
46,gene_46,STM_v1_0.STM1449,348
47,gene_47,STM_v1_0.STM1490,93
48,gene_48,STM_v1_0.STM1522,103
49,gene_49,STM_v1_0.STM1620,158
50,gene_50,STM_v1_0.STM1742,181
51,gene_51,STM_v1_0.STM1743,154
52,gene_52,STM_v1_0.STM1883,326
53,gene_53,STM_v1_0.STM1901,466
54,gene_54,STM_v1_0.STM1954,99
55,gene_55,STM_v1_0.STM2082,163
56,gene_56,STM_v1_0.STM2095,387
57,gene_57,STM_v1_0.STM2147,115
58,gene_58,STM_v1_0.STM2295,44
59,gene_59,STM_v1_0.STM2351,246
60,gene_60,STM_v1_0.STM2415,119
61,gene_61,STM_v1_0.STM2427,418
62,gene_62,STM_v1_0.STM2431,43
63,gene_63,STM_v1_0.STM2573,154
65,gene_65,STM_v1_0.STM2669,48
66,gene_66,STM_v1_0.STM2670,333
67,gene_67,STM_v1_0.STM2774,236
68,gene_68,STM_v1_0.STM2820,72
69,gene_69,STM_v1_0.STM2862,108
70,gene_70,STM_v1_0.STM2959,278
71,gene_71,STM_v1_0.STM2973,388
72,gene_72,STM_v1_0.STM3001,367
73,gene_73,STM_v1_0.STM3002,84
74,gene_74,STM_v1_0.STM3040,328
75,gene_75,STM_v1_0.STM3054,100
76,gene_76,STM_v1_0.STM3062,366
77,gene_77,STM_v1_0.STM3066,71
80,gene_80,STM_v1_0.STM3103,153
82,gene_82,STM_v1_0.STM3225,377
83,gene_83,STM_v1_0.STM3407,180
84,gene_84,STM_v1_0.STM3506,290
85,gene_85,STM_v1_0.STM3513,310
86,gene_86,STM_v1_0.STM3534,689
88,gene_88,STM_v1_0.STM3556,82
89,gene_89,STM_v1_0.STM3557,61
90,gene_90,STM_v1_0.STM3563,214
92,gene_92,STM_v1_0.STM3629,203
93,gene_93,STM_v1_0.STM3630,122
95,gene_95,STM_v1_0.STM3718,58
96,gene_96,STM_v1_0.STM3733,172
97,gene_97,STM_v1_0.STM3864,52
99,gene_99,STM_v1_0.STM3880,286
100,gene_100,STM_v1_0.STM3885,137
101,gene_101,STM_v1_0.STM3904,693
103,gene_103,STM_v1_0.STM4229,75
105,gene_105,STM_v1_0.STM4585,59
106,gene_107,iAF692.Mbar_A0171,40
107,gene_108,iAF692.Mbar_A0219,172
108,gene_109,iAF692.Mbar_A0220,342
109,gene_110,iAF692.Mbar_A0309,86
111,gene_112,iAF692.Mbar_A0473,134
112,gene_113,iAF692.Mbar_A0500,613
113,gene_114,iAF692.Mbar_A0541,246
114,gene_115,iAF692.Mbar_A0543,296
115,gene_116,iAF692.Mbar_A0760,249
116,gene_117,iAF692.Mbar_A0882,45
117,gene_118,iAF692.Mbar_A0995,90
118,gene_119,iAF692.Mbar_A1219,79
119,gene_120,iAF692.Mbar_A1332,96
120,gene_121,iAF692.Mbar_A1414,40
121,gene_122,iAF692.Mbar_A1452,292
122,gene_123,iAF692.Mbar_A1546,219
123,gene_124,iAF692.Mbar_A1667,356
124,gene_125,iAF692.Mbar_A1976,417
125,gene_126,iAF692.Mbar_A2221,90
126,gene_127,iAF692.Mbar_A2262,84
127,gene_128,iAF692.Mbar_A2397,77
128,gene_129,iAF692.Mbar_A2838,148
129,gene_130,iAF692.Mbar_A2894,60
130,gene_131,iAF692.Mbar_A3102,79
131,gene_132,iAF692.Mbar_A3182,71
132,gene_133,iAF692.Mbar_A3282,64
133,gene_134,iAF987.Gmet_0038,259
134,gene_135,iAF987.Gmet_0043,75
135,gene_136,iAF987.Gmet_0057,323
136,gene_137,iAF987.Gmet_0060,132
137,gene_138,iAF987.Gmet_0069,64
138,gene_139,iAF987.Gmet_0073,387
139,gene_140,iAF987.Gmet_0075,454
140,gene_141,iAF987.Gmet_0076,48
141,gene_142,iAF987.Gmet_0201,543
142,gene_143,iAF987.Gmet_0304,401
143,gene_144,iAF987.Gmet_0354,201
144,gene_145,iAF987.Gmet_0406,145
145,gene_146,iAF987.Gmet_0413,254
146,gene_147,iAF987.Gmet_0492,87
147,gene_148,iAF987.Gmet_0521,41
148,gene_149,iAF987.Gmet_0662,40
150,gene_151,iAF987.Gmet_0699,322
151,gene_152,iAF987.Gmet_0782,177
152,gene_153,iAF987.Gmet_0819,469
153,gene_154,iAF987.Gmet_0862,88
157,gene_158,iAF987.Gmet_0899,129
158,gene_159,iAF987.Gmet_0940,694
159,gene_160,iAF987.Gmet_0985,102
160,gene_161,iAF987.Gmet_0987,160
161,gene_162,iAF987.Gmet_1092,213
162,gene_163,iAF987.Gmet_1186,523
163,gene_164,iAF987.Gmet_1261,171
164,gene_165,iAF987.Gmet_1262,356
165,gene_166,iAF987.Gmet_1290,408
166,gene_167,iAF987.Gmet_1357,500
167,gene_168,iAF987.Gmet_1411,546
168,gene_169,iAF987.Gmet_1415,248
169,gene_170,iAF987.Gmet_1416,395
170,gene_171,iAF987.Gmet_1422,135
172,gene_173,iAF987.Gmet_1486,225
173,gene_174,iAF987.Gmet_1601,155
174,gene_175,iAF987.Gmet_1639,69
175,gene_176,iAF987.Gmet_1671,133
176,gene_177,iAF987.Gmet_1706,77
177,gene_178,iAF987.Gmet_1759,127
178,gene_179,iAF987.Gmet_1770,253
179,gene_180,iAF987.Gmet_1790,96
180,gene_181,iAF987.Gmet_1819,258
181,gene_182,iAF987.Gmet_1841,234
182,gene_183,iAF987.Gmet_1875,153
183,gene_184,iAF987.Gmet_1903,218
184,gene_185,iAF987.Gmet_1914,75
185,gene_186,iAF987.Gmet_1919,75
186,gene_187,iAF987.Gmet_1952,85
189,gene_190,iAF987.Gmet_2161,41
190,gene_191,iAF987.Gmet_2187,64
191,gene_192,iAF987.Gmet_2318,134
192,gene_193,iAF987.Gmet_2329,240
193,gene_194,iAF987.Gmet_2349,298
194,gene_195,iAF987.Gmet_2360,325
195,gene_196,iAF987.Gmet_2372,487
196,gene_197,iAF987.Gmet_2375,336
198,gene_199,iAF987.Gmet_2439,85
199,gene_200,iAF987.Gmet_2444,58
201,gene_202,iAF987.Gmet_2634,182
202,gene_203,iAF987.Gmet_2673,307
203,gene_204,iAF987.Gmet_2767,655
204,gene_205,iAF987.Gmet_2805,62
205,gene_206,iAF987.Gmet_2933,50
206,gene_207,iAF987.Gmet_2999,84
207,gene_208,iAF987.Gmet_3193,351
208,gene_209,iAF987.Gmet_3199,352
209,gene_210,iAF987.Gmet_3359,80
210,gene_211,iAF987.Gmet_3470,95
211,gene_212,iAF987.Gmet_3524,126
212,gene_213,iAF987.Gmet_3528,248
215,gene_216,iAM_Pb448.PBANKA_080930,80
216,gene_217,iAM_Pc455.PCYB_071570,74
217,gene_218,iAM_Pc455.PCYB_113330,103
218,gene_219,iAM_Pf480.PF3D7_0922900,84
220,gene_221,iAM_Pv461.PVX_085660,85
221,gene_222,iAM_Pv461.PVX_092685,40
222,gene_223,iAM_Pv461.PVX_098840,73
223,gene_224,iAM_Pv461.PVX_099555,81
224,gene_225,iAT_PLT_636.160287,228
225,gene_226,iAT_PLT_636.353,132
226,gene_227,iAT_PLT_636.3939,248
227,gene_228,iAT_PLT_636.3945,250
228,gene_229,iAT_PLT_636.3948,239
229,gene_230,iAT_PLT_636.4905,138
230,gene_231,iAT_PLT_636.5207,62
231,gene_232,iAT_PLT_636.5208,61
232,gene_233,iAT_PLT_636.5210,61
233,gene_234,iAT_PLT_636.5834,699
234,gene_235,iAT_PLT_636.92483,238
235,gene_236,iCHOv1.100682535,78
236,gene_237,iCHOv1.100689064,249
237,gene_238,iCHOv1.100689420,48
238,gene_239,iCHOv1.100751291,82
239,gene_240,iCHOv1.100751670,95
241,gene_242,iCHOv1.100753544,118
242,gene_243,iCHOv1.100754096,62
243,gene_244,iCHOv1.100757350,672
244,gene_245,iCHOv1.100757362,56
245,gene_246,iCHOv1.100758359,52
246,gene_247,iCHOv1.100760626,155
247,gene_248,iCHOv1.100761203,145
248,gene_249,iCHOv1.100761571,60
249,gene_250,iCHOv1.100765665,136
252,gene_253,iCHOv1.100767001,268
253,gene_254,iCHOv1.100767789,181
254,gene_255,iCHOv1.100769146,45
255,gene_256,iCHOv1.100769186,656
258,gene_259,iCHOv1.100770347,248
259,gene_260,iCHOv1.100770570,41
260,gene_261,iCHOv1.100773278,238
261,gene_262,iCHOv1.100773599,85
262,gene_263,iCHOv1.3979188,77
263,gene_264,iCN718.ABAYE_RS00680,687
264,gene_265,iCN718.ABAYE_RS00700,306
266,gene_267,iCN718.ABAYE_RS00900,379
267,gene_268,iCN718.ABAYE_RS01255,164
268,gene_269,iCN718.ABAYE_RS01280,243
269,gene_270,iCN718.ABAYE_RS02190,394
270,gene_271,iCN718.ABAYE_RS03490,475
271,gene_272,iCN718.ABAYE_RS03855,355
272,gene_273,iCN718.ABAYE_RS04045,364
273,gene_274,iCN718.ABAYE_RS04155,388
274,gene_275,iCN718.ABAYE_RS04335,246
275,gene_276,iCN718.ABAYE_RS04425,402
276,gene_277,iCN718.ABAYE_RS04445,254
277,gene_278,iCN718.ABAYE_RS04470,229
278,gene_279,iCN718.ABAYE_RS05140,219
279,gene_280,iCN718.ABAYE_RS05175,130
280,gene_281,iCN718.ABAYE_RS05270,300
281,gene_282,iCN718.ABAYE_RS05610,406
282,gene_283,iCN718.ABAYE_RS06325,86
283,gene_284,iCN718.ABAYE_RS06340,247
284,gene_285,iCN718.ABAYE_RS07235,149
285,gene_286,iCN718.ABAYE_RS07665,125
287,gene_288,iCN718.ABAYE_RS09965,77
288,gene_289,iCN718.ABAYE_RS10175,348
289,gene_290,iCN718.ABAYE_RS11025,202
290,gene_291,iCN718.ABAYE_RS11070,321
292,gene_293,iCN718.ABAYE_RS11220,168
294,gene_295,iCN718.ABAYE_RS11415,293
295,gene_296,iCN718.ABAYE_RS11985,447
296,gene_297,iCN718.ABAYE_RS12285,408
298,gene_299,iCN718.ABAYE_RS12870,42
299,gene_300,iCN718.ABAYE_RS13010,140
300,gene_301,iCN718.ABAYE_RS13080,78
301,gene_302,iCN718.ABAYE_RS13845,56
302,gene_303,iCN718.ABAYE_RS14710,410
303,gene_304,iCN718.ABAYE_RS14895,97
304,gene_305,iCN718.ABAYE_RS15345,73
305,gene_306,iCN718.ABAYE_RS15755,364
306,gene_307,iCN718.ABAYE_RS15760,256
307,gene_308,iCN718.ABAYE_RS15925,224
308,gene_309,iCN718.ABAYE_RS16130,341
311,gene_312,iCN718.ABAYE_RS16400,153
312,gene_313,iCN718.ABAYE_RS17215,89
313,gene_314,iCN718.ABAYE_RS17505,692
314,gene_315,iCN718.ABAYE_RS18530,347
315,gene_316,iCN900.CD630_00140,250
317,gene_318,iCN900.CD630_00490,348
318,gene_319,iCN900.CD630_00910,165
320,gene_321,iCN900.CD630_01030,100
321,gene_322,iCN900.CD630_01230,275
322,gene_323,iCN900.CD630_01300,424
324,gene_325,iCN900.CD630_02190,229
325,gene_326,iCN900.CD630_02250,1275
326,gene_327,iCN900.CD630_02510,65
327,gene_328,iCN900.CD630_03130,187
328,gene_329,iCN900.CD630_03960,115
329,gene_330,iCN900.CD630_04300,68
330,gene_331,iCN900.CD630_04310,269
331,gene_332,iCN900.CD630_04490,107
332,gene_333,iCN900.CD630_04900,142
333,gene_334,iCN900.CD630_05740,508
334,gene_335,iCN900.CD630_06960,185
335,gene_336,iCN900.CD630_06970,129
336,gene_337,iCN900.CD630_06990,271
337,gene_338,iCN900.CD630_07510,128
338,gene_339,iCN900.CD630_07520,280
339,gene_340,iCN900.CD630_07590,834
340,gene_341,iCN900.CD630_08720,164
341,gene_342,iCN900.CD630_09000,79
342,gene_343,iCN900.CD630_09020,42
343,gene_344,iCN900.CD630_11820,129
344,gene_345,iCN900.CD630_12260,101
345,gene_346,iCN900.CD630_12820,560
346,gene_347,iCN900.CD630_13270,93
347,gene_348,iCN900.CD630_13530,169
348,gene_349,iCN900.CD630_14490,201
349,gene_350,iCN900.CD630_14790,263
350,gene_351,iCN900.CD630_14890,166
351,gene_352,iCN900.CD630_14900,191
352,gene_353,iCN900.CD630_14950,134
353,gene_354,iCN900.CD630_15370,43
354,gene_355,iCN900.CD630_15650,349
355,gene_356,iCN900.CD630_15990,211
356,gene_357,iCN900.CD630_16590,423
358,gene_359,iCN900.CD630_17021,50
359,gene_360,iCN900.CD630_17030,182
360,gene_361,iCN900.CD630_17040,273
361,gene_362,iCN900.CD630_17650,59
362,gene_363,iCN900.CD630_17760,84
